timestamp, clocks.current.sm [MHz], temperature.gpu, power.draw [W], utilization.gpu [%], memory.used [MiB]
2026/09/23 07:43:36.329, 2422 MHz, 59, 498.24 W, 100 %, 19157 MiB
2026/09/23 07:43:36.579, 2415 MHz, 59, 493.58 W, 99 %, 19157 MiB
2026/09/23 07:43:36.829, 2415 MHz, 59, 489.49 W, 99 %, 19157 MiB
2026/09/23 07:43:37.079, 2415 MHz, 59, 485.58 W, 99 %, 19157 MiB
2026/09/23 07:43:37.329, 2415 MHz, 59, 483.38 W, 99 %, 19157 MiB
2026/09/23 07:43:37.580, 2415 MHz, 59, 483.20 W, 99 %, 19157 MiB
2026/09/23 07:43:37.830, 2415 MHz, 59, 484.45 W, 99 %, 19157 MiB
2026/09/23 07:43:38.080, 2415 MHz, 60, 486.49 W, 99 %, 19157 MiB
2026/09/23 07:43:38.330, 2422 MHz, 60, 489.51 W, 100 %, 19157 MiB
2026/09/23 07:43:38.580, 2422 MHz, 60, 495.79 W, 100 %, 19157 MiB
2026/09/23 07:43:38.830, 2422 MHz, 51, 445.23 W, 0 %, 19155 MiB
2026/09/23 07:43:39.080, 2422 MHz, 49, 328.37 W, 36 %, 593 MiB
2026/09/23 07:43:39.330, 2422 MHz, 49, 251.31 W, 2 %, 595 MiB
2026/09/23 07:43:39.580, 2422 MHz, 48, 122.40 W, 8 %, 2003 MiB
2026/09/23 07:43:39.830, 2422 MHz, 48, 94.29 W, 8 %, 2899 MiB
2026/09/23 07:43:40.080, 2422 MHz, 48, 90.14 W, 7 %, 3795 MiB
2026/09/23 07:43:40.331, 2422 MHz, 48, 89.84 W, 7 %, 4659 MiB
2026/09/23 07:43:40.581, 2422 MHz, 47, 89.59 W, 7 %, 5587 MiB
2026/09/23 07:43:40.831, 2422 MHz, 47, 89.51 W, 7 %, 6515 MiB
2026/09/23 07:43:41.081, 2422 MHz, 47, 89.34 W, 7 %, 7443 MiB
2026/09/23 07:43:41.331, 2422 MHz, 47, 89.27 W, 7 %, 8307 MiB
2026/09/23 07:43:41.581, 2422 MHz, 47, 89.07 W, 6 %, 9203 MiB
2026/09/23 07:43:41.831, 2422 MHz, 46, 88.91 W, 7 %, 10131 MiB
2026/09/23 07:43:42.081, 2422 MHz, 46, 88.80 W, 6 %, 10995 MiB
2026/09/23 07:43:42.331, 2422 MHz, 46, 88.72 W, 7 %, 11923 MiB
2026/09/23 07:43:42.581, 2422 MHz, 46, 88.71 W, 7 %, 12787 MiB
2026/09/23 07:43:42.832, 2422 MHz, 46, 88.66 W, 7 %, 13715 MiB
2026/09/23 07:43:43.082, 2422 MHz, 46, 88.45 W, 7 %, 15667 MiB
2026/09/23 07:43:43.332, 2422 MHz, 49, 119.73 W, 49 %, 15667 MiB
2026/09/23 07:43:43.582, 2422 MHz, 50, 183.59 W, 95 %, 15699 MiB
2026/09/23 07:43:43.832, 2422 MHz, 50, 222.53 W, 94 %, 15699 MiB
2026/09/23 07:43:44.082, 2422 MHz, 50, 286.94 W, 94 %, 16341 MiB
2026/09/23 07:43:44.332, 2422 MHz, 50, 297.77 W, 96 %, 16341 MiB
2026/09/23 07:43:44.582, 2422 MHz, 50, 301.29 W, 95 %, 16341 MiB
2026/09/23 07:43:44.832, 2422 MHz, 50, 303.12 W, 95 %, 17397 MiB
2026/09/23 07:43:45.082, 2422 MHz, 56, 348.83 W, 99 %, 17397 MiB
2026/09/23 07:43:45.332, 2415 MHz, 57, 385.90 W, 99 %, 17397 MiB
2026/09/23 07:43:45.583, 2415 MHz, 57, 437.62 W, 99 %, 17397 MiB
2026/09/23 07:43:45.833, 2415 MHz, 57, 470.63 W, 100 %, 19157 MiB
2026/09/23 07:43:46.083, 2422 MHz, 58, 487.97 W, 100 %, 19157 MiB
2026/09/23 07:43:46.333, 2422 MHz, 58, 492.76 W, 100 %, 19157 MiB
2026/09/23 07:43:46.583, 2422 MHz, 58, 496.71 W, 100 %, 19157 MiB
2026/09/23 07:43:46.833, 2422 MHz, 58, 499.54 W, 100 %, 19157 MiB
2026/09/23 07:43:47.083, 2422 MHz, 57, 499.39 W, 100 %, 19157 MiB
2026/09/23 07:43:47.333, 2422 MHz, 58, 496.80 W, 100 %, 19157 MiB
2026/09/23 07:43:47.583, 2422 MHz, 58, 492.40 W, 99 %, 19157 MiB
2026/09/23 07:43:47.833, 2415 MHz, 58, 489.04 W, 99 %, 19157 MiB
2026/09/23 07:43:48.083, 2415 MHz, 58, 485.83 W, 99 %, 19157 MiB
2026/09/23 07:43:48.333, 2415 MHz, 58, 483.22 W, 99 %, 19157 MiB
2026/09/23 07:43:48.584, 2415 MHz, 58, 484.20 W, 99 %, 19157 MiB
2026/09/23 07:43:48.834, 2415 MHz, 59, 485.10 W, 99 %, 19157 MiB
2026/09/23 07:43:49.084, 2415 MHz, 58, 487.60 W, 99 %, 19157 MiB
2026/09/23 07:43:49.334, 2422 MHz, 59, 492.79 W, 100 %, 19157 MiB
2026/09/23 07:43:49.584, 2422 MHz, 60, 497.92 W, 100 %, 19157 MiB
2026/09/23 07:43:49.834, 2422 MHz, 59, 498.49 W, 99 %, 19157 MiB
2026/09/23 07:43:50.084, 2422 MHz, 60, 499.89 W, 100 %, 19157 MiB
2026/09/23 07:43:50.334, 2422 MHz, 59, 499.91 W, 100 %, 19157 MiB
2026/09/23 07:43:50.584, 2422 MHz, 59, 495.82 W, 99 %, 19157 MiB
2026/09/23 07:43:50.834, 2415 MHz, 59, 494.12 W, 99 %, 19157 MiB
2026/09/23 07:43:51.084, 2415 MHz, 59, 488.17 W, 99 %, 19157 MiB
2026/09/23 07:43:51.334, 2415 MHz, 59, 484.73 W, 99 %, 19157 MiB
2026/09/23 07:43:51.585, 2415 MHz, 59, 483.78 W, 99 %, 19157 MiB
2026/09/23 07:43:51.835, 2415 MHz, 59, 483.76 W, 99 %, 19157 MiB
2026/09/23 07:43:52.085, 2415 MHz, 59, 483.73 W, 99 %, 19157 MiB
2026/09/23 07:43:52.335, 2415 MHz, 59, 487.79 W, 99 %, 19157 MiB
2026/09/23 07:43:52.585, 2422 MHz, 60, 491.79 W, 100 %, 19157 MiB
2026/09/23 07:43:52.835, 2422 MHz, 60, 495.17 W, 100 %, 19157 MiB
2026/09/23 07:43:53.085, 2422 MHz, 50, 423.82 W, 36 %, 19152 MiB
2026/09/23 07:43:53.335, 2422 MHz, 50, 343.55 W, 4 %, 595 MiB
2026/09/23 07:43:53.586, 2422 MHz, 49, 226.06 W, 0 %, 595 MiB
2026/09/23 07:43:53.836, 2422 MHz, 48, 146.19 W, 16 %, 2067 MiB
2026/09/23 07:43:54.086, 2422 MHz, 48, 94.23 W, 7 %, 2995 MiB
2026/09/23 07:43:54.336, 2422 MHz, 48, 90.57 W, 7 %, 3859 MiB
2026/09/23 07:43:54.586, 2422 MHz, 48, 90.00 W, 7 %, 4819 MiB
2026/09/23 07:43:54.836, 2422 MHz, 47, 89.61 W, 7 %, 5683 MiB
2026/09/23 07:43:55.086, 2422 MHz, 47, 89.45 W, 8 %, 6611 MiB
2026/09/23 07:43:55.336, 2422 MHz, 47, 89.43 W, 6 %, 7539 MiB
2026/09/23 07:43:55.586, 2422 MHz, 47, 89.20 W, 7 %, 8467 MiB
2026/09/23 07:43:55.837, 2422 MHz, 47, 89.12 W, 7 %, 9363 MiB
2026/09/23 07:43:56.087, 2422 MHz, 46, 89.06 W, 7 %, 10259 MiB
2026/09/23 07:43:56.337, 2422 MHz, 46, 88.92 W, 7 %, 11155 MiB
2026/09/23 07:43:56.587, 2422 MHz, 46, 88.80 W, 7 %, 12051 MiB
2026/09/23 07:43:56.837, 2422 MHz, 46, 88.71 W, 7 %, 12979 MiB
2026/09/23 07:43:57.087, 2422 MHz, 46, 88.50 W, 6 %, 13843 MiB
2026/09/23 07:43:57.337, 2422 MHz, 46, 88.48 W, 7 %, 15667 MiB
2026/09/23 07:43:57.587, 2422 MHz, 49, 144.24 W, 95 %, 15667 MiB
2026/09/23 07:43:57.837, 2422 MHz, 49, 184.38 W, 96 %, 15699 MiB
2026/09/23 07:43:58.087, 2422 MHz, 50, 245.34 W, 94 %, 15699 MiB
2026/09/23 07:43:58.338, 2422 MHz, 49, 289.32 W, 94 %, 16341 MiB
2026/09/23 07:43:58.588, 2422 MHz, 50, 297.71 W, 95 %, 16341 MiB
2026/09/23 07:43:58.838, 2422 MHz, 50, 301.80 W, 95 %, 16341 MiB
2026/09/23 07:43:59.088, 2422 MHz, 53, 316.52 W, 95 %, 17397 MiB
2026/09/23 07:43:59.338, 2422 MHz, 56, 353.61 W, 99 %, 17397 MiB
2026/09/23 07:43:59.588, 2415 MHz, 56, 407.77 W, 99 %, 17397 MiB
2026/09/23 07:43:59.838, 2415 MHz, 57, 440.64 W, 99 %, 19157 MiB
2026/09/23 07:44:00.088, 2415 MHz, 58, 485.12 W, 99 %, 19157 MiB
2026/09/23 07:44:00.338, 2422 MHz, 58, 486.70 W, 100 %, 19157 MiB
2026/09/23 07:44:00.588, 2422 MHz, 58, 492.58 W, 100 %, 19157 MiB
2026/09/23 07:44:00.838, 2422 MHz, 58, 495.86 W, 100 %, 19157 MiB
2026/09/23 07:44:01.088, 2422 MHz, 58, 498.76 W, 100 %, 19157 MiB
2026/09/23 07:44:01.339, 2422 MHz, 59, 498.94 W, 100 %, 19157 MiB
2026/09/23 07:44:01.589, 2422 MHz, 58, 495.95 W, 99 %, 19157 MiB
2026/09/23 07:44:01.839, 2415 MHz, 58, 493.28 W, 99 %, 19157 MiB
2026/09/23 07:44:02.089, 2415 MHz, 58, 487.91 W, 99 %, 19157 MiB
2026/09/23 07:44:02.339, 2415 MHz, 58, 484.31 W, 99 %, 19157 MiB
2026/09/23 07:44:02.589, 2415 MHz, 58, 482.23 W, 99 %, 19157 MiB
2026/09/23 07:44:02.839, 2415 MHz, 58, 482.63 W, 99 %, 19157 MiB
2026/09/23 07:44:03.089, 2415 MHz, 58, 481.61 W, 99 %, 19157 MiB
2026/09/23 07:44:03.339, 2415 MHz, 60, 486.52 W, 99 %, 19157 MiB
2026/09/23 07:44:03.589, 2422 MHz, 59, 490.66 W, 100 %, 19157 MiB
2026/09/23 07:44:03.839, 2422 MHz, 58, 494.36 W, 100 %, 19157 MiB
2026/09/23 07:44:04.089, 2422 MHz, 58, 500.05 W, 99 %, 19157 MiB
2026/09/23 07:44:04.340, 2422 MHz, 60, 499.69 W, 100 %, 19157 MiB
2026/09/23 07:44:04.590, 2422 MHz, 60, 499.70 W, 100 %, 19157 MiB
2026/09/23 07:44:04.840, 2422 MHz, 59, 497.53 W, 99 %, 19157 MiB
2026/09/23 07:44:05.090, 2415 MHz, 59, 494.05 W, 99 %, 19157 MiB
2026/09/23 07:44:05.340, 2415 MHz, 59, 490.45 W, 99 %, 19157 MiB
2026/09/23 07:44:05.590, 2415 MHz, 59, 485.91 W, 99 %, 19157 MiB
2026/09/23 07:44:05.840, 2415 MHz, 59, 484.62 W, 99 %, 19157 MiB
2026/09/23 07:44:06.090, 2415 MHz, 60, 485.19 W, 99 %, 19157 MiB
2026/09/23 07:44:06.340, 2415 MHz, 60, 485.79 W, 99 %, 19157 MiB
2026/09/23 07:44:06.590, 2415 MHz, 60, 492.12 W, 100 %, 19157 MiB
2026/09/23 07:44:06.840, 2422 MHz, 59, 496.65 W, 100 %, 19157 MiB
2026/09/23 07:44:07.091, 2422 MHz, 60, 495.30 W, 100 %, 19157 MiB
2026/09/23 07:44:07.341, 2422 MHz, 50, 417.21 W, 40 %, 0 MiB
2026/09/23 07:44:07.591, 2422 MHz, 49, 301.38 W, 2 %, 595 MiB
2026/09/23 07:44:07.841, 2422 MHz, 49, 213.47 W, 0 %, 1459 MiB
2026/09/23 07:44:08.091, 2422 MHz, 48, 98.44 W, 15 %, 2323 MiB
2026/09/23 07:44:08.341, 2422 MHz, 48, 94.17 W, 7 %, 3187 MiB
2026/09/23 07:44:08.591, 2422 MHz, 48, 89.84 W, 7 %, 4115 MiB
2026/09/23 07:44:08.841, 2422 MHz, 48, 89.92 W, 7 %, 5043 MiB
2026/09/23 07:44:09.092, 2422 MHz, 47, 89.57 W, 7 %, 5907 MiB
2026/09/23 07:44:09.342, 2422 MHz, 47, 89.46 W, 8 %, 6835 MiB
2026/09/23 07:44:09.592, 2422 MHz, 47, 89.31 W, 8 %, 7731 MiB
2026/09/23 07:44:09.842, 2422 MHz, 47, 89.27 W, 7 %, 8659 MiB
2026/09/23 07:44:10.092, 2422 MHz, 47, 89.13 W, 7 %, 9523 MiB
2026/09/23 07:44:10.342, 2422 MHz, 46, 88.94 W, 7 %, 10387 MiB
2026/09/23 07:44:10.592, 2422 MHz, 46, 88.80 W, 7 %, 11315 MiB
2026/09/23 07:44:10.842, 2422 MHz, 46, 88.69 W, 7 %, 12211 MiB
2026/09/23 07:44:11.092, 2422 MHz, 46, 88.49 W, 8 %, 13139 MiB
2026/09/23 07:44:11.343, 2422 MHz, 46, 88.50 W, 7 %, 14003 MiB
2026/09/23 07:44:11.593, 2422 MHz, 47, 98.32 W, 29 %, 15667 MiB
2026/09/23 07:44:11.843, 2422 MHz, 49, 144.66 W, 95 %, 15699 MiB
2026/09/23 07:44:12.093, 2422 MHz, 50, 206.09 W, 96 %, 15699 MiB
2026/09/23 07:44:12.343, 2422 MHz, 50, 245.69 W, 93 %, 15699 MiB
2026/09/23 07:44:12.593, 2422 MHz, 50, 298.14 W, 96 %, 16341 MiB
2026/09/23 07:44:12.843, 2422 MHz, 50, 297.46 W, 95 %, 16341 MiB
2026/09/23 07:44:13.094, 2422 MHz, 50, 300.61 W, 95 %, 16341 MiB
2026/09/23 07:44:13.344, 2422 MHz, 51, 311.98 W, 95 %, 17397 MiB
2026/09/23 07:44:13.594, 2422 MHz, 57, 368.63 W, 99 %, 17397 MiB
2026/09/23 07:44:13.844, 2415 MHz, 57, 399.86 W, 99 %, 17397 MiB
2026/09/23 07:44:14.094, 2415 MHz, 57, 454.87 W, 99 %, 19157 MiB
2026/09/23 07:44:14.344, 2415 MHz, 58, 485.96 W, 99 %, 19157 MiB
2026/09/23 07:44:14.594, 2422 MHz, 58, 493.57 W, 100 %, 19157 MiB
2026/09/23 07:44:14.844, 2422 MHz, 57, 498.23 W, 100 %, 19157 MiB
2026/09/23 07:44:15.094, 2422 MHz, 58, 500.73 W, 99 %, 19157 MiB
2026/09/23 07:44:15.344, 2422 MHz, 58, 499.80 W, 100 %, 19157 MiB
2026/09/23 07:44:15.594, 2422 MHz, 59, 498.41 W, 100 %, 19157 MiB
2026/09/23 07:44:15.845, 2422 MHz, 58, 496.25 W, 99 %, 19157 MiB
2026/09/23 07:44:16.095, 2415 MHz, 58, 492.39 W, 99 %, 19157 MiB
2026/09/23 07:44:16.345, 2415 MHz, 58, 490.05 W, 99 %, 19157 MiB
2026/09/23 07:44:16.595, 2415 MHz, 58, 484.70 W, 99 %, 19157 MiB
2026/09/23 07:44:16.845, 2415 MHz, 58, 482.01 W, 99 %, 19157 MiB
2026/09/23 07:44:17.095, 2415 MHz, 58, 483.68 W, 99 %, 19157 MiB
2026/09/23 07:44:17.345, 2415 MHz, 59, 484.20 W, 99 %, 19157 MiB
2026/09/23 07:44:17.595, 2415 MHz, 59, 489.65 W, 100 %, 19157 MiB
2026/09/23 07:44:17.845, 2422 MHz, 59, 495.35 W, 100 %, 19157 MiB
2026/09/23 07:44:18.095, 2422 MHz, 59, 498.12 W, 100 %, 19157 MiB
2026/09/23 07:44:18.345, 2422 MHz, 59, 500.66 W, 99 %, 19157 MiB
2026/09/23 07:44:18.596, 2422 MHz, 60, 502.84 W, 100 %, 19157 MiB
2026/09/23 07:44:18.846, 2422 MHz, 60, 502.11 W, 100 %, 19157 MiB
2026/09/23 07:44:19.096, 2422 MHz, 59, 497.59 W, 99 %, 19157 MiB
2026/09/23 07:44:19.346, 2415 MHz, 59, 493.42 W, 99 %, 19157 MiB
2026/09/23 07:44:19.596, 2415 MHz, 59, 487.21 W, 99 %, 19157 MiB
2026/09/23 07:44:19.846, 2415 MHz, 59, 484.14 W, 99 %, 19157 MiB
2026/09/23 07:44:20.096, 2415 MHz, 60, 484.90 W, 99 %, 19157 MiB
2026/09/23 07:44:20.346, 2415 MHz, 59, 484.35 W, 99 %, 19157 MiB
2026/09/23 07:44:20.596, 2415 MHz, 60, 484.18 W, 99 %, 19157 MiB
2026/09/23 07:44:20.846, 2422 MHz, 60, 487.75 W, 100 %, 19157 MiB
2026/09/23 07:44:21.096, 2422 MHz, 60, 492.73 W, 100 %, 19157 MiB
2026/09/23 07:44:21.346, 2422 MHz, 60, 496.51 W, 100 %, 19157 MiB
2026/09/23 07:44:21.597, 2422 MHz, 50, 383.54 W, 0 %, 0 MiB
2026/09/23 07:44:21.847, 2422 MHz, 49, 302.01 W, 2 %, 595 MiB
2026/09/23 07:44:22.097, 2422 MHz, 48, 184.88 W, 0 %, 1491 MiB
2026/09/23 07:44:22.347, 2422 MHz, 48, 102.86 W, 19 %, 2419 MiB
2026/09/23 07:44:22.597, 2422 MHz, 48, 91.13 W, 7 %, 3347 MiB
2026/09/23 07:44:22.847, 2422 MHz, 48, 89.76 W, 7 %, 4211 MiB
2026/09/23 07:44:23.097, 2422 MHz, 47, 89.81 W, 7 %, 5075 MiB
2026/09/23 07:44:23.347, 2422 MHz, 47, 89.59 W, 7 %, 6003 MiB
2026/09/23 07:44:23.597, 2422 MHz, 47, 89.45 W, 7 %, 6931 MiB
2026/09/23 07:44:23.848, 2422 MHz, 47, 89.30 W, 7 %, 7795 MiB
2026/09/23 07:44:24.098, 2422 MHz, 47, 89.11 W, 7 %, 8691 MiB
2026/09/23 07:44:24.348, 2422 MHz, 47, 88.99 W, 6 %, 9555 MiB
2026/09/23 07:44:24.598, 2422 MHz, 46, 88.79 W, 6 %, 10483 MiB
2026/09/23 07:44:24.848, 2422 MHz, 46, 88.81 W, 7 %, 11347 MiB
2026/09/23 07:44:25.098, 2422 MHz, 46, 88.67 W, 7 %, 12275 MiB
2026/09/23 07:44:25.348, 2422 MHz, 46, 88.54 W, 7 %, 13139 MiB
2026/09/23 07:44:25.598, 2422 MHz, 46, 88.53 W, 7 %, 14067 MiB
2026/09/23 07:44:25.848, 2422 MHz, 46, 90.39 W, 6 %, 15667 MiB
2026/09/23 07:44:26.098, 2422 MHz, 49, 153.82 W, 95 %, 15699 MiB
2026/09/23 07:44:26.349, 2422 MHz, 50, 197.99 W, 96 %, 15699 MiB
2026/09/23 07:44:26.599, 2422 MHz, 50, 259.33 W, 94 %, 15699 MiB
2026/09/23 07:44:26.849, 2422 MHz, 50, 296.70 W, 94 %, 16341 MiB
2026/09/23 07:44:27.099, 2422 MHz, 50, 300.98 W, 95 %, 16341 MiB
2026/09/23 07:44:27.349, 2422 MHz, 50, 302.59 W, 95 %, 16341 MiB
2026/09/23 07:44:27.599, 2422 MHz, 54, 326.33 W, 97 %, 17397 MiB
2026/09/23 07:44:27.849, 2422 MHz, 56, 364.15 W, 99 %, 17397 MiB
2026/09/23 07:44:28.099, 2415 MHz, 57, 412.72 W, 99 %, 17397 MiB
2026/09/23 07:44:28.349, 2415 MHz, 57, 446.75 W, 99 %, 19157 MiB
2026/09/23 07:44:28.599, 2415 MHz, 58, 486.87 W, 100 %, 19157 MiB
2026/09/23 07:44:28.849, 2422 MHz, 58, 490.72 W, 100 %, 19157 MiB
2026/09/23 07:44:29.099, 2422 MHz, 57, 494.80 W, 100 %, 19157 MiB
2026/09/23 07:44:29.350, 2422 MHz, 58, 498.26 W, 99 %, 19157 MiB
2026/09/23 07:44:29.600, 2422 MHz, 58, 498.22 W, 100 %, 19157 MiB
2026/09/23 07:44:29.850, 2422 MHz, 59, 498.93 W, 100 %, 19157 MiB
2026/09/23 07:44:30.100, 2422 MHz, 58, 495.97 W, 99 %, 19157 MiB
2026/09/23 07:44:30.350, 2415 MHz, 58, 493.27 W, 99 %, 19157 MiB
2026/09/23 07:44:30.600, 2415 MHz, 58, 487.50 W, 99 %, 19157 MiB
2026/09/23 07:44:30.850, 2415 MHz, 58, 483.99 W, 99 %, 19157 MiB
2026/09/23 07:44:31.100, 2415 MHz, 58, 483.14 W, 99 %, 19157 MiB
2026/09/23 07:44:31.350, 2415 MHz, 59, 482.39 W, 99 %, 19157 MiB
2026/09/23 07:44:31.600, 2415 MHz, 58, 484.89 W, 99 %, 19157 MiB
2026/09/23 07:44:31.850, 2422 MHz, 59, 488.51 W, 100 %, 19157 MiB
2026/09/23 07:44:32.101, 2422 MHz, 59, 493.21 W, 100 %, 19157 MiB
2026/09/23 07:44:32.351, 2422 MHz, 59, 497.27 W, 100 %, 19157 MiB
2026/09/23 07:44:32.601, 2422 MHz, 59, 500.55 W, 100 %, 19157 MiB
2026/09/23 07:44:32.851, 2422 MHz, 59, 500.08 W, 100 %, 19157 MiB
2026/09/23 07:44:33.101, 2422 MHz, 60, 500.42 W, 100 %, 19157 MiB
2026/09/23 07:44:33.351, 2422 MHz, 59, 496.24 W, 99 %, 19157 MiB
2026/09/23 07:44:33.601, 2415 MHz, 59, 492.54 W, 99 %, 19157 MiB
2026/09/23 07:44:33.851, 2415 MHz, 59, 489.85 W, 99 %, 19157 MiB
2026/09/23 07:44:34.101, 2415 MHz, 60, 484.58 W, 99 %, 19157 MiB
2026/09/23 07:44:34.351, 2415 MHz, 59, 484.66 W, 99 %, 19157 MiB
2026/09/23 07:44:34.601, 2415 MHz, 59, 485.58 W, 99 %, 19157 MiB
2026/09/23 07:44:34.851, 2415 MHz, 60, 485.62 W, 99 %, 19157 MiB
2026/09/23 07:44:35.102, 2422 MHz, 61, 491.93 W, 100 %, 19157 MiB
2026/09/23 07:44:35.352, 2422 MHz, 61, 496.21 W, 100 %, 19157 MiB
2026/09/23 07:44:35.602, 2422 MHz, 60, 474.68 W, 100 %, 19157 MiB
