procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 109958728 1199284 305618244    0    0     0     0 2408 3543  2  0 98  0  0  0
 1  0      0 109963528 1199292 305618236    0    0     0    16 2561 3067  1  1 98  0  0  0
 1  0      0 109966484 1199292 305618236    0    0     0     0 2362 2230  1  1 98  0  0  0
 1  0      0 109962956 1199292 305618236    0    0     0     0 2368 2243  1  1 98  0  0  0
 1  0      0 109966992 1199292 305618252    0    0     0   216 2410 2264  1  1 98  0  0  0
 1  0      0 109966992 1199292 305618252    0    0     0     0 2421 2333  1  1 98  0  0  0
 1  0      0 109966992 1199300 305618244    0    0     0    40 2483 3019  2  0 98  0  0  0
 1  0      0 109966992 1199300 305618244    0    0     0     0 2581 3575  2  0 98  0  0  0
 1  0      0 109966992 1199300 305618252    0    0     0     0 2482 2271  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 109966992 1199300 305618252    0    0     0    28 2596 2414  1  1 98  0  0  0
 1  0      0 109965480 1199300 305618252    0    0     0     0 2507 2254  1  1 98  0  0  0
 1  0      0 109965480 1199308 305618244    0    0     0    36 2357 2232  1  1 98  0  0  0
 1  0      0 109965480 1199308 305618244    0    0     0     0 2392 2399  1  1 98  0  0  0
 0  0      0 109965228 1199308 305618252    0    0     0     0 2671 4169  2  0 98  0  0  0
 1  0      0 109965228 1199308 305618380    0    0     0   144 2154 2098  1  1 98  0  0  0
 1  0      0 109965228 1199308 305618380    0    0     0     0 2021 2273  2  0 98  0  0  0
 1  0      0 109965228 1199316 305618372    0    0     0   172 2100 2165  1  1 98  0  0  0
 1  0      0 109965228 1199316 305618388    0    0     0    24 2223 2382  2  0 98  0  0  0
 1  0      0 109965228 1199316 305618388    0    0     0     0 2066 2239  1  1 98  0  0  0
 1  0      0 109965228 1199316 305618388    0    0     0     8 2028 2140  2  0 98  0  0  0
 1  0      0 109965228 1199316 305618388    0    0     0     0 2032 2309  2  0 98  0  0  0
 1  0      0 109965228 1199324 305618380    0    0     0    28 2070 2101  2  0 98  0  0  0
 1  0      0 109965228 1199324 305618380    0    0     0     0 2056 2398  2  0 98  0  0  0
 1  0      0 109965228 1199324 305618380    0    0     0     0 1996 1993  2  1 98  0  0  0
 1  0      0 109965228 1199324 305618380    0    0     0     0 2043 2397  2  0 98  0  0  0
 1  0      0 109965228 1199324 305618388    0    0     0     0 2065 2086  1  1 98  0  0  0
 1  0      0 109968980 1199332 305618388    0    0     0    16 2014 2342  2  0 98  0  0  0
 1  0      0 109968980 1199332 305618388    0    0     0    20 2104 2129  1  1 98  0  0  0
 1  0      0 109968980 1199332 305618392    0    0     0     0 2037 2248  2  0 98  0  0  0
 1  0      0 109968980 1199332 305618392    0    0     0     0 2112 2263  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 109968980 1199332 305618392    0    0     0     0 2012 2156  2  0 98  0  0  0
 1  0      0 109968980 1199340 305618384    0    0     0    16 2286 2654  2  0 98  0  0  0
 1  0      0 109968980 1199340 305618408    0    0     0     0 2422 2424  2  1 98  0  0  0
 1  0      0 109968980 1199340 305618408    0    0     0     0 2677 4157  2  0 98  0  0  0
 1  0      0 109968980 1199340 305618408    0    0     0     0 2562 4004  2  0 98  0  0  0
 1  0      0 109961168 1199340 305618408    0    0     0     8 2801 4277  2  0 98  0  0  0
 1  0      0 109961168 1199348 305618416    0    0     0    28 2647 4107  2  0 98  0  0  0
 1  0      0 109964452 1199348 305618416    0    0     0     0 2615 2934  2  1 98  0  0  0
 1  0      0 109964452 1199348 305618416    0    0     0     0 2467 2813  2  0 98  0  0  0
 1  0      0 109964452 1199348 305618416    0    0     0     0 2609 3648  2  0 98  0  0  0
 1  0      0 109964452 1199348 305618416    0    0     0    32 2080 2518  2  0 98  0  0  0
 1  0      0 109964452 1199356 305618408    0    0     0    32 2110 2614  2  0 98  0  0  0
 1  0      0 109964452 1199356 305618408    0    0     0     0 2075 2555  2  0 98  0  0  0
 1  0      0 109967324 1199356 305618408    0    0     0     0 2053 2529  2  0 98  0  0  0
 1  0      0 109967324 1199356 305618408    0    0     0     0 2069 2511  2  0 98  0  0  0
 1  0      0 109969836 1199356 305618408    0    0     0     0 2313 3144  2  0 98  0  0  0
 1  0      0 109969584 1199364 305618488    0    0     0    16 2599 5102  2  0 98  0  0  0
 1  0      0 109969584 1199364 305618492    0    0     0    20 2774 5581  2  0 98  0  0  0
 1  0      0 109969584 1199364 305618492    0    0     0     0 2787 5111  2  0 98  0  0  0
 1  0      0 109971784 1199364 305618492    0    0     0     0 2462 2400  1  1 98  0  0  0
 1  0      0 109971784 1199364 305618492    0    0     0     8 2375 2278  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  1      0 109973708 1199372 305618484    0    0     0    28 2441 2895  2  0 98  0  0  0
 1  0      0 109973708 1199372 305618544    0    0     0    32 2920 4140  2  0 98  0  0  0
 1  0      0 109973708 1199372 305618544    0    0     0     0 2447 2350  1  1 98  0  0  0
 1  0      0 109972196 1199372 305618544    0    0     0     0 2382 2241  1  1 98  0  0  0
 1  0      0 109972196 1199372 305618544    0    0     0     0 2427 2245  1  1 98  0  0  0
 1  0      0 109964132 1199372 305618544    0    0     0     0 2377 2242  1  1 98  0  0  0
 1  0      0 109964132 1199380 305618536    0    0     0    16 2442 2397  1  1 98  0  0  0
 1  0      0 109964132 1199380 305618536    0    0     0     0 2353 2241  1  1 98  0  0  0
 1  0      0 109964132 1199380 305618536    0    0     0     0 2414 2239  1  1 98  0  0  0
 1  0      0 109964132 1199384 305618532    0    0     0    24 2630 2524  1  1 98  0  0  0
 1  0      0 109964132 1199384 305618532    0    0     0     0 2430 2336  1  1 98  0  0  0
 1  0      0 109935152 1199392 305618556    0    0     0    20 4690 3200  1  1 97  0  0  0
 1  0      0 109934648 1199396 305618540    0    0     0    80 3098 4899  2  0 98  0  0  0
 1  0      0 109935364 1199396 305618544    0    0     0     0 2796 4556  2  0 98  0  0  0
 1  0      0 109935364 1199396 305618548    0    0     0   112 2494 2370  1  1 98  0  0  0
 2  0      0 109935364 1199396 305618548    0    0     0     0 2380 2255  1  1 98  0  0  0
 1  0      0 109935364 1199404 305618540    0    0     0    24 2390 2244  1  1 98  0  0  0
 1  0      0 109935364 1199404 305618540    0    0     0     0 2369 2242  1  1 98  0  0  0
 2  0      0 109935364 1199404 305618548    0    0     0     0 2440 2385  1  1 98  0  0  0
 1  0      0 109935364 1199404 305618548    0    0     0    44 2390 2247  1  1 98  0  0  0
 1  0      0 109935364 1199404 305618548    0    0     0     0 2400 2234  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 109935140 1199412 305618552    0    0     0    36 2463 2274  1  1 98  0  0  0
 1  0      0 109935140 1199412 305618552    0    0     0     0 2443 2326  1  1 98  0  0  0
 1  0      0 109935140 1199412 305618552    0    0     0     0 2386 2293  1  1 98  0  0  0
 1  0      0 109935140 1199412 305618552    0    0     0     0 2569 4641  2  0 98  0  0  0
 1  0      0 109935140 1199412 305618560    0    0     0     0 2833 4329  2  0 98  0  0  0
 1  0      0 109935140 1199420 305618552    0    0     0    16 2456 2324  1  1 98  0  0  0
 1  0      0 109935140 1199420 305618552    0    0     0     0 2390 2266  1  1 98  0  0  0
 1  0      0 109935140 1199420 305618552    0    0     0     0 2367 2247  1  1 98  0  0  0
 1  0      0 109935140 1199420 305618560    0    0     0     0 2376 2257  1  1 98  0  0  0
 1  0      0 109935140 1199420 305618560    0    0     0     8 2424 2452  1  1 98  0  0  0
 1  0      0 109935140 1199428 305618552    0    0     0    28 2486 4016  2  0 98  0  0  0
 1  0      0 109935140 1199428 305618684    0    0     0     0 2694 3128  1  1 98  0  0  0
 1  0      0 109935984 1199428 305618684    0    0     0     0 2490 2499  1  1 98  0  0  0
 1  0      0 109935984 1199428 305618684    0    0     0     0 2453 2324  1  1 98  0  0  0
 1  0      0 109935984 1199428 305618684    0    0     0     0 2384 2289  1  1 98  0  0  0
 1  0      0 109935456 1199436 305618676    0    0     0    60 2321 2235  1  1 98  0  0  0
 1  0      0 109933756 1199436 305618692    0    0     0     0 2383 2353  1  1 98  0  0  0
 1  0      0 109933756 1199436 305618692    0    0     0     0 2406 2317  1  1 98  0  0  0
 1  0      0 109933756 1199436 305618692    0    0     0     0 2364 2220  1  1 98  0  0  0
 1  0      0 109933756 1199436 305618692    0    0     0  5116 2392 2274  1  1 98  0  0  0
 1  0      0 109933252 1199444 305618684    0    0     0    16 2360 2215  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 109933000 1199444 305618696    0    0     0    20 2474 2433  1  1 98  0  0  0
 1  0      0 109933000 1199444 305618696    0    0     0     0 2385 2244  1  1 98  0  0  0
 1  0      0 109931060 1199444 305618696    0    0     0     0 2508 2312  1  1 98  0  0  0
 1  0      0 109931060 1199444 305618696    0    0     0  2224 2422 2313  1  1 98  0  0  0
 1  0      0 109931060 1199444 305618696    0    0     0     0 2392 2305  1  1 98  0  0  0
 1  0      0 109931060 1199452 305618688    0    0     0    16 2422 2672  2  1 98  0  0  0
 1  0      0 109931060 1199452 305618688    0    0     0     0 2639 5409  2  0 98  0  0  0
 1  0      0 109930836 1199452 305618704    0    0     0     0 3061 5728  2  0 98  0  0  0
 1  0      0 109930836 1199452 305618704    0    0     0    40 2486 2342  1  1 98  0  0  0
 1  0      0 109930612 1199452 305618704    0    0     0     0 2396 2264  1  1 98  0  0  0
 1  0      0 109930612 1199460 305618696    0    0     0    44 2365 2232  1  1 98  0  0  0
 1  0      0 109930612 1199460 305618696    0    0     0     0 2378 2254  1  1 98  0  0  0
 1  0      0 109930612 1199460 305618704    0    0     0     0 2440 2351  1  1 98  0  0  0
 1  0      0 109934560 1199460 305618704    0    0     0     0 2358 2246  1  1 98  0  0  0
 1  0      0 109934560 1199460 305618704    0    0     0     0 2365 2219  1  1 98  0  0  0
 1  0      0 109934560 1199468 305618704    0    0     0    16 2384 2236  1  1 98  0  0  0
 1  0      0 109934560 1199468 305618704    0    0     0     0 2485 2379  1  1 98  0  0  0
 1  0      0 109934560 1199468 305618704    0    0     0     0 2375 2284  1  1 98  0  0  0
 1  0      0 109934560 1199468 305618704    0    0     0     8 2468 3803  2  0 98  0  0  0
 1  0      0 109934560 1199468 305618704    0    0     0     0 3180 5010  2  0 98  0  0  0
 1  0      0 109934560 1199476 305618696    0    0     0    28 2076 2094  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 109934560 1199476 305618696    0    0     0     0 2009 2326  2  0 98  0  0  0
 1  0      0 109934560 1199476 305618696    0    0     0     0 2018 2086  1  1 98  0  0  0
 1  0      0 109934560 1199476 305618832    0    0     0     0 2022 2278  2  0 98  0  0  0
 1  0      0 109934560 1199476 305618832    0    0     0   244 2108 2267  1  1 98  0  0  0
 1  0      0 109934560 1199484 305618832    0    0     0    32 2014 2163  2  0 98  0  0  0
 1  0      0 109934560 1199484 305618832    0    0     0     0 2047 2263  1  1 98  0  0  0
 1  0      0 109938012 1199484 305618832    0    0     0     0 2131 2179  2  0 98  0  0  0
 1  0      0 109939192 1199484 305618840    0    0     0     0 4324 3542  2  1 98  0  0  0
 1  0      0 109939192 1199484 305618840    0    0     0     0 2019 2008  2  1 98  0  0  0
 2  0      0 109939192 1199492 305618832    0    0     0    68 2059 2412  2  0 98  0  0  0
 1  0      0 109939192 1199492 305618832    0    0     0     0 2017 2024  2  1 98  0  0  0
 1  0      0 109939192 1199492 305618832    0    0     0     0 2064 2451  2  0 98  0  0  0
 1  0      0 109939192 1199492 305618832    0    0     0     0 2052 2072  1  1 98  0  0  0
 1  0      0 109939192 1199492 305618832    0    0     0     0 2011 2275  2  0 98  0  0  0
 1  0      0 109939192 1199500 305618824    0    0     0    16 2042 2125  1  1 98  0  0  0
 1  0      0 109941352 1199500 305618824    0    0     0     0 2071 2294  2  0 98  0  0  0
 1  0      0 109941116 1199500 305618856    0    0     0     0 2387 3295  2  0 98  0  0  0
 1  0      0 109941116 1199500 305618860    0    0     0     0 2424 2605  1  1 98  0  0  0
 1  0      0 109941116 1199504 305618860    0    0     0    36 2734 5457  2  0 98  0  0  0
 1  0      0 109941116 1199512 305618852    0    0     0    52 2969 5736  2  0 98  0  0  0
 1  0      0 109941116 1199512 305618852    0    0     0     0 2377 2410  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 109941116 1199512 305618852    0    0     0     0 2502 3953  2  0 98  0  0  0
 1  0      0 109941116 1199512 305618920    0    0     0     0 3135 4736  2  0 98  0  0  0
 1  0      0 109943552 1199512 305618920    0    0     0     0 2126 2666  2  0 98  0  0  0
 1  0      0 109943552 1199520 305618928    0    0     0    16 2043 2562  2  0 98  0  0  0
 1  0      0 109943552 1199520 305618928    0    0     0     0 2096 2616  2  0 98  0  0  0
 1  0      0 109943552 1199520 305618928    0    0     0     0 2142 2574  2  0 98  0  0  0
 1  0      0 109943552 1199520 305618928    0    0     0     0 2109 2614  2  0 98  0  0  0
 1  0      0 109943552 1199520 305618928    0    0     0     8 2025 2518  2  0 98  0  0  0
 1  0      0 109943552 1199528 305618932    0    0     0    28 2690 3502  1  1 98  0  0  0
 1  0      0 109943552 1199528 305618932    0    0     0     0 2433 2495  1  1 98  0  0  0
 1  0      0 109943552 1199528 305618932    0    0     0     0 2382 2583  1  1 98  0  0  0
 1  0      0 109943552 1199528 305618932    0    0     0     0 2712 5598  2  0 98  0  0  0
 1  0      0 109943552 1199528 305618932    0    0     0     0 2773 5631  2  0 98  0  0  0
 1  0      0 109943300 1199528 305618940    0    0     0     0 3087 4841  2  0 98  0  0  0
 1  0      0 109943076 1199536 305619000    0    0     0    16 3193 4421  1  1 98  0  0  0
 1  0      0 109943076 1199536 305619008    0    0     0     0 2441 2247  1  1 98  0  0  0
 1  0      0 109943076 1199536 305619008    0    0     0    56 2520 2281  1  1 98  0  0  0
 1  0      0 109942852 1199536 305619008    0    0     0  6428 2544 2367  1  1 98  0  0  0
 1  0      0 109942852 1199536 305619008    0    0     0     0 2522 2363  1  1 98  0  0  0
 1  0      0 109944744 1199544 305619020    0    0     0    20 2662 2557  1  1 98  0  0  0
 1  0      0 109947264 1199544 305619020    0    0     0     0 2565 2321  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 109947264 1199544 305619020    0    0     0     0 2432 2254  1  1 98  0  0  0
 1  0      0 109946872 1199544 305619020    0    0     0     0 2417 2324  1  1 98  0  0  0
 1  0      0 109946872 1199544 305619020    0    0     0     0 2351 2223  1  1 98  0  0  0
 1  0      0 109948740 1199552 305619012    0    0     0    60 2478 2473  1  1 98  0  0  0
 1  0      0 109948740 1199552 305619012    0    0     0     0 2385 2220  1  1 98  0  0  0
 1  0      0 109948740 1199552 305619012    0    0     0     0 2423 2311  1  1 98  0  0  0
 1  0      0 109948740 1199552 305619012    0    0     0     0 2372 2230  1  1 98  0  0  0
 1  0      0 109948740 1199552 305619012    0    0     0   132 2372 2221  1  1 98  0  0  0
 1  0      0 109948740 1199560 305619024    0    0     0    44 2521 2369  1  1 98  0  0  0
 1  0      0 109948740 1199560 305619024    0    0     0     0 2512 2303  1  1 98  0  0  0
 1  0      0 109948740 1199560 305619024    0    0     0     0 2360 2217  1  1 98  0  0  0
 1  0      0 109948740 1199560 305619024    0    0     0     0 2387 2230  1  1 98  0  0  0
 1  0      0 109948740 1199560 305619024    0    0     0    32 2413 2299  1  1 98  0  0  0
 1  0      0 109948740 1199568 305619016    0    0     0    36 2474 2418  1  1 98  0  0  0
 1  0      0 109948516 1199568 305619028    0    0     0     0 2562 3760  2  0 98  0  0  0
 1  0      0 109948516 1199568 305619028    0    0     0     0 2754 5671  2  0 98  0  0  0
 1  0      0 109948516 1199568 305619028    0    0     0     0 2698 5661  2  0 98  0  0  0
 1  0      0 109948516 1199568 305619028    0    0     0     0 2902 3106  1  1 98  0  0  0
 1  0      0 109948516 1199576 305619020    0    0     0    16 2424 2264  1  1 98  0  0  0
 1  0      0 109948516 1199576 305619032    0    0     0     0 2398 2255  1  1 98  0  0  0
 1  0      0 109948516 1199576 305619032    0    0     0     0 2542 2247  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 109948516 1199576 305619032    0    0     0     0 2478 2314  1  1 98  0  0  0
 1  0      0 109948516 1199576 305619032    0    0     0     8 2426 3283  2  0 98  0  0  0
 2  0      0 109926936 1199584 305619144    0    0     0    28 4529 4938  2  1 98  0  0  0
 2  0      0 109936432 1199584 305619160    0    0     0    80 4540 3499  1  1 98  0  0  0
 1  0      0 109936496 1199584 305619160    0    0     0     0 2510 2336  1  1 98  0  0  0
 1  0      0 109936496 1199584 305619160    0    0     0     0 2404 2246  1  1 98  0  0  0
 1  0      0 109936496 1199584 305619160    0    0     0    92 2437 2276  1  1 98  0  0  0
 1  0      0 109936496 1199592 305619152    0    0     0    16 2412 2407  1  1 98  0  0  0
 1  0      0 109936496 1199592 305619160    0    0     0  5220 2499 2412  1  1 98  0  0  0
 1  0      0 109936496 1199592 305619160    0    0     0     0 2353 2248  1  1 98  0  0  0
 1  0      0 109936496 1199592 305619160    0    0     0     0 2401 2218  1  1 98  0  0  0
 1  0      0 109936496 1199592 305619160    0    0     0     0 2432 2255  1  1 98  0  0  0
 1  0      0 109936496 1199600 305619156    0    0     0    16 2507 2500  1  1 98  0  0  0
 1  0      0 109936496 1199600 305619156    0    0     0     0 2432 2243  1  1 98  0  0  0
 1  0      0 109936496 1199600 305619156    0    0     0     0 2407 2247  1  1 98  0  0  0
 1  0      0 109936496 1199600 305619164    0    0     0     0 2433 2267  1  1 98  0  0  0
 1  0      0 109936496 1199600 305619164    0    0     0    16 2473 2302  1  1 98  0  0  0
 1  0      0 109936496 1199608 305619156    0    0     0    28 2461 2429  1  1 98  0  0  0
 1  0      0 109936496 1199608 305619160    0    0     0    16 2399 2256  1  1 98  0  0  0
 1  0      0 109936496 1199608 305619160    0    0     0     0 2444 2281  1  1 98  0  0  0
 1  0      0 109936496 1199608 305619168    0    0     0     0 2435 2316  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 109936496 1199608 305619168    0    0     0    24 2408 2238  1  1 98  0  0  0
 1  0      0 109936496 1199616 305619160    0    0     0    36 2515 2489  1  1 98  0  0  0
 1  0      0 109936496 1199616 305619164    0    0     0     0 2448 2278  1  1 98  0  0  0
 1  0      0 109936496 1199616 305619164    0    0     0     0 2473 2335  1  1 98  0  0  0
 1  0      0 109936496 1199616 305619164    0    0     0     0 2426 2236  1  1 98  0  0  0
 1  0      0 109936496 1199616 305619164    0    0     0     0 2444 2249  1  1 98  0  0  0
 1  0      0 109936496 1199624 305619176    0    0     0    16 2509 2690  1  1 98  0  0  0
 1  0      0 109936496 1199624 305619176    0    0     0     0 2649 2990  1  1 98  0  0  0
 1  0      0 109936496 1199624 305619176    0    0     0     0 2703 5277  2  0 98  0  0  0
 1  0      0 109936496 1199624 305619176    0    0     0     0 2806 5268  2  0 98  0  0  0
 1  0      0 109936496 1199624 305619176    0    0     0     0 2672 5479  2  0 98  0  0  0
 1  0      0 109936496 1199624 305619300    0    0     0     8 3632 3851  1  1 98  0  0  0
 1  0      0 109936752 1199632 305619300    0    0     0  2092 2083 2137  2  0 98  0  0  0
 1  0      0 109936752 1199632 305619300    0    0     0     0 2064 2365  2  0 98  0  0  0
 1  0      0 109936752 1199632 305619304    0    0     0     0 2045 2027  2  1 98  0  0  0
 1  0      0 109936752 1199632 305619308    0    0     0    76 2107 2468  2  0 98  0  0  0
 1  0      0 109936752 1199636 305619308    0    0     0   240 2016 2034  1  1 98  0  0  0
 1  0      0 109927176 1199644 305619312    0    0     0    68 2171 2460  2  0 98  0  0  0
 1  0      0 109927176 1199644 305619312    0    0     0     0 2081 2103  1  1 98  0  0  0
 1  0      0 109926948 1199644 305619316    0    0     0     0 2047 2348  2  0 98  0  0  0
 1  0      0 109926948 1199644 305619316    0    0     0     0 2026 2138  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 109926948 1199644 305619316    0    0     0     0 2019 2188  2  0 98  0  0  0
 1  0      0 109926948 1199652 305619316    0    0     0    16 2079 2266  1  1 98  0  0  0
 1  0      0 109926948 1199652 305619316    0    0     0     0 2058 2151  2  0 98  0  0  0
 1  0      0 109926948 1199652 305619316    0    0     0     0 2062 2311  2  1 98  0  0  0
 1  0      0 109926948 1199652 305619316    0    0     0     0 2044 2016  2  0 98  0  0  0
 1  0      0 109926948 1199652 305619316    0    0     0    12 2057 2441  2  0 98  0  0  0
 1  0      0 109926948 1199660 305619312    0    0     0    28 2070 2058  1  1 98  0  0  0
 1  0      0 109926948 1199660 305619320    0    0     0     0 2314 3676  2  0 98  0  0  0
 1  0      0 109926948 1199660 305619320    0    0     0     0 2407 2331  1  1 98  0  0  0
 1  0      0 109926948 1199660 305619320    0    0     0     0 2428 2554  1  1 98  0  0  0
 1  0      0 109926472 1199660 305619332    0    0     0    24 2463 3023  2  1 98  0  0  0
 1  0      0 109926472 1199668 305619324    0    0     0    88 2605 5221  2  0 98  0  0  0
 1  0      0 109926472 1199668 305619332    0    0     0     0 2710 5170  2  0 98  0  0  0
 1  0      0 109926472 1199668 305619332    0    0     0     0 2734 5503  2  0 98  0  0  0
 1  0      0 109926472 1199668 305619332    0    0     0     0 3408 3710  2  0 98  0  0  0
 1  0      0 109926472 1199668 305619332    0    0     0     0 2098 2512  2  0 98  0  0  0
 1  0      0 109926472 1199676 305619324    0    0     0    16 2203 2564  2  0 98  0  0  0
 1  0      0 109926472 1199676 305619324    0    0     0     0 2130 2573  2  0 98  0  0  0
 1  0      0 109926472 1199676 305619324    0    0     0     0 2324 2629  2  0 98  0  0  0
 1  0      0 109925216 1199676 305619396    0    0     0     0 3718 3666  2  0 98  0  0  0
 1  0      0 109925216 1199676 305619400    0    0     0     0 2356 2700  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 109925216 1199684 305619404    0    0     0    16 2579 2932  2  0 98  0  0  0
 1  0      0 109925216 1199684 305619404    0    0     0     0 2609 2843  2  0 98  0  0  0
 1  0      0 109925216 1199684 305619404    0    0     0     0 2491 2743  2  0 98  0  0  0
 1  0      0 109925216 1199684 305619404    0    0     0     0 2515 2763  2  0 98  0  0  0
 1  0      0 109925216 1199684 305619404    0    0     0     0 2494 2802  2  0 98  0  0  0
 1  0      0 109925216 1199692 305619396    0    0     0    40 2465 2354  1  1 98  0  0  0
 1  0      0 109925216 1199692 305619396    0    0     0    16 2408 2491  2  0 98  0  0  0
 1  0      0 109925216 1199692 305619396    0    0     0     0 2439 2753  2  0 98  0  0  0
 1  0      0 109925216 1199692 305619396    0    0     0     0 2466 2804  2  0 98  0  0  0
 1  0      0 109925216 1199692 305619396    0    0     0     0 2472 2780  2  0 98  0  0  0
 1  0      0 109925216 1199700 305619412    0    0     0    16 2424 2461  1  1 98  0  0  0
 1  0      0 109925216 1199700 305619412    0    0     0     0 2439 2360  2  0 98  0  0  0
 1  0      0 109925216 1199700 305619412    0    0     0     0 2470 2785  2  0 98  0  0  0
 1  0      0 109925216 1199700 305619416    0    0     0     0 2492 2790  2  0 98  0  0  0
 1  0      0 109925216 1199700 305619416    0    0     0     0 2493 2800  2  0 98  0  0  0
 1  0      0 109925216 1199708 305619408    0    0     0    44 2461 2776  2  0 98  0  0  0
 1  0      0 109925216 1199708 305619408    0    0     0     0 2501 2812  2  0 98  0  0  0
 0  0      0 109925216 1199708 305619408    0    0     0     0 2402 2770  2  0 98  0  0  0
 1  0      0 109925216 1199708 305619408    0    0     0     0 2443 2350  1  1 98  0  0  0
 1  0      0 109925216 1199708 305619508    0    0     0     0 2441 2562  2  0 98  0  0  0
 1  0      0 109925216 1199716 305619508    0    0     0   180 2465 2437  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 109925216 1199716 305619508    0    0     0     0 2429 2438  2  0 98  0  0  0
 1  0      0 109925216 1199716 305619508    0    0     0     0 2492 2491  1  1 98  0  0  0
 1  0      0 109925216 1199716 305619508    0    0     0     0 2390 2313  2  0 98  0  0  0
 1  0      0 109925216 1199716 305619516    0    0     0     0 2511 2604  2  0 98  0  0  0
 1  0      0 109925216 1199724 305619508    0    0     0    92 2401 2294  2  0 98  0  0  0
 1  0      0 109925216 1199724 305619516    0    0     0     0 2480 2649  2  0 98  0  0  0
 1  0      0 109925216 1199724 305619516    0    0     0     0 2411 2247  2  1 98  0  0  0
 1  0      0 109925216 1199724 305619516    0    0     0     0 2479 2681  2  0 98  0  0  0
 1  0      0 109925216 1199724 305619516    0    0     0  6572 2483 2391  1  1 98  0  0  0
 1  0      0 109925216 1199732 305619508    0    0     0    28 2395 2525  2  0 98  0  0  0
 1  0      0 109925216 1199732 305619516    0    0     0     0 2542 2394  1  1 98  0  0  0
 1  0      0 109925216 1199732 305619520    0    0     0     0 2441 2522  2  0 98  0  0  0
 1  0      0 109925216 1199732 305619520    0    0     0     0 2476 2449  1  1 98  0  0  0
 1  0      0 109925216 1199732 305619520    0    0     0     0 2380 2391  2  0 98  0  0  0
 1  0      0 109941096 1199740 305619524    0    0     0    24 2658 2630  1  1 98  0  0  0
 1  0      0 109941096 1199740 305619524    0    0     0     0 2464 2371  2  0 98  0  0  0
 1  0      0 109941096 1199740 305619524    0    0     0     0 2486 2635  2  0 98  0  0  0
 1  0      0 109941096 1199740 305619524    0    0     0     0 2402 2235  2  1 98  0  0  0
 1  0      0 109941096 1199740 305619528    0    0     0     0 2485 2648  2  0 98  0  0  0
 1  0      0 109941096 1199748 305619520    0    0     0    28 2521 2308  1  1 98  0  0  0
 1  0      0 109941096 1199748 305619520    0    0     0     0 2467 2614  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 109941096 1199748 305619520    0    0     0     0 2470 2287  1  1 98  0  0  0
 1  0      0 109941096 1199748 305619520    0    0     0     0 2487 2533  2  0 98  0  0  0
 1  0      0 109941096 1199748 305619520    0    0     0     0 2466 2429  1  1 98  0  0  0
 1  0      0 109941096 1199756 305619532    0    0     0    28 2451 2478  2  0 98  0  0  0
