timestamp, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], temperature.gpu
2026/09/13 18:18:44.121, 50 %, 10592 MiB, 343.21 W, 2902 MHz, 58
2026/09/13 18:18:44.371, 86 %, 10592 MiB, 374.70 W, 2887 MHz, 62
2026/09/13 18:18:44.621, 86 %, 2 MiB, 374.70 W, 2910 MHz, 62
2026/09/13 18:18:44.902, 0 %, 544 MiB, 292.23 W, 2910 MHz, 55
2026/09/13 18:18:45.152, 0 %, 544 MiB, 186.65 W, 2910 MHz, 53
2026/09/13 18:18:45.402, 0 %, 1952 MiB, 186.65 W, 2910 MHz, 53
2026/09/13 18:18:45.652, 27 %, 4512 MiB, 98.11 W, 2910 MHz, 53
2026/09/13 18:18:45.902, 27 %, 6976 MiB, 98.11 W, 2910 MHz, 53
2026/09/13 18:18:46.153, 4 %, 10304 MiB, 103.73 W, 2910 MHz, 53
2026/09/13 18:18:46.403, 4 %, 10304 MiB, 103.73 W, 2910 MHz, 53
2026/09/13 18:18:46.653, 99 %, 10304 MiB, 201.63 W, 2902 MHz, 60
2026/09/13 18:18:46.903, 99 %, 10304 MiB, 201.63 W, 2902 MHz, 60
2026/09/13 18:18:47.153, 81 %, 10592 MiB, 353.31 W, 2902 MHz, 60
2026/09/13 18:18:47.403, 81 %, 10592 MiB, 353.31 W, 2902 MHz, 60
2026/09/13 18:18:47.653, 92 %, 10592 MiB, 417.52 W, 2872 MHz, 63
2026/09/13 18:18:47.904, 92 %, 10592 MiB, 417.52 W, 2872 MHz, 63
2026/09/13 18:18:48.154, 7 %, 2 MiB, 289.45 W, 2910 MHz, 54
2026/09/13 18:18:48.404, 7 %, 2 MiB, 289.45 W, 2910 MHz, 54
2026/09/13 18:18:48.661, 0 %, 544 MiB, 116.92 W, 2910 MHz, 53
2026/09/13 18:18:48.911, 0 %, 544 MiB, 116.92 W, 2910 MHz, 53
2026/09/13 18:18:49.161, 28 %, 2912 MiB, 95.25 W, 2910 MHz, 53
2026/09/13 18:18:49.411, 28 %, 5472 MiB, 95.25 W, 2910 MHz, 53
2026/09/13 18:18:49.661, 44 %, 10304 MiB, 96.96 W, 2827 MHz, 52
2026/09/13 18:18:49.912, 44 %, 10304 MiB, 96.96 W, 2827 MHz, 52
2026/09/13 18:18:50.162, 99 %, 10400 MiB, 166.23 W, 2872 MHz, 59
2026/09/13 18:18:50.412, 99 %, 10400 MiB, 166.23 W, 2872 MHz, 59
2026/09/13 18:18:50.662, 99 %, 10400 MiB, 326.43 W, 2902 MHz, 61
2026/09/13 18:18:50.912, 99 %, 10656 MiB, 326.43 W, 2902 MHz, 61
2026/09/13 18:18:51.162, 99 %, 10656 MiB, 429.66 W, 2880 MHz, 64
2026/09/13 18:18:51.413, 99 %, 10656 MiB, 429.66 W, 2880 MHz, 64
2026/09/13 18:18:51.663, 0 %, 2 MiB, 335.19 W, 2910 MHz, 55
2026/09/13 18:18:51.913, 0 %, 544 MiB, 335.19 W, 2910 MHz, 55
2026/09/13 18:18:52.163, 0 %, 544 MiB, 165.57 W, 2910 MHz, 53
2026/09/13 18:18:52.413, 0 %, 2272 MiB, 165.57 W, 2910 MHz, 53
2026/09/13 18:18:52.663, 27 %, 4800 MiB, 98.11 W, 2910 MHz, 53
2026/09/13 18:18:52.914, 27 %, 8000 MiB, 98.11 W, 2910 MHz, 53
2026/09/13 18:18:53.164, 4 %, 10304 MiB, 103.53 W, 2910 MHz, 53
2026/09/13 18:18:53.414, 4 %, 10400 MiB, 103.53 W, 2910 MHz, 53
2026/09/13 18:18:53.664, 99 %, 10400 MiB, 215.10 W, 2902 MHz, 60
2026/09/13 18:18:53.914, 99 %, 10400 MiB, 215.10 W, 2902 MHz, 60
2026/09/13 18:18:54.164, 57 %, 10592 MiB, 341.36 W, 2902 MHz, 59
2026/09/13 18:18:54.415, 57 %, 10656 MiB, 341.36 W, 2902 MHz, 59
2026/09/13 18:18:54.665, 85 %, 10656 MiB, 390.24 W, 2880 MHz, 60
2026/09/13 18:18:54.915, 85 %, 10656 MiB, 390.24 W, 2880 MHz, 60
2026/09/13 18:18:55.165, 18 %, 2 MiB, 289.70 W, 2910 MHz, 55
2026/09/13 18:18:55.415, 18 %, 2 MiB, 289.70 W, 2910 MHz, 55
2026/09/13 18:18:55.665, 1 %, 544 MiB, 169.19 W, 2910 MHz, 54
2026/09/13 18:18:55.915, 1 %, 544 MiB, 169.19 W, 2910 MHz, 54
2026/09/13 18:18:56.166, 36 %, 2144 MiB, 95.27 W, 2910 MHz, 53
2026/09/13 18:18:56.416, 36 %, 4704 MiB, 95.27 W, 2910 MHz, 53
2026/09/13 18:18:56.666, 26 %, 7168 MiB, 93.73 W, 2812 MHz, 52
2026/09/13 18:18:56.916, 26 %, 10304 MiB, 93.73 W, 2812 MHz, 52
2026/09/13 18:18:57.166, 98 %, 10400 MiB, 137.55 W, 2775 MHz, 59
2026/09/13 18:18:57.416, 98 %, 10400 MiB, 137.55 W, 2775 MHz, 59
2026/09/13 18:18:57.667, 99 %, 10400 MiB, 301.71 W, 2902 MHz, 61
2026/09/13 18:18:57.917, 99 %, 10592 MiB, 301.71 W, 2902 MHz, 61
2026/09/13 18:18:58.167, 91 %, 10656 MiB, 386.23 W, 2865 MHz, 62
2026/09/13 18:18:58.417, 91 %, 10656 MiB, 386.23 W, 2865 MHz, 62
2026/09/13 18:18:58.667, 18 %, 10656 MiB, 371.68 W, 2887 MHz, 58
2026/09/13 18:18:58.917, 18 %, 2 MiB, 371.68 W, 2887 MHz, 58
2026/09/13 18:18:59.167, 1 %, 544 MiB, 259.09 W, 2910 MHz, 54
2026/09/13 18:18:59.418, 1 %, 544 MiB, 259.09 W, 2910 MHz, 54
2026/09/13 18:18:59.668, 44 %, 2400 MiB, 98.47 W, 2910 MHz, 53
2026/09/13 18:18:59.918, 44 %, 4992 MiB, 98.47 W, 2910 MHz, 53
2026/09/13 18:19:00.168, 26 %, 8480 MiB, 95.48 W, 2910 MHz, 53
2026/09/13 18:19:00.418, 26 %, 10304 MiB, 95.48 W, 2910 MHz, 53
2026/09/13 18:19:00.668, 98 %, 10400 MiB, 147.70 W, 2872 MHz, 59
2026/09/13 18:19:00.919, 98 %, 10400 MiB, 147.70 W, 2872 MHz, 59
2026/09/13 18:19:01.169, 99 %, 10400 MiB, 315.78 W, 2902 MHz, 61
2026/09/13 18:19:01.419, 99 %, 10656 MiB, 315.78 W, 2902 MHz, 61
2026/09/13 18:19:01.669, 92 %, 10656 MiB, 427.95 W, 2865 MHz, 63
2026/09/13 18:19:01.919, 92 %, 10656 MiB, 427.95 W, 2865 MHz, 63
2026/09/13 18:19:02.169, 0 %, 10655 MiB, 364.33 W, 2902 MHz, 55
2026/09/13 18:19:02.420, 0 %, 2 MiB, 364.33 W, 2902 MHz, 55
2026/09/13 18:19:02.670, 0 %, 2 MiB, 364.33 W, 2902 MHz, 55
2026/09/13 18:19:02.920, 0 %, 544 MiB, 213.18 W, 2910 MHz, 54
2026/09/13 18:19:03.170, 0 %, 544 MiB, 97.81 W, 2910 MHz, 54
2026/09/13 18:19:03.420, 0 %, 3168 MiB, 97.81 W, 2910 MHz, 53
2026/09/13 18:19:03.670, 26 %, 5696 MiB, 95.97 W, 2910 MHz, 53
2026/09/13 18:19:03.921, 26 %, 10304 MiB, 95.97 W, 2910 MHz, 53
2026/09/13 18:19:04.171, 0 %, 10304 MiB, 101.38 W, 2842 MHz, 53
2026/09/13 18:19:04.421, 0 %, 10304 MiB, 101.38 W, 2842 MHz, 53
2026/09/13 18:19:04.671, 99 %, 10304 MiB, 253.50 W, 2902 MHz, 61
2026/09/13 18:19:04.921, 99 %, 10304 MiB, 253.50 W, 2902 MHz, 61
2026/09/13 18:19:05.171, 93 %, 10592 MiB, 412.85 W, 2865 MHz, 63
2026/09/13 18:19:05.421, 93 %, 10592 MiB, 412.85 W, 2865 MHz, 63
2026/09/13 18:19:05.672, 99 %, 10592 MiB, 438.67 W, 2880 MHz, 64
2026/09/13 18:19:05.922, 99 %, 10592 MiB, 438.67 W, 2880 MHz, 64
2026/09/13 18:19:06.172, 0 %, 40 MiB, 308.71 W, 2910 MHz, 55
2026/09/13 18:19:06.422, 0 %, 544 MiB, 308.71 W, 2910 MHz, 55
2026/09/13 18:19:06.672, 0 %, 1344 MiB, 113.50 W, 2910 MHz, 53
2026/09/13 18:19:06.923, 0 %, 3904 MiB, 113.50 W, 2910 MHz, 53
2026/09/13 18:19:07.173, 26 %, 6432 MiB, 95.90 W, 2910 MHz, 53
2026/09/13 18:19:07.423, 26 %, 10304 MiB, 95.90 W, 2910 MHz, 53
2026/09/13 18:19:07.673, 27 %, 10304 MiB, 113.26 W, 2902 MHz, 53
2026/09/13 18:19:07.923, 27 %, 10304 MiB, 113.26 W, 2902 MHz, 53
2026/09/13 18:19:08.174, 99 %, 10304 MiB, 279.63 W, 2902 MHz, 61
2026/09/13 18:19:08.424, 99 %, 10592 MiB, 279.63 W, 2902 MHz, 61
2026/09/13 18:19:08.674, 73 %, 10592 MiB, 370.15 W, 2872 MHz, 64
2026/09/13 18:19:08.924, 73 %, 10592 MiB, 370.15 W, 2872 MHz, 64
2026/09/13 18:19:09.174, 94 %, 10592 MiB, 399.32 W, 2880 MHz, 63
2026/09/13 18:19:09.424, 94 %, 10592 MiB, 399.32 W, 2880 MHz, 63
2026/09/13 18:19:09.674, 18 %, 2 MiB, 314.24 W, 2910 MHz, 55
2026/09/13 18:19:09.925, 18 %, 2 MiB, 314.24 W, 2910 MHz, 55
2026/09/13 18:19:10.175, 1 %, 544 MiB, 131.66 W, 2910 MHz, 54
2026/09/13 18:19:10.425, 1 %, 544 MiB, 131.66 W, 2910 MHz, 54
2026/09/13 18:19:10.675, 38 %, 2752 MiB, 95.61 W, 2910 MHz, 53
2026/09/13 18:19:10.925, 38 %, 5312 MiB, 95.61 W, 2910 MHz, 53
2026/09/13 18:19:11.175, 26 %, 10304 MiB, 94.92 W, 2910 MHz, 53
2026/09/13 18:19:11.426, 26 %, 10304 MiB, 94.92 W, 2910 MHz, 53
2026/09/13 18:19:11.676, 98 %, 10464 MiB, 153.39 W, 2700 MHz, 60
2026/09/13 18:19:11.926, 98 %, 10464 MiB, 153.39 W, 2700 MHz, 60
2026/09/13 18:19:12.176, 99 %, 10464 MiB, 315.32 W, 2902 MHz, 61
2026/09/13 18:19:12.426, 99 %, 10592 MiB, 315.32 W, 2902 MHz, 61
2026/09/13 18:19:12.676, 89 %, 10720 MiB, 390.47 W, 2842 MHz, 62
2026/09/13 18:19:12.926, 89 %, 10720 MiB, 390.47 W, 2842 MHz, 62
2026/09/13 18:19:13.177, 90 %, 10720 MiB, 396.45 W, 2872 MHz, 63
2026/09/13 18:19:13.427, 90 %, 10720 MiB, 396.45 W, 2872 MHz, 63
2026/09/13 18:19:13.677, 0 %, 508 MiB, 291.98 W, 2910 MHz, 55
2026/09/13 18:19:13.927, 0 %, 544 MiB, 291.98 W, 2910 MHz, 55
2026/09/13 18:19:14.177, 0 %, 1408 MiB, 107.96 W, 2910 MHz, 53
2026/09/13 18:19:14.427, 0 %, 4000 MiB, 107.96 W, 2910 MHz, 53
2026/09/13 18:19:14.678, 26 %, 6496 MiB, 95.04 W, 2910 MHz, 53
2026/09/13 18:19:14.928, 26 %, 10304 MiB, 95.04 W, 2910 MHz, 53
2026/09/13 18:19:15.178, 27 %, 10464 MiB, 112.17 W, 2902 MHz, 53
2026/09/13 18:19:15.428, 27 %, 10464 MiB, 112.17 W, 2902 MHz, 53
2026/09/13 18:19:15.678, 99 %, 10464 MiB, 262.01 W, 2902 MHz, 61
2026/09/13 18:19:15.928, 99 %, 10464 MiB, 262.01 W, 2902 MHz, 61
2026/09/13 18:19:16.178, 93 %, 10720 MiB, 403.22 W, 2835 MHz, 63
2026/09/13 18:19:16.429, 93 %, 10720 MiB, 403.22 W, 2835 MHz, 63
2026/09/13 18:19:16.679, 93 %, 10720 MiB, 433.75 W, 2872 MHz, 63
2026/09/13 18:19:16.929, 93 %, 10720 MiB, 433.75 W, 2872 MHz, 63
2026/09/13 18:19:17.179, 0 %, 2 MiB, 285.11 W, 2910 MHz, 54
2026/09/13 18:19:17.429, 0 %, 2 MiB, 285.11 W, 2910 MHz, 54
2026/09/13 18:19:17.680, 0 %, 544 MiB, 112.01 W, 2910 MHz, 54
2026/09/13 18:19:17.930, 0 %, 544 MiB, 112.01 W, 2910 MHz, 54
2026/09/13 18:19:18.180, 28 %, 3232 MiB, 95.31 W, 2910 MHz, 53
2026/09/13 18:19:18.430, 28 %, 5760 MiB, 95.31 W, 2910 MHz, 53
2026/09/13 18:19:18.681, 53 %, 10304 MiB, 99.72 W, 2835 MHz, 53
2026/09/13 18:19:18.931, 53 %, 10400 MiB, 99.72 W, 2835 MHz, 53
2026/09/13 18:19:19.181, 99 %, 10400 MiB, 171.32 W, 2857 MHz, 60
2026/09/13 18:19:19.431, 99 %, 10400 MiB, 171.32 W, 2857 MHz, 60
2026/09/13 18:19:19.681, 99 %, 10400 MiB, 311.26 W, 2902 MHz, 61
2026/09/13 18:19:19.931, 99 %, 10688 MiB, 311.26 W, 2902 MHz, 61
2026/09/13 18:19:20.182, 99 %, 10688 MiB, 425.97 W, 2872 MHz, 63
2026/09/13 18:19:20.432, 99 %, 10688 MiB, 425.97 W, 2872 MHz, 63
2026/09/13 18:19:20.682, 0 %, 10685 MiB, 362.89 W, 2902 MHz, 56
2026/09/13 18:19:20.932, 0 %, 510 MiB, 362.89 W, 2902 MHz, 56
2026/09/13 18:19:21.182, 0 %, 544 MiB, 190.06 W, 2910 MHz, 54
2026/09/13 18:19:21.432, 0 %, 1472 MiB, 190.06 W, 2910 MHz, 54
2026/09/13 18:19:21.683, 27 %, 4096 MiB, 98.34 W, 2910 MHz, 53
2026/09/13 18:19:21.933, 27 %, 6528 MiB, 98.34 W, 2910 MHz, 53
2026/09/13 18:19:22.183, 57 %, 10304 MiB, 104.45 W, 2910 MHz, 54
2026/09/13 18:19:22.433, 57 %, 10400 MiB, 104.45 W, 2910 MHz, 54
2026/09/13 18:19:22.683, 99 %, 10400 MiB, 199.93 W, 2865 MHz, 60
2026/09/13 18:19:22.933, 99 %, 10400 MiB, 199.93 W, 2865 MHz, 60
2026/09/13 18:19:23.184, 99 %, 10592 MiB, 336.61 W, 2902 MHz, 61
2026/09/13 18:19:23.434, 99 %, 10688 MiB, 336.61 W, 2902 MHz, 61
2026/09/13 18:19:23.684, 91 %, 10688 MiB, 392.51 W, 2872 MHz, 63
2026/09/13 18:19:23.934, 91 %, 10688 MiB, 392.51 W, 2872 MHz, 63
2026/09/13 18:19:24.184, 0 %, 10688 MiB, 332.89 W, 2895 MHz, 56
2026/09/13 18:19:24.434, 0 %, 2 MiB, 332.89 W, 2895 MHz, 56
2026/09/13 18:19:24.685, 0 %, 2 MiB, 222.49 W, 2910 MHz, 54
2026/09/13 18:19:24.942, 0 %, 544 MiB, 222.49 W, 2910 MHz, 54
2026/09/13 18:19:25.192, 0 %, 544 MiB, 98.49 W, 2910 MHz, 53
2026/09/13 18:19:25.442, 0 %, 2944 MiB, 98.49 W, 2910 MHz, 53
2026/09/13 18:19:25.692, 26 %, 5504 MiB, 96.39 W, 2910 MHz, 53
2026/09/13 18:19:25.942, 26 %, 10304 MiB, 96.39 W, 2910 MHz, 53
2026/09/13 18:19:26.193, 4 %, 10304 MiB, 100.14 W, 2812 MHz, 53
2026/09/13 18:19:26.443, 4 %, 10400 MiB, 100.14 W, 2812 MHz, 53
2026/09/13 18:19:26.693, 99 %, 10400 MiB, 236.92 W, 2902 MHz, 60
2026/09/13 18:19:26.943, 99 %, 10400 MiB, 236.92 W, 2902 MHz, 60
2026/09/13 18:19:27.193, 21 %, 10688 MiB, 367.30 W, 2902 MHz, 57
2026/09/13 18:19:27.443, 21 %, 10688 MiB, 367.30 W, 2902 MHz, 57
2026/09/13 18:19:27.694, 94 %, 10688 MiB, 390.94 W, 2880 MHz, 63
2026/09/13 18:19:27.944, 94 %, 10688 MiB, 390.94 W, 2880 MHz, 63
2026/09/13 18:19:28.194, 0 %, 2 MiB, 307.97 W, 2910 MHz, 55
2026/09/13 18:19:28.444, 0 %, 544 MiB, 307.97 W, 2910 MHz, 55
2026/09/13 18:19:28.694, 0 %, 544 MiB, 193.60 W, 2910 MHz, 54
2026/09/13 18:19:28.944, 0 %, 2208 MiB, 193.60 W, 2910 MHz, 54
2026/09/13 18:19:29.195, 28 %, 4768 MiB, 98.05 W, 2910 MHz, 53
2026/09/13 18:19:29.445, 28 %, 8000 MiB, 98.05 W, 2910 MHz, 53
2026/09/13 18:19:29.695, 12 %, 10304 MiB, 104.39 W, 2910 MHz, 54
2026/09/13 18:19:29.945, 12 %, 10400 MiB, 104.39 W, 2910 MHz, 54
2026/09/13 18:19:30.195, 99 %, 10400 MiB, 206.64 W, 2902 MHz, 60
2026/09/13 18:19:30.445, 99 %, 10400 MiB, 206.64 W, 2902 MHz, 60
2026/09/13 18:19:30.696, 94 %, 10688 MiB, 343.54 W, 2902 MHz, 61
2026/09/13 18:19:30.946, 94 %, 10688 MiB, 343.54 W, 2902 MHz, 61
2026/09/13 18:19:31.196, 99 %, 10688 MiB, 430.03 W, 2872 MHz, 63
2026/09/13 18:19:31.446, 99 %, 10688 MiB, 430.03 W, 2872 MHz, 63
2026/09/13 18:19:31.696, 18 %, 2 MiB, 325.99 W, 2910 MHz, 55
2026/09/13 18:19:31.946, 18 %, 2 MiB, 325.99 W, 2910 MHz, 55
2026/09/13 18:19:32.196, 1 %, 544 MiB, 152.26 W, 2910 MHz, 54
2026/09/13 18:19:32.447, 1 %, 544 MiB, 152.26 W, 2910 MHz, 54
2026/09/13 18:19:32.697, 42 %, 2624 MiB, 95.85 W, 2910 MHz, 53
2026/09/13 18:19:32.947, 42 %, 5120 MiB, 95.85 W, 2910 MHz, 53
2026/09/13 18:19:33.197, 25 %, 9056 MiB, 94.84 W, 2910 MHz, 53
2026/09/13 18:19:33.447, 25 %, 10304 MiB, 94.84 W, 2910 MHz, 53
2026/09/13 18:19:33.698, 98 %, 10304 MiB, 138.41 W, 2782 MHz, 59
2026/09/13 18:19:33.948, 98 %, 10304 MiB, 138.41 W, 2782 MHz, 59
2026/09/13 18:19:34.198, 99 %, 10304 MiB, 287.36 W, 2902 MHz, 61
2026/09/13 18:19:34.448, 99 %, 10592 MiB, 287.36 W, 2902 MHz, 61
2026/09/13 18:19:34.698, 92 %, 10592 MiB, 429.68 W, 2857 MHz, 63
2026/09/13 18:19:34.948, 92 %, 10592 MiB, 429.68 W, 2857 MHz, 63
2026/09/13 18:19:35.198, 0 %, 10589 MiB, 364.41 W, 2902 MHz, 56
2026/09/13 18:19:35.448, 0 %, 510 MiB, 364.41 W, 2902 MHz, 56
2026/09/13 18:19:35.699, 0 %, 544 MiB, 197.51 W, 2910 MHz, 54
2026/09/13 18:19:35.949, 0 %, 1472 MiB, 197.51 W, 2910 MHz, 54
2026/09/13 18:19:36.199, 27 %, 4096 MiB, 98.01 W, 2910 MHz, 53
2026/09/13 18:19:36.449, 27 %, 6560 MiB, 98.01 W, 2910 MHz, 53
2026/09/13 18:19:36.699, 69 %, 10304 MiB, 103.70 W, 2910 MHz, 54
2026/09/13 18:19:36.950, 69 %, 10304 MiB, 103.70 W, 2910 MHz, 54
2026/09/13 18:19:37.200, 99 %, 10304 MiB, 193.09 W, 2872 MHz, 60
2026/09/13 18:19:37.450, 99 %, 10304 MiB, 193.09 W, 2872 MHz, 60
2026/09/13 18:19:37.700, 99 %, 10592 MiB, 334.17 W, 2902 MHz, 61
2026/09/13 18:19:37.950, 99 %, 10592 MiB, 334.17 W, 2902 MHz, 61
2026/09/13 18:19:38.200, 99 %, 10592 MiB, 396.42 W, 2880 MHz, 63
2026/09/13 18:19:38.450, 99 %, 10592 MiB, 396.42 W, 2880 MHz, 63
2026/09/13 18:19:38.700, 0 %, 2 MiB, 317.14 W, 2902 MHz, 55
2026/09/13 18:19:38.976, 0 %, 2 MiB, 317.14 W, 2902 MHz, 55
2026/09/13 18:19:39.226, 0 %, 508 MiB, 185.30 W, 2910 MHz, 54
2026/09/13 18:19:39.477, 0 %, 544 MiB, 185.30 W, 2910 MHz, 54
2026/09/13 18:19:39.727, 0 %, 1440 MiB, 97.99 W, 2910 MHz, 53
2026/09/13 18:19:39.977, 0 %, 4032 MiB, 97.99 W, 2910 MHz, 53
2026/09/13 18:19:40.227, 26 %, 6528 MiB, 96.03 W, 2910 MHz, 53
2026/09/13 18:19:40.477, 26 %, 10304 MiB, 96.03 W, 2910 MHz, 53
2026/09/13 18:19:40.728, 0 %, 10432 MiB, 95.54 W, 2557 MHz, 52
2026/09/13 18:19:40.978, 0 %, 10432 MiB, 95.54 W, 2557 MHz, 52
2026/09/13 18:19:41.228, 99 %, 10432 MiB, 255.73 W, 2902 MHz, 61
2026/09/13 18:19:41.478, 99 %, 10432 MiB, 255.73 W, 2902 MHz, 61
2026/09/13 18:19:41.728, 0 %, 10720 MiB, 352.71 W, 2902 MHz, 56
2026/09/13 18:19:41.978, 0 %, 10720 MiB, 352.71 W, 2902 MHz, 56
2026/09/13 18:19:42.228, 94 %, 10720 MiB, 389.97 W, 2880 MHz, 63
2026/09/13 18:19:42.479, 94 %, 10720 MiB, 389.97 W, 2880 MHz, 63
2026/09/13 18:19:42.729, 17 %, 21 MiB, 320.08 W, 2910 MHz, 55
2026/09/13 18:19:42.983, 17 %, 544 MiB, 320.08 W, 2910 MHz, 55
2026/09/13 18:19:43.233, 0 %, 544 MiB, 178.56 W, 2910 MHz, 54
2026/09/13 18:19:43.483, 0 %, 3296 MiB, 178.56 W, 2910 MHz, 54
2026/09/13 18:19:43.733, 27 %, 5824 MiB, 96.93 W, 2910 MHz, 53
2026/09/13 18:19:43.984, 27 %, 10304 MiB, 96.93 W, 2910 MHz, 53
2026/09/13 18:19:44.234, 4 %, 10432 MiB, 104.58 W, 2910 MHz, 53
2026/09/13 18:19:44.484, 4 %, 10432 MiB, 104.58 W, 2910 MHz, 53
2026/09/13 18:19:44.734, 99 %, 10432 MiB, 239.56 W, 2902 MHz, 60
2026/09/13 18:19:44.984, 99 %, 10432 MiB, 239.56 W, 2902 MHz, 60
2026/09/13 18:19:45.234, 94 %, 10720 MiB, 362.65 W, 2902 MHz, 61
2026/09/13 18:19:45.484, 94 %, 10720 MiB, 362.65 W, 2902 MHz, 61
2026/09/13 18:19:45.734, 99 %, 10720 MiB, 429.68 W, 2872 MHz, 64
2026/09/13 18:19:45.985, 99 %, 10720 MiB, 429.68 W, 2872 MHz, 64
2026/09/13 18:19:46.235, 18 %, 2 MiB, 314.48 W, 2910 MHz, 55
2026/09/13 18:19:46.485, 18 %, 2 MiB, 314.48 W, 2910 MHz, 55
2026/09/13 18:19:46.736, 1 %, 544 MiB, 139.88 W, 2910 MHz, 54
2026/09/13 18:19:46.986, 1 %, 544 MiB, 139.88 W, 2910 MHz, 54
2026/09/13 18:19:47.236, 42 %, 3232 MiB, 96.67 W, 2910 MHz, 53
2026/09/13 18:19:47.486, 42 %, 5760 MiB, 96.67 W, 2910 MHz, 53
2026/09/13 18:19:47.737, 26 %, 10304 MiB, 94.14 W, 2812 MHz, 53
2026/09/13 18:19:47.987, 26 %, 10304 MiB, 94.14 W, 2812 MHz, 53
2026/09/13 18:19:48.237, 99 %, 10304 MiB, 139.09 W, 2902 MHz, 58
2026/09/13 18:19:48.487, 99 %, 10304 MiB, 139.09 W, 2902 MHz, 58
2026/09/13 18:19:48.737, 99 %, 10304 MiB, 285.78 W, 2902 MHz, 61
2026/09/13 18:19:48.987, 99 %, 10592 MiB, 285.78 W, 2902 MHz, 61
2026/09/13 18:19:49.237, 86 %, 10592 MiB, 413.67 W, 2880 MHz, 63
2026/09/13 18:19:49.487, 86 %, 10592 MiB, 413.67 W, 2880 MHz, 63
2026/09/13 18:19:49.738, 0 %, 10592 MiB, 392.46 W, 2887 MHz, 58
2026/09/13 18:19:49.988, 0 %, 21 MiB, 392.46 W, 2887 MHz, 58
2026/09/13 18:19:50.238, 1 %, 544 MiB, 254.75 W, 2910 MHz, 54
2026/09/13 18:19:50.488, 1 %, 1344 MiB, 254.75 W, 2910 MHz, 54
2026/09/13 18:19:50.738, 32 %, 3552 MiB, 98.29 W, 2910 MHz, 53
2026/09/13 18:19:50.989, 32 %, 6080 MiB, 98.29 W, 2910 MHz, 53
2026/09/13 18:19:51.239, 36 %, 10304 MiB, 96.29 W, 2910 MHz, 53
2026/09/13 18:19:51.489, 36 %, 10304 MiB, 96.29 W, 2910 MHz, 53
2026/09/13 18:19:51.739, 99 %, 10304 MiB, 146.66 W, 2775 MHz, 59
2026/09/13 18:19:51.989, 99 %, 10304 MiB, 146.66 W, 2775 MHz, 59
2026/09/13 18:19:52.239, 99 %, 10592 MiB, 293.69 W, 2902 MHz, 61
2026/09/13 18:19:52.490, 99 %, 10592 MiB, 293.69 W, 2902 MHz, 61
2026/09/13 18:19:52.740, 93 %, 10592 MiB, 377.63 W, 2887 MHz, 62
2026/09/13 18:19:52.990, 93 %, 10592 MiB, 377.63 W, 2887 MHz, 62
2026/09/13 18:19:53.240, 91 %, 10592 MiB, 381.64 W, 2872 MHz, 63
2026/09/13 18:19:53.490, 91 %, 2 MiB, 381.64 W, 2872 MHz, 63
2026/09/13 18:19:53.740, 0 %, 2 MiB, 263.05 W, 2910 MHz, 54
2026/09/13 18:19:53.990, 0 %, 544 MiB, 263.05 W, 2910 MHz, 54
2026/09/13 18:19:54.241, 0 %, 544 MiB, 130.94 W, 2910 MHz, 53
2026/09/13 18:19:54.491, 0 %, 1600 MiB, 130.94 W, 2910 MHz, 53
2026/09/13 18:19:54.741, 27 %, 4192 MiB, 95.96 W, 2910 MHz, 53
2026/09/13 18:19:54.991, 27 %, 6688 MiB, 95.96 W, 2910 MHz, 53
2026/09/13 18:19:55.241, 68 %, 10304 MiB, 102.31 W, 2745 MHz, 55
2026/09/13 18:19:55.492, 68 %, 10304 MiB, 102.31 W, 2745 MHz, 55
2026/09/13 18:19:55.742, 99 %, 10304 MiB, 164.15 W, 2902 MHz, 59
2026/09/13 18:19:55.992, 99 %, 10304 MiB, 164.15 W, 2902 MHz, 59
2026/09/13 18:19:56.242, 99 %, 10592 MiB, 326.05 W, 2902 MHz, 61
2026/09/13 18:19:56.492, 99 %, 10592 MiB, 326.05 W, 2902 MHz, 61
2026/09/13 18:19:56.742, 98 %, 10592 MiB, 375.03 W, 2887 MHz, 62
2026/09/13 18:19:56.992, 98 %, 10592 MiB, 375.03 W, 2887 MHz, 62
2026/09/13 18:19:57.242, 0 %, 10589 MiB, 326.61 W, 2895 MHz, 56
2026/09/13 18:19:57.493, 0 %, 542 MiB, 326.61 W, 2895 MHz, 56
2026/09/13 18:19:57.743, 0 %, 544 MiB, 225.53 W, 2910 MHz, 54
2026/09/13 18:19:57.993, 0 %, 1536 MiB, 225.53 W, 2910 MHz, 54
2026/09/13 18:19:58.243, 26 %, 4064 MiB, 97.84 W, 2910 MHz, 53
2026/09/13 18:19:58.493, 26 %, 6560 MiB, 97.84 W, 2910 MHz, 53
2026/09/13 18:19:58.744, 61 %, 10304 MiB, 103.84 W, 2910 MHz, 55
2026/09/13 18:19:58.994, 61 %, 10304 MiB, 103.84 W, 2910 MHz, 55
2026/09/13 18:19:59.244, 99 %, 10304 MiB, 162.48 W, 2902 MHz, 59
2026/09/13 18:19:59.494, 99 %, 10304 MiB, 162.48 W, 2902 MHz, 59
2026/09/13 18:19:59.744, 99 %, 10592 MiB, 309.71 W, 2902 MHz, 61
2026/09/13 18:19:59.994, 99 %, 10592 MiB, 309.71 W, 2902 MHz, 61
