timestamp, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], temperature.gpu
2026/09/13 18:48:38.323, 0 %, 10400 MiB, 104.15 W, 2910 MHz, 53
2026/09/13 18:48:38.573, 0 %, 10400 MiB, 104.15 W, 2910 MHz, 53
2026/09/13 18:48:38.823, 99 %, 10400 MiB, 263.28 W, 2902 MHz, 61
2026/09/13 18:48:39.073, 99 %, 10400 MiB, 263.28 W, 2902 MHz, 61
2026/09/13 18:48:39.323, 99 %, 10400 MiB, 396.69 W, 2857 MHz, 64
2026/09/13 18:48:39.573, 99 %, 10400 MiB, 396.69 W, 2857 MHz, 64
2026/09/13 18:48:39.823, 0 %, 10399 MiB, 413.81 W, 2887 MHz, 58
2026/09/13 18:48:40.073, 0 %, 36 MiB, 413.81 W, 2887 MHz, 58
2026/09/13 18:48:40.324, 1 %, 544 MiB, 264.34 W, 2910 MHz, 54
2026/09/13 18:48:40.574, 1 %, 1344 MiB, 264.34 W, 2910 MHz, 54
2026/09/13 18:48:40.824, 42 %, 3712 MiB, 98.12 W, 2910 MHz, 54
2026/09/13 18:48:41.074, 42 %, 6144 MiB, 98.12 W, 2910 MHz, 54
2026/09/13 18:48:41.324, 25 %, 10304 MiB, 94.34 W, 2910 MHz, 53
2026/09/13 18:48:41.575, 25 %, 10400 MiB, 94.34 W, 2910 MHz, 53
2026/09/13 18:48:41.825, 98 %, 10400 MiB, 143.13 W, 2872 MHz, 59
2026/09/13 18:48:42.075, 98 %, 10400 MiB, 143.13 W, 2872 MHz, 59
2026/09/13 18:48:42.325, 99 %, 10400 MiB, 286.91 W, 2902 MHz, 61
2026/09/13 18:48:42.575, 99 %, 10400 MiB, 286.91 W, 2902 MHz, 61
2026/09/13 18:48:42.825, 99 %, 10400 MiB, 440.51 W, 2857 MHz, 64
2026/09/13 18:48:43.075, 99 %, 10400 MiB, 440.51 W, 2857 MHz, 64
2026/09/13 18:48:43.325, 0 %, 2 MiB, 375.01 W, 2902 MHz, 56
2026/09/13 18:48:43.579, 0 %, 544 MiB, 375.01 W, 2902 MHz, 56
2026/09/13 18:48:43.830, 0 %, 544 MiB, 219.25 W, 2910 MHz, 54
2026/09/13 18:48:44.080, 0 %, 3104 MiB, 219.25 W, 2910 MHz, 54
2026/09/13 18:48:44.330, 27 %, 5568 MiB, 98.37 W, 2910 MHz, 54
2026/09/13 18:48:44.580, 27 %, 10304 MiB, 98.37 W, 2910 MHz, 54
2026/09/13 18:48:44.830, 42 %, 10304 MiB, 104.95 W, 2910 MHz, 54
2026/09/13 18:48:45.081, 42 %, 10400 MiB, 104.95 W, 2910 MHz, 54
2026/09/13 18:48:45.331, 99 %, 10400 MiB, 203.20 W, 2880 MHz, 60
2026/09/13 18:48:45.581, 99 %, 10400 MiB, 203.20 W, 2880 MHz, 60
2026/09/13 18:48:45.831, 99 %, 10400 MiB, 355.98 W, 2902 MHz, 61
2026/09/13 18:48:46.081, 99 %, 10400 MiB, 355.98 W, 2902 MHz, 61
2026/09/13 18:48:46.331, 99 %, 10400 MiB, 440.70 W, 2872 MHz, 64
2026/09/13 18:48:46.581, 99 %, 10400 MiB, 440.70 W, 2872 MHz, 64
2026/09/13 18:48:46.832, 0 %, 21 MiB, 354.69 W, 2910 MHz, 55
2026/09/13 18:48:47.082, 0 %, 544 MiB, 354.69 W, 2910 MHz, 55
2026/09/13 18:48:47.332, 0 %, 1344 MiB, 165.68 W, 2910 MHz, 54
2026/09/13 18:48:47.582, 0 %, 3488 MiB, 165.68 W, 2910 MHz, 54
2026/09/13 18:48:47.833, 27 %, 5952 MiB, 97.89 W, 2910 MHz, 54
2026/09/13 18:48:48.083, 27 %, 10304 MiB, 97.89 W, 2910 MHz, 54
2026/09/13 18:48:48.333, 17 %, 10400 MiB, 103.49 W, 2910 MHz, 54
2026/09/13 18:48:48.583, 17 %, 10400 MiB, 103.49 W, 2910 MHz, 54
2026/09/13 18:48:48.833, 99 %, 10400 MiB, 204.18 W, 2902 MHz, 60
2026/09/13 18:48:49.083, 99 %, 10400 MiB, 204.18 W, 2902 MHz, 60
2026/09/13 18:48:49.333, 99 %, 10400 MiB, 367.99 W, 2902 MHz, 61
2026/09/13 18:48:49.584, 99 %, 10400 MiB, 367.99 W, 2902 MHz, 61
2026/09/13 18:48:49.834, 99 %, 10400 MiB, 443.87 W, 2872 MHz, 64
2026/09/13 18:48:50.084, 99 %, 10397 MiB, 443.87 W, 2872 MHz, 64
2026/09/13 18:48:50.334, 17 %, 544 MiB, 338.39 W, 2910 MHz, 55
2026/09/13 18:48:50.584, 17 %, 544 MiB, 338.39 W, 2910 MHz, 55
2026/09/13 18:48:50.834, 0 %, 1728 MiB, 181.75 W, 2910 MHz, 54
2026/09/13 18:48:51.085, 0 %, 4288 MiB, 181.75 W, 2910 MHz, 54
2026/09/13 18:48:51.335, 26 %, 6656 MiB, 98.33 W, 2910 MHz, 53
2026/09/13 18:48:51.585, 26 %, 10304 MiB, 98.33 W, 2910 MHz, 53
2026/09/13 18:48:51.835, 4 %, 10304 MiB, 103.74 W, 2910 MHz, 54
2026/09/13 18:48:52.085, 4 %, 10304 MiB, 103.74 W, 2910 MHz, 54
2026/09/13 18:48:52.335, 99 %, 10304 MiB, 224.87 W, 2902 MHz, 61
2026/09/13 18:48:52.585, 99 %, 10304 MiB, 224.87 W, 2902 MHz, 61
2026/09/13 18:48:52.836, 98 %, 10304 MiB, 398.71 W, 2887 MHz, 64
2026/09/13 18:48:53.086, 98 %, 10304 MiB, 398.71 W, 2887 MHz, 64
2026/09/13 18:48:53.336, 99 %, 10304 MiB, 452.43 W, 2872 MHz, 64
2026/09/13 18:48:53.586, 99 %, 2 MiB, 452.43 W, 2872 MHz, 64
2026/09/13 18:48:53.839, 0 %, 544 MiB, 310.83 W, 2910 MHz, 55
2026/09/13 18:48:54.089, 0 %, 544 MiB, 310.83 W, 2910 MHz, 55
2026/09/13 18:48:54.339, 9 %, 3136 MiB, 139.82 W, 2910 MHz, 54
2026/09/13 18:48:54.590, 9 %, 5600 MiB, 139.82 W, 2910 MHz, 54
2026/09/13 18:48:54.840, 25 %, 10304 MiB, 94.70 W, 2910 MHz, 53
2026/09/13 18:48:55.090, 25 %, 10304 MiB, 94.70 W, 2910 MHz, 53
2026/09/13 18:48:55.340, 39 %, 10304 MiB, 115.34 W, 2902 MHz, 54
2026/09/13 18:48:55.590, 39 %, 10304 MiB, 115.34 W, 2902 MHz, 54
2026/09/13 18:48:55.841, 99 %, 10304 MiB, 264.88 W, 2902 MHz, 61
2026/09/13 18:48:56.091, 99 %, 10304 MiB, 264.88 W, 2902 MHz, 61
2026/09/13 18:48:56.341, 99 %, 10304 MiB, 416.69 W, 2872 MHz, 64
2026/09/13 18:48:56.591, 99 %, 10304 MiB, 416.69 W, 2872 MHz, 64
2026/09/13 18:48:56.841, 0 %, 2 MiB, 416.94 W, 2887 MHz, 58
2026/09/13 18:48:57.121, 0 %, 544 MiB, 416.94 W, 2887 MHz, 58
2026/09/13 18:48:57.371, 1 %, 544 MiB, 264.90 W, 2910 MHz, 54
2026/09/13 18:48:57.621, 1 %, 2176 MiB, 264.90 W, 2910 MHz, 54
2026/09/13 18:48:57.871, 31 %, 4704 MiB, 98.51 W, 2910 MHz, 54
2026/09/13 18:48:58.121, 31 %, 7072 MiB, 98.51 W, 2910 MHz, 54
2026/09/13 18:48:58.372, 25 %, 10304 MiB, 94.89 W, 2910 MHz, 53
2026/09/13 18:48:58.622, 25 %, 10400 MiB, 94.89 W, 2910 MHz, 53
2026/09/13 18:48:58.872, 99 %, 10400 MiB, 152.79 W, 2857 MHz, 60
2026/09/13 18:48:59.122, 99 %, 10400 MiB, 152.79 W, 2857 MHz, 60
2026/09/13 18:48:59.372, 99 %, 10400 MiB, 323.21 W, 2902 MHz, 61
2026/09/13 18:48:59.622, 99 %, 10400 MiB, 323.21 W, 2902 MHz, 61
2026/09/13 18:48:59.872, 99 %, 10400 MiB, 442.03 W, 2880 MHz, 64
2026/09/13 18:49:00.123, 99 %, 10400 MiB, 442.03 W, 2880 MHz, 64
2026/09/13 18:49:00.373, 0 %, 510 MiB, 361.37 W, 2910 MHz, 56
2026/09/13 18:49:00.623, 0 %, 544 MiB, 361.37 W, 2910 MHz, 56
2026/09/13 18:49:00.873, 0 %, 1472 MiB, 202.95 W, 2910 MHz, 54
2026/09/13 18:49:01.123, 0 %, 3968 MiB, 202.95 W, 2910 MHz, 54
2026/09/13 18:49:01.373, 27 %, 6368 MiB, 98.61 W, 2910 MHz, 54
2026/09/13 18:49:01.624, 27 %, 10304 MiB, 98.61 W, 2910 MHz, 54
2026/09/13 18:49:01.874, 13 %, 10400 MiB, 103.66 W, 2910 MHz, 54
2026/09/13 18:49:02.124, 13 %, 10400 MiB, 103.66 W, 2910 MHz, 54
2026/09/13 18:49:02.374, 99 %, 10400 MiB, 217.11 W, 2902 MHz, 61
2026/09/13 18:49:02.624, 99 %, 10400 MiB, 217.11 W, 2902 MHz, 61
2026/09/13 18:49:02.874, 99 %, 10400 MiB, 347.45 W, 2902 MHz, 61
2026/09/13 18:49:03.124, 99 %, 10400 MiB, 347.45 W, 2902 MHz, 61
2026/09/13 18:49:03.375, 99 %, 10400 MiB, 446.77 W, 2872 MHz, 64
2026/09/13 18:49:03.625, 99 %, 21 MiB, 446.77 W, 2872 MHz, 64
2026/09/13 18:49:03.875, 0 %, 544 MiB, 297.36 W, 2910 MHz, 55
2026/09/13 18:49:04.125, 0 %, 544 MiB, 297.36 W, 2910 MHz, 55
2026/09/13 18:49:04.375, 0 %, 3328 MiB, 108.61 W, 2910 MHz, 54
2026/09/13 18:49:04.626, 0 %, 5792 MiB, 108.61 W, 2910 MHz, 54
2026/09/13 18:49:04.876, 25 %, 10304 MiB, 96.12 W, 2910 MHz, 53
2026/09/13 18:49:05.126, 25 %, 10400 MiB, 96.12 W, 2910 MHz, 53
2026/09/13 18:49:05.376, 21 %, 10400 MiB, 110.94 W, 2902 MHz, 53
2026/09/13 18:49:05.626, 21 %, 10400 MiB, 110.94 W, 2902 MHz, 53
2026/09/13 18:49:05.876, 99 %, 10400 MiB, 278.21 W, 2902 MHz, 61
2026/09/13 18:49:06.127, 99 %, 10400 MiB, 278.21 W, 2902 MHz, 61
2026/09/13 18:49:06.377, 99 %, 10400 MiB, 412.31 W, 2857 MHz, 64
2026/09/13 18:49:06.627, 99 %, 10400 MiB, 412.31 W, 2857 MHz, 64
2026/09/13 18:49:06.877, 0 %, 2 MiB, 401.42 W, 2887 MHz, 57
2026/09/13 18:49:07.127, 0 %, 544 MiB, 401.42 W, 2887 MHz, 57
2026/09/13 18:49:07.377, 0 %, 544 MiB, 227.95 W, 2910 MHz, 54
2026/09/13 18:49:07.627, 0 %, 2688 MiB, 227.95 W, 2910 MHz, 54
2026/09/13 18:49:07.878, 27 %, 5216 MiB, 98.71 W, 2910 MHz, 54
2026/09/13 18:49:08.128, 27 %, 9120 MiB, 98.71 W, 2910 MHz, 54
2026/09/13 18:49:08.378, 55 %, 10304 MiB, 102.69 W, 2910 MHz, 54
2026/09/13 18:49:08.628, 55 %, 10400 MiB, 102.69 W, 2910 MHz, 54
2026/09/13 18:49:08.878, 99 %, 10400 MiB, 174.28 W, 2835 MHz, 60
2026/09/13 18:49:09.128, 99 %, 10400 MiB, 174.28 W, 2835 MHz, 60
2026/09/13 18:49:09.378, 99 %, 10400 MiB, 315.56 W, 2902 MHz, 61
2026/09/13 18:49:09.629, 99 %, 10400 MiB, 315.56 W, 2902 MHz, 61
2026/09/13 18:49:09.879, 99 %, 10400 MiB, 440.10 W, 2872 MHz, 64
2026/09/13 18:49:10.129, 99 %, 2 MiB, 440.10 W, 2872 MHz, 64
2026/09/13 18:49:10.397, 5 %, 544 MiB, 347.61 W, 2910 MHz, 55
2026/09/13 18:49:10.647, 5 %, 544 MiB, 347.61 W, 2910 MHz, 55
2026/09/13 18:49:10.897, 0 %, 2048 MiB, 159.41 W, 2910 MHz, 54
2026/09/13 18:49:11.147, 0 %, 4512 MiB, 159.41 W, 2910 MHz, 54
2026/09/13 18:49:11.397, 27 %, 6720 MiB, 97.49 W, 2910 MHz, 54
2026/09/13 18:49:11.648, 27 %, 10304 MiB, 97.49 W, 2910 MHz, 54
2026/09/13 18:49:11.898, 17 %, 10400 MiB, 103.25 W, 2910 MHz, 54
2026/09/13 18:49:12.148, 17 %, 10400 MiB, 103.25 W, 2910 MHz, 54
2026/09/13 18:49:12.398, 99 %, 10400 MiB, 201.88 W, 2902 MHz, 61
2026/09/13 18:49:12.648, 99 %, 10400 MiB, 201.88 W, 2902 MHz, 61
2026/09/13 18:49:12.898, 99 %, 10400 MiB, 341.41 W, 2902 MHz, 61
2026/09/13 18:49:13.149, 99 %, 10400 MiB, 341.41 W, 2902 MHz, 61
2026/09/13 18:49:13.399, 99 %, 10400 MiB, 445.17 W, 2872 MHz, 64
2026/09/13 18:49:13.649, 99 %, 2 MiB, 445.17 W, 2872 MHz, 64
2026/09/13 18:49:13.911, 6 %, 544 MiB, 304.33 W, 2910 MHz, 55
2026/09/13 18:49:14.161, 0 %, 544 MiB, 149.26 W, 2910 MHz, 54
2026/09/13 18:49:14.411, 0 %, 2976 MiB, 149.26 W, 2910 MHz, 54
2026/09/13 18:49:14.662, 26 %, 5504 MiB, 97.18 W, 2910 MHz, 54
2026/09/13 18:49:14.912, 26 %, 10304 MiB, 97.18 W, 2910 MHz, 54
2026/09/13 18:49:15.162, 0 %, 10304 MiB, 104.70 W, 2910 MHz, 53
2026/09/13 18:49:15.412, 0 %, 10400 MiB, 104.70 W, 2910 MHz, 53
2026/09/13 18:49:15.662, 99 %, 10400 MiB, 256.81 W, 2902 MHz, 61
2026/09/13 18:49:15.913, 99 %, 10400 MiB, 256.81 W, 2902 MHz, 61
2026/09/13 18:49:16.163, 98 %, 10400 MiB, 419.82 W, 2857 MHz, 64
2026/09/13 18:49:16.413, 98 %, 10400 MiB, 419.82 W, 2857 MHz, 64
2026/09/13 18:49:16.663, 10 %, 10400 MiB, 420.14 W, 2880 MHz, 59
2026/09/13 18:49:16.913, 10 %, 2 MiB, 420.14 W, 2880 MHz, 59
2026/09/13 18:49:17.163, 1 %, 544 MiB, 251.28 W, 2910 MHz, 55
2026/09/13 18:49:17.413, 1 %, 544 MiB, 251.28 W, 2910 MHz, 55
2026/09/13 18:49:17.663, 36 %, 1888 MiB, 103.97 W, 2910 MHz, 54
2026/09/13 18:49:17.914, 36 %, 4416 MiB, 103.97 W, 2910 MHz, 54
2026/09/13 18:49:18.164, 25 %, 6816 MiB, 95.35 W, 2910 MHz, 53
2026/09/13 18:49:18.414, 25 %, 10304 MiB, 95.35 W, 2910 MHz, 53
2026/09/13 18:49:18.664, 85 %, 10400 MiB, 135.98 W, 2872 MHz, 62
2026/09/13 18:49:18.914, 85 %, 10400 MiB, 135.98 W, 2872 MHz, 62
2026/09/13 18:49:19.165, 99 %, 10400 MiB, 281.61 W, 2902 MHz, 61
2026/09/13 18:49:19.415, 99 %, 10400 MiB, 281.61 W, 2902 MHz, 61
2026/09/13 18:49:19.665, 99 %, 10400 MiB, 435.95 W, 2850 MHz, 64
2026/09/13 18:49:19.915, 99 %, 10400 MiB, 435.95 W, 2850 MHz, 64
2026/09/13 18:49:20.165, 0 %, 10400 MiB, 407.27 W, 2887 MHz, 57
2026/09/13 18:49:20.415, 0 %, 2 MiB, 407.27 W, 2887 MHz, 57
2026/09/13 18:49:20.666, 0 %, 544 MiB, 253.56 W, 2910 MHz, 54
2026/09/13 18:49:20.916, 0 %, 544 MiB, 253.56 W, 2910 MHz, 54
2026/09/13 18:49:21.166, 26 %, 2720 MiB, 99.03 W, 2910 MHz, 54
2026/09/13 18:49:21.416, 26 %, 5216 MiB, 99.03 W, 2910 MHz, 54
2026/09/13 18:49:21.666, 31 %, 9248 MiB, 95.75 W, 2910 MHz, 53
2026/09/13 18:49:21.917, 31 %, 10304 MiB, 95.75 W, 2910 MHz, 53
2026/09/13 18:49:22.167, 99 %, 10400 MiB, 158.52 W, 2872 MHz, 60
2026/09/13 18:49:22.417, 99 %, 10400 MiB, 158.52 W, 2872 MHz, 60
2026/09/13 18:49:22.667, 99 %, 10400 MiB, 308.24 W, 2902 MHz, 61
2026/09/13 18:49:22.917, 99 %, 10400 MiB, 308.24 W, 2902 MHz, 61
2026/09/13 18:49:23.167, 99 %, 10400 MiB, 443.25 W, 2880 MHz, 64
2026/09/13 18:49:23.417, 99 %, 10400 MiB, 443.25 W, 2880 MHz, 64
2026/09/13 18:49:23.667, 0 %, 10400 MiB, 379.23 W, 2902 MHz, 56
2026/09/13 18:49:23.918, 0 %, 21 MiB, 379.23 W, 2902 MHz, 56
2026/09/13 18:49:24.168, 0 %, 544 MiB, 224.41 W, 2910 MHz, 54
2026/09/13 18:49:24.418, 0 %, 1344 MiB, 224.41 W, 2910 MHz, 54
2026/09/13 18:49:24.669, 27 %, 3616 MiB, 98.21 W, 2910 MHz, 54
2026/09/13 18:49:24.919, 27 %, 6048 MiB, 98.21 W, 2910 MHz, 54
2026/09/13 18:49:25.169, 75 %, 10304 MiB, 104.38 W, 2910 MHz, 55
2026/09/13 18:49:25.419, 75 %, 10400 MiB, 104.38 W, 2910 MHz, 55
2026/09/13 18:49:25.669, 99 %, 10400 MiB, 190.04 W, 2872 MHz, 60
2026/09/13 18:49:25.919, 99 %, 10400 MiB, 190.04 W, 2872 MHz, 60
2026/09/13 18:49:26.170, 99 %, 10400 MiB, 328.80 W, 2902 MHz, 61
2026/09/13 18:49:26.420, 99 %, 10400 MiB, 328.80 W, 2902 MHz, 61
2026/09/13 18:49:26.670, 99 %, 10400 MiB, 439.24 W, 2872 MHz, 64
2026/09/13 18:49:26.920, 99 %, 10400 MiB, 439.24 W, 2872 MHz, 64
2026/09/13 18:49:27.170, 18 %, 2 MiB, 338.48 W, 2910 MHz, 55
2026/09/13 18:49:27.420, 18 %, 544 MiB, 338.48 W, 2910 MHz, 55
2026/09/13 18:49:27.670, 0 %, 544 MiB, 149.22 W, 2910 MHz, 54
2026/09/13 18:49:27.921, 0 %, 2400 MiB, 149.22 W, 2910 MHz, 54
2026/09/13 18:49:28.171, 26 %, 4864 MiB, 96.30 W, 2910 MHz, 53
2026/09/13 18:49:28.421, 26 %, 8000 MiB, 96.30 W, 2910 MHz, 53
2026/09/13 18:49:28.671, 4 %, 10304 MiB, 103.80 W, 2910 MHz, 54
2026/09/13 18:49:28.921, 4 %, 10400 MiB, 103.80 W, 2910 MHz, 54
2026/09/13 18:49:29.171, 99 %, 10400 MiB, 219.15 W, 2902 MHz, 61
2026/09/13 18:49:29.422, 99 %, 10400 MiB, 219.15 W, 2902 MHz, 61
2026/09/13 18:49:29.672, 98 %, 10400 MiB, 364.20 W, 2880 MHz, 65
2026/09/13 18:49:29.922, 98 %, 10400 MiB, 364.20 W, 2880 MHz, 65
2026/09/13 18:49:30.172, 99 %, 10400 MiB, 444.77 W, 2872 MHz, 64
2026/09/13 18:49:30.422, 99 %, 10400 MiB, 444.77 W, 2872 MHz, 64
2026/09/13 18:49:30.672, 0 %, 32 MiB, 283.36 W, 2910 MHz, 55
2026/09/13 18:49:30.922, 0 %, 544 MiB, 283.36 W, 2910 MHz, 55
2026/09/13 18:49:31.173, 0 %, 1344 MiB, 103.40 W, 2910 MHz, 54
2026/09/13 18:49:31.423, 0 %, 3712 MiB, 103.40 W, 2910 MHz, 54
2026/09/13 18:49:31.673, 25 %, 6176 MiB, 95.58 W, 2910 MHz, 53
2026/09/13 18:49:31.923, 25 %, 10304 MiB, 95.58 W, 2910 MHz, 53
2026/09/13 18:49:32.173, 14 %, 10304 MiB, 106.04 W, 2910 MHz, 53
2026/09/13 18:49:32.423, 14 %, 10304 MiB, 106.04 W, 2910 MHz, 53
2026/09/13 18:49:32.674, 99 %, 10304 MiB, 257.60 W, 2902 MHz, 61
2026/09/13 18:49:32.924, 99 %, 10304 MiB, 257.60 W, 2902 MHz, 61
2026/09/13 18:49:33.174, 99 %, 10304 MiB, 408.59 W, 2872 MHz, 64
2026/09/13 18:49:33.424, 99 %, 10304 MiB, 408.59 W, 2872 MHz, 64
2026/09/13 18:49:33.674, 5 %, 10304 MiB, 425.44 W, 2887 MHz, 59
2026/09/13 18:49:33.924, 5 %, 2 MiB, 425.44 W, 2887 MHz, 59
2026/09/13 18:49:34.174, 1 %, 544 MiB, 254.13 W, 2910 MHz, 55
2026/09/13 18:49:34.425, 1 %, 544 MiB, 254.13 W, 2910 MHz, 55
2026/09/13 18:49:34.675, 43 %, 2336 MiB, 103.35 W, 2910 MHz, 54
2026/09/13 18:49:34.925, 43 %, 4800 MiB, 103.35 W, 2910 MHz, 54
2026/09/13 18:49:35.175, 25 %, 8000 MiB, 95.29 W, 2910 MHz, 53
2026/09/13 18:49:35.425, 25 %, 10304 MiB, 95.29 W, 2910 MHz, 53
2026/09/13 18:49:35.675, 98 %, 10304 MiB, 140.46 W, 2887 MHz, 59
2026/09/13 18:49:35.926, 98 %, 10304 MiB, 140.46 W, 2887 MHz, 59
2026/09/13 18:49:36.176, 99 %, 10304 MiB, 309.16 W, 2902 MHz, 61
2026/09/13 18:49:36.426, 99 %, 10304 MiB, 309.16 W, 2902 MHz, 61
2026/09/13 18:49:36.676, 99 %, 10304 MiB, 440.30 W, 2872 MHz, 64
2026/09/13 18:49:36.926, 99 %, 10304 MiB, 440.30 W, 2872 MHz, 64
2026/09/13 18:49:37.176, 0 %, 10304 MiB, 394.12 W, 2895 MHz, 56
2026/09/13 18:49:37.426, 0 %, 21 MiB, 394.12 W, 2895 MHz, 56
2026/09/13 18:49:37.677, 0 %, 544 MiB, 214.64 W, 2910 MHz, 54
2026/09/13 18:49:37.927, 0 %, 544 MiB, 214.64 W, 2910 MHz, 54
2026/09/13 18:49:38.177, 26 %, 3392 MiB, 98.42 W, 2910 MHz, 54
2026/09/13 18:49:38.427, 26 %, 5824 MiB, 98.42 W, 2910 MHz, 54
2026/09/13 18:49:38.678, 63 %, 10304 MiB, 103.38 W, 2910 MHz, 55
2026/09/13 18:49:38.928, 63 %, 10400 MiB, 103.38 W, 2910 MHz, 55
2026/09/13 18:49:39.178, 99 %, 10400 MiB, 172.28 W, 2872 MHz, 60
2026/09/13 18:49:39.428, 99 %, 10400 MiB, 172.28 W, 2872 MHz, 60
2026/09/13 18:49:39.678, 99 %, 10400 MiB, 320.72 W, 2902 MHz, 61
2026/09/13 18:49:39.928, 99 %, 10400 MiB, 320.72 W, 2902 MHz, 61
2026/09/13 18:49:40.178, 99 %, 10400 MiB, 442.10 W, 2872 MHz, 64
2026/09/13 18:49:40.429, 99 %, 10400 MiB, 442.10 W, 2872 MHz, 64
2026/09/13 18:49:40.679, 12 %, 2 MiB, 343.29 W, 2910 MHz, 55
2026/09/13 18:49:40.929, 12 %, 544 MiB, 343.29 W, 2910 MHz, 55
2026/09/13 18:49:41.179, 0 %, 544 MiB, 181.45 W, 2910 MHz, 54
2026/09/13 18:49:41.429, 0 %, 2208 MiB, 181.45 W, 2910 MHz, 54
2026/09/13 18:49:41.679, 27 %, 4704 MiB, 97.36 W, 2910 MHz, 54
2026/09/13 18:49:41.930, 27 %, 7104 MiB, 97.36 W, 2910 MHz, 54
2026/09/13 18:49:42.180, 4 %, 10304 MiB, 103.82 W, 2910 MHz, 54
2026/09/13 18:49:42.430, 4 %, 10400 MiB, 103.82 W, 2910 MHz, 54
2026/09/13 18:49:42.680, 99 %, 10400 MiB, 211.58 W, 2902 MHz, 61
2026/09/13 18:49:42.930, 99 %, 10400 MiB, 211.58 W, 2902 MHz, 61
2026/09/13 18:49:43.180, 99 %, 10400 MiB, 353.69 W, 2895 MHz, 61
2026/09/13 18:49:43.430, 99 %, 10400 MiB, 353.69 W, 2895 MHz, 61
2026/09/13 18:49:43.681, 99 %, 10400 MiB, 447.41 W, 2872 MHz, 64
2026/09/13 18:49:43.931, 99 %, 10400 MiB, 447.41 W, 2872 MHz, 64
2026/09/13 18:49:44.181, 0 %, 542 MiB, 293.27 W, 2910 MHz, 55
2026/09/13 18:49:44.431, 0 %, 544 MiB, 293.27 W, 2910 MHz, 55
2026/09/13 18:49:44.681, 9 %, 1536 MiB, 107.42 W, 2910 MHz, 54
2026/09/13 18:49:44.931, 9 %, 4032 MiB, 107.42 W, 2910 MHz, 54
2026/09/13 18:49:45.182, 25 %, 6464 MiB, 96.01 W, 2910 MHz, 53
2026/09/13 18:49:45.432, 25 %, 10304 MiB, 96.01 W, 2910 MHz, 53
2026/09/13 18:49:45.682, 37 %, 10432 MiB, 117.18 W, 2895 MHz, 53
2026/09/13 18:49:45.932, 37 %, 10432 MiB, 117.18 W, 2895 MHz, 53
2026/09/13 18:49:46.182, 99 %, 10432 MiB, 267.39 W, 2902 MHz, 61
2026/09/13 18:49:46.432, 99 %, 10432 MiB, 267.39 W, 2902 MHz, 61
2026/09/13 18:49:46.683, 99 %, 10432 MiB, 418.41 W, 2835 MHz, 64
2026/09/13 18:49:46.933, 99 %, 10432 MiB, 418.41 W, 2835 MHz, 64
2026/09/13 18:49:47.183, 0 %, 10432 MiB, 385.60 W, 2895 MHz, 56
2026/09/13 18:49:47.433, 0 %, 21 MiB, 385.60 W, 2895 MHz, 56
2026/09/13 18:49:47.683, 0 %, 544 MiB, 209.38 W, 2910 MHz, 54
2026/09/13 18:49:47.933, 0 %, 544 MiB, 209.38 W, 2910 MHz, 54
2026/09/13 18:49:48.184, 26 %, 3328 MiB, 98.32 W, 2910 MHz, 54
2026/09/13 18:49:48.434, 26 %, 5792 MiB, 98.32 W, 2910 MHz, 54
2026/09/13 18:49:48.684, 58 %, 10304 MiB, 102.80 W, 2910 MHz, 55
2026/09/13 18:49:48.934, 58 %, 10432 MiB, 102.80 W, 2910 MHz, 55
2026/09/13 18:49:49.184, 99 %, 10432 MiB, 170.90 W, 2857 MHz, 60
2026/09/13 18:49:49.434, 99 %, 10432 MiB, 170.90 W, 2857 MHz, 60
2026/09/13 18:49:49.684, 99 %, 10432 MiB, 318.80 W, 2902 MHz, 61
2026/09/13 18:49:49.935, 99 %, 10432 MiB, 318.80 W, 2902 MHz, 61
2026/09/13 18:49:50.185, 99 %, 10432 MiB, 439.38 W, 2872 MHz, 64
2026/09/13 18:49:50.435, 99 %, 10432 MiB, 439.38 W, 2872 MHz, 64
2026/09/13 18:49:50.685, 18 %, 2 MiB, 325.82 W, 2910 MHz, 55
2026/09/13 18:49:50.935, 18 %, 544 MiB, 325.82 W, 2910 MHz, 55
2026/09/13 18:49:51.185, 0 %, 544 MiB, 173.33 W, 2910 MHz, 54
2026/09/13 18:49:51.436, 0 %, 2624 MiB, 173.33 W, 2910 MHz, 54
2026/09/13 18:49:51.686, 26 %, 5120 MiB, 96.32 W, 2910 MHz, 53
2026/09/13 18:49:51.936, 26 %, 8864 MiB, 96.32 W, 2910 MHz, 53
2026/09/13 18:49:52.186, 4 %, 10304 MiB, 104.91 W, 2910 MHz, 54
2026/09/13 18:49:52.436, 4 %, 10400 MiB, 104.91 W, 2910 MHz, 54
2026/09/13 18:49:52.686, 99 %, 10400 MiB, 220.92 W, 2902 MHz, 61
2026/09/13 18:49:52.937, 99 %, 10400 MiB, 220.92 W, 2902 MHz, 61
2026/09/13 18:49:53.187, 98 %, 10400 MiB, 394.61 W, 2865 MHz, 65
2026/09/13 18:49:53.437, 98 %, 10400 MiB, 394.61 W, 2865 MHz, 65
2026/09/13 18:49:53.687, 64 %, 10400 MiB, 441.21 W, 2872 MHz, 64
2026/09/13 18:49:53.937, 64 %, 2 MiB, 441.21 W, 2872 MHz, 64
2026/09/13 18:49:54.197, 1 %, 544 MiB, 274.30 W, 2910 MHz, 55
