timestamp, index, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], pcie.link.gen.current, pcie.link.width.current
2026/09/19 15:33:47.273, 0, P1, 2917 MHz, 13801 MHz, 479.56 W, 57, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:47.523, 0, P1, 2917 MHz, 13801 MHz, 479.56 W, 57, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:47.773, 0, P1, 2917 MHz, 13801 MHz, 481.10 W, 57, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:48.024, 0, P1, 2917 MHz, 13801 MHz, 481.10 W, 57, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:48.274, 0, P1, 2925 MHz, 13801 MHz, 481.96 W, 57, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:48.525, 0, P1, 2925 MHz, 13801 MHz, 481.96 W, 57, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:48.775, 0, P1, 2917 MHz, 13801 MHz, 482.18 W, 57, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:49.025, 0, P1, 2917 MHz, 13801 MHz, 482.18 W, 57, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:49.276, 0, P1, 2917 MHz, 13801 MHz, 482.44 W, 57, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:49.526, 0, P1, 2917 MHz, 13801 MHz, 482.44 W, 57, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:49.777, 0, P1, 2917 MHz, 13801 MHz, 482.56 W, 57, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:50.027, 0, P1, 2917 MHz, 13801 MHz, 482.56 W, 57, 15008 MiB, 99 %, 5, 16
2026/09/19 15:33:50.277, 0, P1, 2917 MHz, 13801 MHz, 479.41 W, 57, 15008 MiB, 90 %, 5, 16
2026/09/19 15:33:50.528, 0, P1, 2917 MHz, 13801 MHz, 479.41 W, 57, 15008 MiB, 90 %, 5, 16
2026/09/19 15:33:50.778, 0, P1, 2925 MHz, 13801 MHz, 444.10 W, 53, 15008 MiB, 14 %, 5, 16
2026/09/19 15:33:51.028, 0, P1, 2925 MHz, 13801 MHz, 444.10 W, 53, 15008 MiB, 14 %, 5, 16
2026/09/19 15:33:51.279, 0, P1, 2932 MHz, 13801 MHz, 271.78 W, 48, 15008 MiB, 0 %, 5, 16
2026/09/19 15:33:51.529, 0, P1, 2932 MHz, 13801 MHz, 271.78 W, 48, 2 MiB, 0 %, 5, 16
