timestamp, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/09/13 11:24:06.304, 99 %, 10400 MiB, 413.77 W, 2835 MHz, 13801 MHz, 60
2026/09/13 11:24:06.554, 99 %, 10400 MiB, 413.77 W, 2835 MHz, 13801 MHz, 60
2026/09/13 11:24:06.804, 0 %, 2 MiB, 363.42 W, 2880 MHz, 13801 MHz, 54
2026/09/13 11:24:07.054, 0 %, 544 MiB, 363.42 W, 2880 MHz, 13801 MHz, 54
2026/09/13 11:24:07.304, 0 %, 544 MiB, 221.79 W, 2895 MHz, 13801 MHz, 52
2026/09/13 11:24:07.554, 0 %, 2688 MiB, 221.79 W, 2895 MHz, 13801 MHz, 52
2026/09/13 11:24:07.805, 25 %, 5248 MiB, 108.05 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:24:08.055, 25 %, 10304 MiB, 108.05 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:24:08.305, 73 %, 10304 MiB, 113.86 W, 2902 MHz, 13801 MHz, 53
2026/09/13 11:24:08.555, 73 %, 10400 MiB, 113.86 W, 2902 MHz, 13801 MHz, 53
2026/09/13 11:24:08.805, 99 %, 10400 MiB, 198.06 W, 2850 MHz, 13801 MHz, 58
2026/09/13 11:24:09.055, 99 %, 10400 MiB, 198.06 W, 2850 MHz, 13801 MHz, 58
2026/09/13 11:24:09.306, 99 %, 10400 MiB, 325.56 W, 2887 MHz, 13801 MHz, 59
2026/09/13 11:24:09.556, 99 %, 10400 MiB, 325.56 W, 2887 MHz, 13801 MHz, 59
2026/09/13 11:24:09.806, 99 %, 10400 MiB, 424.84 W, 2820 MHz, 13801 MHz, 61
2026/09/13 11:24:10.056, 99 %, 10397 MiB, 424.84 W, 2820 MHz, 13801 MHz, 61
2026/09/13 11:24:10.306, 18 %, 542 MiB, 328.02 W, 2887 MHz, 14001 MHz, 53
2026/09/13 11:24:10.556, 18 %, 544 MiB, 328.02 W, 2887 MHz, 14001 MHz, 53
2026/09/13 11:24:10.806, 0 %, 1568 MiB, 184.92 W, 2895 MHz, 13801 MHz, 52
2026/09/13 11:24:11.057, 0 %, 4032 MiB, 184.92 W, 2895 MHz, 13801 MHz, 52
2026/09/13 11:24:11.307, 27 %, 6656 MiB, 108.41 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:24:11.557, 27 %, 10304 MiB, 108.41 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:24:11.807, 4 %, 10304 MiB, 113.79 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:24:12.057, 4 %, 10304 MiB, 113.79 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:24:12.308, 99 %, 10304 MiB, 232.52 W, 2880 MHz, 13801 MHz, 59
2026/09/13 11:24:12.558, 99 %, 10304 MiB, 232.52 W, 2880 MHz, 13801 MHz, 59
2026/09/13 11:24:12.808, 99 %, 10304 MiB, 379.89 W, 2887 MHz, 13801 MHz, 63
2026/09/13 11:24:13.058, 99 %, 10304 MiB, 379.89 W, 2887 MHz, 13801 MHz, 63
2026/09/13 11:24:13.308, 96 %, 10304 MiB, 429.85 W, 2865 MHz, 13801 MHz, 62
2026/09/13 11:24:13.558, 96 %, 2 MiB, 429.85 W, 2865 MHz, 13801 MHz, 62
2026/09/13 11:24:13.828, 0 %, 544 MiB, 296.17 W, 2887 MHz, 14001 MHz, 53
2026/09/13 11:24:14.079, 0 %, 544 MiB, 296.17 W, 2887 MHz, 14001 MHz, 53
2026/09/13 11:24:14.329, 0 %, 3008 MiB, 109.50 W, 2895 MHz, 13801 MHz, 52
2026/09/13 11:24:14.579, 0 %, 5600 MiB, 109.50 W, 2895 MHz, 13801 MHz, 52
2026/09/13 11:24:14.829, 28 %, 10304 MiB, 105.42 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:24:15.079, 28 %, 10304 MiB, 105.42 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:24:15.330, 20 %, 10304 MiB, 118.79 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:24:15.580, 20 %, 10304 MiB, 118.79 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:24:15.830, 99 %, 10304 MiB, 256.36 W, 2887 MHz, 13801 MHz, 59
2026/09/13 11:24:16.080, 99 %, 10304 MiB, 256.36 W, 2887 MHz, 13801 MHz, 59
2026/09/13 11:24:16.330, 99 %, 10304 MiB, 415.17 W, 2880 MHz, 13801 MHz, 61
2026/09/13 11:24:16.580, 99 %, 10304 MiB, 415.17 W, 2880 MHz, 13801 MHz, 61
2026/09/13 11:24:16.830, 0 %, 2 MiB, 380.71 W, 2880 MHz, 13801 MHz, 55
2026/09/13 11:24:17.080, 0 %, 544 MiB, 380.71 W, 2880 MHz, 13801 MHz, 55
2026/09/13 11:24:17.331, 0 %, 544 MiB, 244.42 W, 2895 MHz, 13801 MHz, 53
2026/09/13 11:24:17.581, 0 %, 2336 MiB, 244.42 W, 2895 MHz, 13801 MHz, 53
2026/09/13 11:24:17.831, 25 %, 4896 MiB, 108.14 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:24:18.081, 25 %, 8608 MiB, 108.14 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:24:18.331, 53 %, 10304 MiB, 110.64 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:24:18.582, 53 %, 10400 MiB, 110.64 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:24:18.832, 99 %, 10400 MiB, 177.55 W, 2880 MHz, 13801 MHz, 58
2026/09/13 11:24:19.082, 99 %, 10400 MiB, 177.55 W, 2880 MHz, 13801 MHz, 58
2026/09/13 11:24:19.332, 99 %, 10400 MiB, 320.82 W, 2887 MHz, 13801 MHz, 59
2026/09/13 11:24:19.582, 99 %, 10400 MiB, 320.82 W, 2887 MHz, 13801 MHz, 59
2026/09/13 11:24:19.832, 99 %, 10400 MiB, 419.22 W, 2835 MHz, 13801 MHz, 61
2026/09/13 11:24:20.082, 99 %, 10400 MiB, 419.22 W, 2835 MHz, 13801 MHz, 61
2026/09/13 11:24:20.333, 0 %, 4 MiB, 365.29 W, 2872 MHz, 13801 MHz, 54
2026/09/13 11:24:20.583, 0 %, 544 MiB, 365.29 W, 2872 MHz, 13801 MHz, 54
2026/09/13 11:24:20.833, 0 %, 544 MiB, 219.90 W, 2887 MHz, 13801 MHz, 53
2026/09/13 11:24:21.083, 0 %, 3104 MiB, 219.90 W, 2887 MHz, 13801 MHz, 53
2026/09/13 11:24:21.333, 25 %, 5696 MiB, 108.00 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:24:21.583, 25 %, 10304 MiB, 108.00 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:24:21.834, 62 %, 10400 MiB, 113.85 W, 2902 MHz, 13801 MHz, 53
2026/09/13 11:24:22.084, 62 %, 10400 MiB, 113.85 W, 2902 MHz, 13801 MHz, 53
2026/09/13 11:24:22.334, 99 %, 10400 MiB, 197.27 W, 2685 MHz, 13801 MHz, 58
2026/09/13 11:24:22.584, 99 %, 10400 MiB, 197.27 W, 2685 MHz, 13801 MHz, 58
2026/09/13 11:24:22.834, 99 %, 10400 MiB, 324.05 W, 2887 MHz, 13801 MHz, 59
2026/09/13 11:24:23.084, 99 %, 10400 MiB, 324.05 W, 2887 MHz, 13801 MHz, 59
2026/09/13 11:24:23.334, 99 %, 10400 MiB, 415.48 W, 2872 MHz, 13801 MHz, 61
2026/09/13 11:24:23.585, 99 %, 10397 MiB, 415.48 W, 2872 MHz, 13801 MHz, 61
2026/09/13 11:24:23.835, 0 %, 21 MiB, 314.83 W, 2887 MHz, 13801 MHz, 54
2026/09/13 11:24:24.085, 0 %, 544 MiB, 314.83 W, 2887 MHz, 13801 MHz, 54
2026/09/13 11:24:24.335, 0 %, 1344 MiB, 180.73 W, 2895 MHz, 13801 MHz, 52
2026/09/13 11:24:24.585, 0 %, 3488 MiB, 180.73 W, 2895 MHz, 13801 MHz, 52
2026/09/13 11:24:24.836, 26 %, 6080 MiB, 108.70 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:24:25.086, 26 %, 10304 MiB, 108.70 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:24:25.336, 33 %, 10400 MiB, 114.81 W, 2902 MHz, 13801 MHz, 53
2026/09/13 11:24:25.586, 33 %, 10400 MiB, 114.81 W, 2902 MHz, 13801 MHz, 53
2026/09/13 11:24:25.836, 99 %, 10400 MiB, 210.38 W, 2865 MHz, 13801 MHz, 59
2026/09/13 11:24:26.086, 99 %, 10400 MiB, 210.38 W, 2865 MHz, 13801 MHz, 59
2026/09/13 11:24:26.337, 99 %, 10400 MiB, 331.27 W, 2887 MHz, 13801 MHz, 59
2026/09/13 11:24:26.587, 99 %, 10400 MiB, 331.27 W, 2887 MHz, 13801 MHz, 59
2026/09/13 11:24:26.837, 99 %, 10400 MiB, 427.57 W, 2865 MHz, 13801 MHz, 62
2026/09/13 11:24:27.087, 99 %, 2 MiB, 427.57 W, 2865 MHz, 13801 MHz, 62
2026/09/13 11:24:27.337, 18 %, 544 MiB, 336.05 W, 2887 MHz, 14001 MHz, 54
2026/09/13 11:24:27.587, 18 %, 544 MiB, 336.05 W, 2887 MHz, 14001 MHz, 54
2026/09/13 11:24:27.837, 0 %, 1824 MiB, 182.37 W, 2895 MHz, 13801 MHz, 52
2026/09/13 11:24:28.088, 0 %, 4320 MiB, 182.37 W, 2895 MHz, 13801 MHz, 52
2026/09/13 11:24:28.338, 27 %, 6912 MiB, 106.22 W, 2895 MHz, 13801 MHz, 52
2026/09/13 11:24:28.588, 27 %, 10304 MiB, 106.22 W, 2895 MHz, 13801 MHz, 52
2026/09/13 11:24:28.838, 4 %, 10400 MiB, 113.87 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:24:29.088, 4 %, 10400 MiB, 113.87 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:24:29.338, 99 %, 10400 MiB, 222.26 W, 2857 MHz, 13801 MHz, 59
2026/09/13 11:24:29.589, 99 %, 10400 MiB, 222.26 W, 2857 MHz, 13801 MHz, 59
2026/09/13 11:24:29.839, 99 %, 10400 MiB, 382.24 W, 2887 MHz, 13801 MHz, 63
2026/09/13 11:24:30.089, 99 %, 10400 MiB, 382.24 W, 2887 MHz, 13801 MHz, 63
2026/09/13 11:24:30.339, 99 %, 10400 MiB, 420.44 W, 2880 MHz, 13801 MHz, 61
2026/09/13 11:24:30.589, 99 %, 4 MiB, 420.44 W, 2880 MHz, 13801 MHz, 61
2026/09/13 11:24:30.839, 0 %, 544 MiB, 296.50 W, 2895 MHz, 14001 MHz, 53
2026/09/13 11:24:31.090, 0 %, 544 MiB, 296.50 W, 2895 MHz, 14001 MHz, 53
2026/09/13 11:24:31.340, 0 %, 3104 MiB, 121.49 W, 2895 MHz, 13801 MHz, 52
2026/09/13 11:24:31.590, 0 %, 5664 MiB, 121.49 W, 2895 MHz, 13801 MHz, 52
2026/09/13 11:24:31.840, 27 %, 10304 MiB, 105.79 W, 2895 MHz, 13801 MHz, 52
2026/09/13 11:24:32.090, 27 %, 10496 MiB, 105.79 W, 2895 MHz, 13801 MHz, 52
2026/09/13 11:24:32.340, 15 %, 10496 MiB, 116.26 W, 2887 MHz, 13801 MHz, 52
2026/09/13 11:24:32.591, 15 %, 10496 MiB, 116.26 W, 2887 MHz, 13801 MHz, 52
2026/09/13 11:24:32.841, 99 %, 10496 MiB, 260.74 W, 2887 MHz, 13801 MHz, 59
2026/09/13 11:24:33.091, 99 %, 10496 MiB, 260.74 W, 2887 MHz, 13801 MHz, 59
2026/09/13 11:24:33.341, 100 %, 10496 MiB, 418.67 W, 2887 MHz, 13801 MHz, 64
2026/09/13 11:24:33.591, 100 %, 10496 MiB, 418.67 W, 2887 MHz, 13801 MHz, 64
2026/09/13 11:24:33.841, 99 %, 10496 MiB, 423.40 W, 2857 MHz, 13801 MHz, 62
2026/09/13 11:24:34.091, 99 %, 2 MiB, 423.40 W, 2857 MHz, 13801 MHz, 62
2026/09/13 11:24:34.342, 18 %, 544 MiB, 320.14 W, 2895 MHz, 14001 MHz, 54
2026/09/13 11:24:34.592, 18 %, 544 MiB, 320.14 W, 2895 MHz, 14001 MHz, 54
2026/09/13 11:24:34.842, 0 %, 2432 MiB, 165.85 W, 2895 MHz, 13801 MHz, 53
2026/09/13 11:24:35.092, 0 %, 4992 MiB, 165.85 W, 2895 MHz, 13801 MHz, 53
2026/09/13 11:24:35.342, 27 %, 8800 MiB, 107.77 W, 2895 MHz, 13801 MHz, 52
2026/09/13 11:24:35.592, 27 %, 10304 MiB, 107.77 W, 2895 MHz, 13801 MHz, 52
2026/09/13 11:24:35.843, 1 %, 10496 MiB, 113.98 W, 2895 MHz, 13801 MHz, 52
2026/09/13 11:24:36.093, 1 %, 10496 MiB, 113.98 W, 2895 MHz, 13801 MHz, 52
2026/09/13 11:24:36.343, 99 %, 10496 MiB, 242.01 W, 2835 MHz, 13801 MHz, 59
2026/09/13 11:24:36.593, 99 %, 10496 MiB, 242.01 W, 2835 MHz, 13801 MHz, 59
2026/09/13 11:24:36.843, 99 %, 10498 MiB, 390.99 W, 2887 MHz, 13801 MHz, 59
2026/09/13 11:24:37.093, 99 %, 10498 MiB, 390.99 W, 2887 MHz, 13801 MHz, 59
2026/09/13 11:24:37.343, 99 %, 10498 MiB, 413.87 W, 2872 MHz, 13801 MHz, 61
2026/09/13 11:24:37.593, 99 %, 2 MiB, 413.87 W, 2872 MHz, 13801 MHz, 61
2026/09/13 11:24:37.844, 18 %, 544 MiB, 315.40 W, 2887 MHz, 14001 MHz, 54
2026/09/13 11:24:38.094, 18 %, 544 MiB, 315.40 W, 2887 MHz, 14001 MHz, 54
2026/09/13 11:24:38.344, 0 %, 1824 MiB, 150.82 W, 2895 MHz, 13801 MHz, 53
2026/09/13 11:24:38.594, 0 %, 4288 MiB, 150.82 W, 2895 MHz, 13801 MHz, 53
2026/09/13 11:24:38.844, 27 %, 6912 MiB, 108.26 W, 2895 MHz, 13801 MHz, 52
2026/09/13 11:24:39.095, 27 %, 10304 MiB, 108.26 W, 2895 MHz, 13801 MHz, 52
2026/09/13 11:24:39.345, 4 %, 10400 MiB, 114.24 W, 2887 MHz, 13801 MHz, 53
2026/09/13 11:24:39.595, 4 %, 10400 MiB, 114.24 W, 2887 MHz, 13801 MHz, 53
2026/09/13 11:24:39.845, 99 %, 10400 MiB, 219.96 W, 2797 MHz, 13801 MHz, 59
2026/09/13 11:24:40.095, 99 %, 10400 MiB, 219.96 W, 2797 MHz, 13801 MHz, 59
2026/09/13 11:24:40.345, 99 %, 10400 MiB, 352.89 W, 2887 MHz, 13801 MHz, 62
2026/09/13 11:24:40.595, 99 %, 10400 MiB, 352.89 W, 2887 MHz, 13801 MHz, 62
2026/09/13 11:24:40.845, 99 %, 10400 MiB, 419.46 W, 2880 MHz, 13801 MHz, 61
2026/09/13 11:24:41.096, 99 %, 2 MiB, 419.46 W, 2880 MHz, 13801 MHz, 61
2026/09/13 11:24:41.346, 18 %, 544 MiB, 283.58 W, 2895 MHz, 14001 MHz, 53
2026/09/13 11:24:41.596, 18 %, 544 MiB, 283.58 W, 2895 MHz, 14001 MHz, 53
2026/09/13 11:24:41.846, 0 %, 2496 MiB, 152.37 W, 2895 MHz, 13801 MHz, 53
2026/09/13 11:24:42.096, 0 %, 5024 MiB, 152.37 W, 2895 MHz, 13801 MHz, 53
2026/09/13 11:24:42.347, 27 %, 9120 MiB, 107.27 W, 2895 MHz, 13801 MHz, 52
2026/09/13 11:24:42.597, 27 %, 10304 MiB, 107.27 W, 2895 MHz, 13801 MHz, 52
2026/09/13 11:24:42.847, 0 %, 10400 MiB, 112.57 W, 2895 MHz, 13801 MHz, 52
2026/09/13 11:24:43.097, 0 %, 10400 MiB, 112.57 W, 2895 MHz, 13801 MHz, 52
2026/09/13 11:24:43.347, 99 %, 10400 MiB, 251.99 W, 2872 MHz, 13801 MHz, 59
2026/09/13 11:24:43.597, 99 %, 10400 MiB, 251.99 W, 2872 MHz, 13801 MHz, 59
2026/09/13 11:24:43.847, 99 %, 10400 MiB, 402.76 W, 2887 MHz, 13801 MHz, 63
2026/09/13 11:24:44.098, 99 %, 10400 MiB, 402.76 W, 2887 MHz, 13801 MHz, 63
2026/09/13 11:24:44.348, 99 %, 10400 MiB, 426.62 W, 2850 MHz, 13801 MHz, 62
2026/09/13 11:24:44.598, 99 %, 21 MiB, 426.62 W, 2850 MHz, 13801 MHz, 62
2026/09/13 11:24:44.848, 0 %, 544 MiB, 278.00 W, 2887 MHz, 14001 MHz, 54
2026/09/13 11:24:45.098, 0 %, 544 MiB, 278.00 W, 2887 MHz, 14001 MHz, 54
2026/09/13 11:24:45.349, 0 %, 3360 MiB, 113.94 W, 2895 MHz, 13801 MHz, 53
2026/09/13 11:24:45.599, 0 %, 5952 MiB, 113.94 W, 2895 MHz, 13801 MHz, 53
2026/09/13 11:24:45.849, 28 %, 10304 MiB, 106.44 W, 2895 MHz, 13801 MHz, 52
2026/09/13 11:24:46.099, 28 %, 10400 MiB, 106.44 W, 2895 MHz, 13801 MHz, 52
2026/09/13 11:24:46.349, 31 %, 10400 MiB, 122.63 W, 2895 MHz, 13801 MHz, 52
2026/09/13 11:24:46.599, 31 %, 10400 MiB, 122.63 W, 2895 MHz, 13801 MHz, 52
2026/09/13 11:24:46.850, 99 %, 10400 MiB, 262.76 W, 2887 MHz, 13801 MHz, 59
2026/09/13 11:24:47.100, 99 %, 10400 MiB, 262.76 W, 2887 MHz, 13801 MHz, 59
2026/09/13 11:24:47.350, 99 %, 10400 MiB, 418.93 W, 2857 MHz, 13801 MHz, 61
2026/09/13 11:24:47.600, 99 %, 10400 MiB, 418.93 W, 2857 MHz, 13801 MHz, 61
2026/09/13 11:24:47.850, 0 %, 2 MiB, 389.98 W, 2880 MHz, 13801 MHz, 56
2026/09/13 11:24:48.100, 0 %, 544 MiB, 389.98 W, 2880 MHz, 13801 MHz, 56
2026/09/13 11:24:48.350, 1 %, 544 MiB, 251.58 W, 2895 MHz, 13801 MHz, 53
2026/09/13 11:24:48.601, 1 %, 2304 MiB, 251.58 W, 2895 MHz, 13801 MHz, 53
2026/09/13 11:24:48.851, 33 %, 4800 MiB, 109.40 W, 2895 MHz, 13801 MHz, 53
2026/09/13 11:24:49.101, 33 %, 8224 MiB, 109.40 W, 2895 MHz, 13801 MHz, 53
2026/09/13 11:24:49.351, 35 %, 10304 MiB, 106.17 W, 2895 MHz, 13801 MHz, 52
2026/09/13 11:24:49.601, 35 %, 10400 MiB, 106.17 W, 2895 MHz, 13801 MHz, 52
2026/09/13 11:24:49.852, 99 %, 10400 MiB, 162.00 W, 2715 MHz, 13801 MHz, 58
2026/09/13 11:24:50.102, 99 %, 10400 MiB, 162.00 W, 2715 MHz, 13801 MHz, 58
2026/09/13 11:24:50.352, 99 %, 10400 MiB, 298.71 W, 2887 MHz, 13801 MHz, 59
2026/09/13 11:24:50.602, 99 %, 10400 MiB, 298.71 W, 2887 MHz, 13801 MHz, 59
2026/09/13 11:24:50.852, 99 %, 10400 MiB, 424.30 W, 2835 MHz, 13801 MHz, 62
2026/09/13 11:24:51.102, 99 %, 10400 MiB, 424.30 W, 2835 MHz, 13801 MHz, 62
2026/09/13 11:24:51.352, 0 %, 22 MiB, 366.41 W, 2857 MHz, 13801 MHz, 55
2026/09/13 11:24:51.603, 0 %, 544 MiB, 366.41 W, 2857 MHz, 13801 MHz, 55
2026/09/13 11:24:51.853, 0 %, 1344 MiB, 223.89 W, 2895 MHz, 13801 MHz, 53
2026/09/13 11:24:52.103, 0 %, 3552 MiB, 223.89 W, 2895 MHz, 13801 MHz, 53
2026/09/13 11:24:52.354, 26 %, 6144 MiB, 108.24 W, 2895 MHz, 13801 MHz, 53
2026/09/13 11:24:52.604, 26 %, 10304 MiB, 108.24 W, 2895 MHz, 13801 MHz, 53
2026/09/13 11:24:52.854, 41 %, 10400 MiB, 114.05 W, 2895 MHz, 13801 MHz, 53
2026/09/13 11:24:53.104, 41 %, 10400 MiB, 114.05 W, 2895 MHz, 13801 MHz, 53
2026/09/13 11:24:53.354, 99 %, 10400 MiB, 197.98 W, 2782 MHz, 13801 MHz, 59
2026/09/13 11:24:53.604, 99 %, 10400 MiB, 197.98 W, 2782 MHz, 13801 MHz, 59
2026/09/13 11:24:53.854, 99 %, 10400 MiB, 348.23 W, 2887 MHz, 13801 MHz, 60
2026/09/13 11:24:54.105, 99 %, 10400 MiB, 348.23 W, 2887 MHz, 13801 MHz, 60
2026/09/13 11:24:54.355, 99 %, 10400 MiB, 426.49 W, 2842 MHz, 13801 MHz, 62
2026/09/13 11:24:54.605, 99 %, 2 MiB, 426.49 W, 2842 MHz, 13801 MHz, 62
2026/09/13 11:24:54.855, 18 %, 544 MiB, 326.41 W, 2887 MHz, 14001 MHz, 54
2026/09/13 11:24:55.105, 18 %, 544 MiB, 326.41 W, 2887 MHz, 14001 MHz, 54
2026/09/13 11:24:55.355, 0 %, 2368 MiB, 174.67 W, 2895 MHz, 13801 MHz, 53
2026/09/13 11:24:55.605, 0 %, 4928 MiB, 174.67 W, 2895 MHz, 13801 MHz, 53
2026/09/13 11:24:55.856, 28 %, 8640 MiB, 106.53 W, 2895 MHz, 13801 MHz, 52
2026/09/13 11:24:56.106, 28 %, 10304 MiB, 106.53 W, 2895 MHz, 13801 MHz, 52
2026/09/13 11:24:56.356, 4 %, 10400 MiB, 113.16 W, 2895 MHz, 13801 MHz, 52
2026/09/13 11:24:56.606, 4 %, 10400 MiB, 113.16 W, 2895 MHz, 13801 MHz, 52
2026/09/13 11:24:56.856, 99 %, 10400 MiB, 233.89 W, 2850 MHz, 13801 MHz, 59
2026/09/13 11:24:57.106, 99 %, 10400 MiB, 233.89 W, 2850 MHz, 13801 MHz, 59
2026/09/13 11:24:57.357, 99 %, 10400 MiB, 370.07 W, 2887 MHz, 13801 MHz, 65
2026/09/13 11:24:57.607, 99 %, 10400 MiB, 370.07 W, 2887 MHz, 13801 MHz, 65
2026/09/13 11:24:57.857, 92 %, 10400 MiB, 419.58 W, 2880 MHz, 13801 MHz, 61
2026/09/13 11:24:58.107, 92 %, 38 MiB, 419.58 W, 2880 MHz, 13801 MHz, 61
2026/09/13 11:24:58.357, 0 %, 544 MiB, 285.14 W, 2895 MHz, 14001 MHz, 54
2026/09/13 11:24:58.607, 0 %, 1344 MiB, 285.14 W, 2895 MHz, 14001 MHz, 54
2026/09/13 11:24:58.858, 9 %, 3680 MiB, 108.21 W, 2895 MHz, 13801 MHz, 53
2026/09/13 11:24:59.108, 9 %, 6272 MiB, 108.21 W, 2895 MHz, 13801 MHz, 53
2026/09/13 11:24:59.358, 28 %, 10304 MiB, 104.64 W, 2895 MHz, 13801 MHz, 52
2026/09/13 11:24:59.608, 28 %, 10400 MiB, 104.64 W, 2895 MHz, 13801 MHz, 52
2026/09/13 11:24:59.858, 56 %, 10400 MiB, 135.04 W, 2895 MHz, 13801 MHz, 57
2026/09/13 11:25:00.108, 56 %, 10400 MiB, 135.04 W, 2895 MHz, 13801 MHz, 57
2026/09/13 11:25:00.359, 99 %, 10400 MiB, 268.79 W, 2887 MHz, 13801 MHz, 59
2026/09/13 11:25:00.609, 99 %, 10400 MiB, 268.79 W, 2887 MHz, 13801 MHz, 59
2026/09/13 11:25:00.859, 99 %, 10400 MiB, 409.11 W, 2842 MHz, 13801 MHz, 62
2026/09/13 11:25:01.109, 99 %, 10400 MiB, 409.11 W, 2842 MHz, 13801 MHz, 62
2026/09/13 11:25:01.359, 0 %, 2 MiB, 401.23 W, 2865 MHz, 13801 MHz, 57
2026/09/13 11:25:01.629, 1 %, 544 MiB, 259.28 W, 2895 MHz, 13801 MHz, 54
2026/09/13 11:25:01.879, 1 %, 544 MiB, 259.28 W, 2895 MHz, 13801 MHz, 54
2026/09/13 11:25:02.129, 30 %, 1760 MiB, 109.48 W, 2895 MHz, 13801 MHz, 53
2026/09/13 11:25:02.379, 30 %, 4224 MiB, 109.48 W, 2895 MHz, 13801 MHz, 53
2026/09/13 11:25:02.629, 28 %, 6784 MiB, 104.99 W, 2895 MHz, 13801 MHz, 52
2026/09/13 11:25:02.879, 28 %, 10304 MiB, 104.99 W, 2895 MHz, 13801 MHz, 52
2026/09/13 11:25:03.130, 72 %, 10400 MiB, 136.47 W, 2850 MHz, 13801 MHz, 59
2026/09/13 11:25:03.380, 72 %, 10400 MiB, 136.47 W, 2850 MHz, 13801 MHz, 59
2026/09/13 11:25:03.630, 99 %, 10400 MiB, 271.80 W, 2887 MHz, 13801 MHz, 59
2026/09/13 11:25:03.880, 99 %, 10400 MiB, 271.80 W, 2887 MHz, 13801 MHz, 59
2026/09/13 11:25:04.130, 99 %, 10400 MiB, 414.61 W, 2835 MHz, 13801 MHz, 61
2026/09/13 11:25:04.380, 99 %, 10400 MiB, 414.61 W, 2835 MHz, 13801 MHz, 61
2026/09/13 11:25:04.630, 0 %, 10400 MiB, 380.82 W, 2880 MHz, 13801 MHz, 56
2026/09/13 11:25:04.880, 0 %, 2 MiB, 380.82 W, 2880 MHz, 13801 MHz, 56
2026/09/13 11:25:05.131, 1 %, 544 MiB, 239.10 W, 2895 MHz, 13801 MHz, 53
2026/09/13 11:25:05.381, 1 %, 544 MiB, 239.10 W, 2895 MHz, 13801 MHz, 53
2026/09/13 11:25:05.631, 44 %, 2368 MiB, 108.22 W, 2895 MHz, 13801 MHz, 53
2026/09/13 11:25:05.881, 44 %, 4864 MiB, 108.22 W, 2895 MHz, 13801 MHz, 53
2026/09/13 11:25:06.131, 28 %, 8256 MiB, 104.60 W, 2895 MHz, 13801 MHz, 52
2026/09/13 11:25:06.381, 28 %, 10304 MiB, 104.60 W, 2895 MHz, 13801 MHz, 52
2026/09/13 11:25:06.632, 98 %, 10400 MiB, 152.60 W, 2895 MHz, 13801 MHz, 58
2026/09/13 11:25:06.882, 98 %, 10400 MiB, 152.60 W, 2895 MHz, 13801 MHz, 58
2026/09/13 11:25:07.132, 99 %, 10400 MiB, 306.40 W, 2887 MHz, 13801 MHz, 59
2026/09/13 11:25:07.382, 99 %, 10400 MiB, 306.40 W, 2887 MHz, 13801 MHz, 59
2026/09/13 11:25:07.632, 99 %, 10400 MiB, 412.94 W, 2850 MHz, 13801 MHz, 61
2026/09/13 11:25:07.882, 99 %, 10400 MiB, 412.94 W, 2850 MHz, 13801 MHz, 61
2026/09/13 11:25:08.132, 0 %, 10400 MiB, 356.10 W, 2880 MHz, 13801 MHz, 55
2026/09/13 11:25:08.383, 0 %, 21 MiB, 356.10 W, 2880 MHz, 13801 MHz, 55
2026/09/13 11:25:08.634, 0 %, 544 MiB, 220.11 W, 2895 MHz, 13801 MHz, 53
2026/09/13 11:25:08.884, 0 %, 544 MiB, 220.11 W, 2895 MHz, 13801 MHz, 53
2026/09/13 11:25:09.134, 24 %, 3360 MiB, 108.86 W, 2895 MHz, 13801 MHz, 53
2026/09/13 11:25:09.384, 24 %, 5952 MiB, 108.86 W, 2895 MHz, 13801 MHz, 53
2026/09/13 11:25:09.634, 73 %, 10304 MiB, 114.53 W, 2895 MHz, 13801 MHz, 54
2026/09/13 11:25:09.885, 73 %, 10400 MiB, 114.53 W, 2895 MHz, 13801 MHz, 54
2026/09/13 11:25:10.135, 99 %, 10400 MiB, 192.96 W, 2865 MHz, 13801 MHz, 58
2026/09/13 11:25:10.385, 99 %, 10400 MiB, 192.96 W, 2865 MHz, 13801 MHz, 58
2026/09/13 11:25:10.635, 99 %, 10400 MiB, 321.16 W, 2887 MHz, 13801 MHz, 60
2026/09/13 11:25:10.885, 99 %, 10400 MiB, 321.16 W, 2887 MHz, 13801 MHz, 60
