language_model.model.layers.5.mlp.gate_proj.activation_scale	BF16		2147631334	2147631336
language_model.model.layers.5.mlp.gate_proj.weight	F8_E4M3	14336,4096	3951255918	4009976174
language_model.model.layers.5.mlp.gate_proj.weight_scale_inv	BF16		2147631336	2147631338
language_model.model.layers.5.mlp.up_proj.activation_scale	BF16		2147631338	2147631340
language_model.model.layers.5.mlp.up_proj.weight	F8_E4M3	14336,4096	4009976174	4068696430
language_model.model.layers.5.mlp.up_proj.weight_scale_inv	BF16		2147631340	2147631342
language_model.model.layers.5.post_attention_layernorm.weight	BF16	4096	2147631342	2147639534
language_model.model.layers.5.self_attn.k_proj.activation_scale	BF16		2147639534	2147639536
language_model.model.layers.5.self_attn.k_proj.weight	F8_E4M3	1024,4096	4068696430	4072890734
language_model.model.layers.5.self_attn.k_proj.weight_scale_inv	BF16		2147639536	2147639538
language_model.model.layers.5.self_attn.o_proj.activation_scale	BF16		2147639538	2147639540
language_model.model.layers.5.self_attn.o_proj.weight	F8_E4M3	4096,4096	4072890734	4089667950
language_model.model.layers.5.self_attn.o_proj.weight_scale_inv	BF16		2147639540	2147639542
language_model.model.layers.5.self_attn.q_proj.activation_scale	BF16		2147639542	2147639544
language_model.model.layers.5.self_attn.q_proj.weight	F8_E4M3	4096,4096	4089667950	4106445166
language_model.model.layers.5.self_attn.q_proj.weight_scale_inv	BF16		2147639544	2147639546
language_model.model.layers.5.self_attn.v_proj.activation_scale	BF16		2147639546	2147639548
language_model.model.layers.5.self_attn.v_proj.weight	F8_E4M3	1024,4096	4106445166	4110639470
language_model.model.layers.5.self_attn.v_proj.weight_scale_inv	BF16		2147639548	2147639550
language_model.model.layers.6.input_layernorm.weight	BF16	4096	2147639550	2147647742
language_model.model.layers.6.mlp.down_proj.activation_scale	BF16		2147647742	2147647744
language_model.model.layers.6.mlp.down_proj.weight	F8_E4M3	4096,14336	4110639470	4169359726
language_model.model.layers.6.mlp.down_proj.weight_scale_inv	BF16		2147647744	2147647746
language_model.model.layers.6.mlp.gate_proj.activation_scale	BF16		2147647746	2147647748
language_model.model.layers.6.mlp.gate_proj.weight	F8_E4M3	14336,4096	4169359726	4228079982
language_model.model.layers.6.mlp.gate_proj.weight_scale_inv	BF16		2147647748	2147647750
language_model.model.layers.6.mlp.up_proj.activation_scale	BF16		2147647750	2147647752
language_model.model.layers.6.mlp.up_proj.weight	F8_E4M3	14336,4096	4228079982	4286800238
language_model.model.layers.6.mlp.up_proj.weight_scale_inv	BF16		2147647752	2147647754
language_model.model.layers.6.post_attention_layernorm.weight	BF16	4096	2147647754	2147655946
language_model.model.layers.6.self_attn.k_proj.activation_scale	BF16		2147655946	2147655948
language_model.model.layers.6.self_attn.k_proj.weight	F8_E4M3	1024,4096	4286800238	4290994542
language_model.model.layers.6.self_attn.k_proj.weight_scale_inv	BF16		2147655948	2147655950
language_model.model.layers.6.self_attn.o_proj.activation_scale	BF16		2147655950	2147655952
language_model.model.layers.6.self_attn.o_proj.weight	F8_E4M3	4096,4096	4290994542	4307771758
language_model.model.layers.6.self_attn.o_proj.weight_scale_inv	BF16		2147655952	2147655954
language_model.model.layers.6.self_attn.q_proj.activation_scale	BF16		2147655954	2147655956
language_model.model.layers.6.self_attn.q_proj.weight	F8_E4M3	4096,4096	4307771758	4324548974
language_model.model.layers.6.self_attn.q_proj.weight_scale_inv	BF16		2147655956	2147655958
language_model.model.layers.6.self_attn.v_proj.activation_scale	BF16		2147655958	2147655960
language_model.model.layers.6.self_attn.v_proj.weight	F8_E4M3	1024,4096	4324548974	4328743278
language_model.model.layers.6.self_attn.v_proj.weight_scale_inv	BF16		2147655960	2147655962
language_model.model.layers.7.input_layernorm.weight	BF16	4096	2147655962	2147664154
language_model.model.layers.7.mlp.down_proj.activation_scale	BF16		2147664154	2147664156
language_model.model.layers.7.mlp.down_proj.weight	F8_E4M3	4096,14336	4328743278	4387463534
language_model.model.layers.7.mlp.down_proj.weight_scale_inv	BF16		2147664156	2147664158
language_model.model.layers.7.mlp.gate_proj.activation_scale	BF16		2147664158	2147664160
language_model.model.layers.7.mlp.gate_proj.weight	F8_E4M3	14336,4096	4387463534	4446183790
language_model.model.layers.7.mlp.gate_proj.weight_scale_inv	BF16		2147664160	2147664162
language_model.model.layers.7.mlp.up_proj.activation_scale	BF16		2147664162	2147664164
language_model.model.layers.7.mlp.up_proj.weight	F8_E4M3	14336,4096	4446183790	4504904046
language_model.model.layers.7.mlp.up_proj.weight_scale_inv	BF16		2147664164	2147664166
language_model.model.layers.7.post_attention_layernorm.weight	BF16	4096	2147664166	2147672358
language_model.model.layers.7.self_attn.k_proj.activation_scale	BF16		2147672358	2147672360
language_model.model.layers.7.self_attn.k_proj.weight	F8_E4M3	1024,4096	4504904046	4509098350
language_model.model.layers.7.self_attn.k_proj.weight_scale_inv	BF16		2147672360	2147672362
language_model.model.layers.7.self_attn.o_proj.activation_scale	BF16		2147672362	2147672364
language_model.model.layers.7.self_attn.o_proj.weight	F8_E4M3	4096,4096	4509098350	4525875566
language_model.model.layers.7.self_attn.o_proj.weight_scale_inv	BF16		2147672364	2147672366
language_model.model.layers.7.self_attn.q_proj.activation_scale	BF16		2147672366	2147672368
language_model.model.layers.7.self_attn.q_proj.weight	F8_E4M3	4096,4096	4525875566	4542652782
language_model.model.layers.7.self_attn.q_proj.weight_scale_inv	BF16		2147672368	2147672370
language_model.model.layers.7.self_attn.v_proj.activation_scale	BF16		2147672370	2147672372
language_model.model.layers.7.self_attn.v_proj.weight	F8_E4M3	1024,4096	4542652782	4546847086
language_model.model.layers.7.self_attn.v_proj.weight_scale_inv	BF16		2147672372	2147672374
language_model.model.layers.8.input_layernorm.weight	BF16	4096	2147672374	2147680566
language_model.model.layers.8.mlp.down_proj.activation_scale	BF16		2147680566	2147680568
language_model.model.layers.8.mlp.down_proj.weight	F8_E4M3	4096,14336	4546847086	4605567342
language_model.model.layers.8.mlp.down_proj.weight_scale_inv	BF16		2147680568	2147680570
language_model.model.layers.8.mlp.gate_proj.activation_scale	BF16		2147680570	2147680572
language_model.model.layers.8.mlp.gate_proj.weight	F8_E4M3	14336,4096	4605567342	4664287598
language_model.model.layers.8.mlp.gate_proj.weight_scale_inv	BF16		2147680572	2147680574
language_model.model.layers.8.mlp.up_proj.activation_scale	BF16		2147680574	2147680576
language_model.model.layers.8.mlp.up_proj.weight	F8_E4M3	14336,4096	4664287598	4723007854
language_model.model.layers.8.mlp.up_proj.weight_scale_inv	BF16		2147680576	2147680578
language_model.model.layers.8.post_attention_layernorm.weight	BF16	4096	2147680578	2147688770
language_model.model.layers.8.self_attn.k_proj.activation_scale	BF16		2147688770	2147688772
language_model.model.layers.8.self_attn.k_proj.weight	F8_E4M3	1024,4096	4723007854	4727202158
language_model.model.layers.8.self_attn.k_proj.weight_scale_inv	BF16		2147688772	2147688774
language_model.model.layers.8.self_attn.o_proj.activation_scale	BF16		2147688774	2147688776
language_model.model.layers.8.self_attn.o_proj.weight	F8_E4M3	4096,4096	4727202158	4743979374
language_model.model.layers.8.self_attn.o_proj.weight_scale_inv	BF16		2147688776	2147688778
language_model.model.layers.8.self_attn.q_proj.activation_scale	BF16		2147688778	2147688780
language_model.model.layers.8.self_attn.q_proj.weight	F8_E4M3	4096,4096	4743979374	4760756590
language_model.model.layers.8.self_attn.q_proj.weight_scale_inv	BF16		2147688780	2147688782
language_model.model.layers.8.self_attn.v_proj.activation_scale	BF16		2147688782	2147688784
language_model.model.layers.8.self_attn.v_proj.weight	F8_E4M3	1024,4096	4760756590	4764950894
language_model.model.layers.8.self_attn.v_proj.weight_scale_inv	BF16		2147688784	2147688786
language_model.model.layers.9.input_layernorm.weight	BF16	4096	2147688786	2147696978
language_model.model.layers.9.mlp.down_proj.activation_scale	BF16		2147696978	2147696980
language_model.model.layers.9.mlp.down_proj.weight	F8_E4M3	4096,14336	4764950894	4823671150
language_model.model.layers.9.mlp.down_proj.weight_scale_inv	BF16		2147696980	2147696982
language_model.model.layers.9.mlp.gate_proj.activation_scale	BF16		2147696982	2147696984
language_model.model.layers.9.mlp.gate_proj.weight	F8_E4M3	14336,4096	4823671150	4882391406
language_model.model.layers.9.mlp.gate_proj.weight_scale_inv	BF16		2147696984	2147696986
language_model.model.layers.9.mlp.up_proj.activation_scale	BF16		2147696986	2147696988
language_model.model.layers.9.mlp.up_proj.weight	F8_E4M3	14336,4096	4882391406	4941111662
language_model.model.layers.9.mlp.up_proj.weight_scale_inv	BF16		2147696988	2147696990
language_model.model.layers.9.post_attention_layernorm.weight	BF16	4096	2147696990	2147705182
language_model.model.layers.9.self_attn.k_proj.activation_scale	BF16		2147705182	2147705184
language_model.model.layers.9.self_attn.k_proj.weight	F8_E4M3	1024,4096	4941111662	4945305966
language_model.model.layers.9.self_attn.k_proj.weight_scale_inv	BF16		2147705184	2147705186
language_model.model.layers.9.self_attn.o_proj.activation_scale	BF16		2147705186	2147705188
language_model.model.layers.9.self_attn.o_proj.weight	F8_E4M3	4096,4096	4945305966	4962083182
language_model.model.layers.9.self_attn.o_proj.weight_scale_inv	BF16		2147705188	2147705190
language_model.model.layers.9.self_attn.q_proj.activation_scale	BF16		2147705190	2147705192
language_model.model.layers.9.self_attn.q_proj.weight	F8_E4M3	4096,4096	4962083182	4978860398
language_model.model.layers.9.self_attn.q_proj.weight_scale_inv	BF16		2147705192	2147705194
language_model.model.layers.9.self_attn.v_proj.activation_scale	BF16		2147705194	2147705196
language_model.model.layers.9.self_attn.v_proj.weight	F8_E4M3	1024,4096	4978860398	4983054702
language_model.model.layers.9.self_attn.v_proj.weight_scale_inv	BF16		2147705196	2147705198
language_model.model.norm.weight	BF16	4096	336458	344650
