timestamp, index, memory.used [MiB], temperature.gpu, power.draw [W]
2026/08/02 23:24:53.086, 4, 39975 MiB, 52, 326.52 W
2026/08/02 23:24:53.086, 5, 39975 MiB, 48, 326.83 W
2026/08/02 23:24:53.086, 6, 39847 MiB, 47, 330.07 W
2026/08/02 23:24:53.086, 7, 39847 MiB, 46, 356.40 W
2026/08/02 23:24:54.086, 4, 39975 MiB, 52, 327.64 W
2026/08/02 23:24:54.086, 5, 39975 MiB, 48, 322.77 W
2026/08/02 23:24:54.086, 6, 39847 MiB, 47, 328.51 W
2026/08/02 23:24:54.086, 7, 39847 MiB, 46, 361.73 W
2026/08/02 23:24:55.086, 4, 39975 MiB, 52, 330.94 W
2026/08/02 23:24:55.086, 5, 39975 MiB, 48, 324.43 W
2026/08/02 23:24:55.087, 6, 39847 MiB, 48, 331.93 W
2026/08/02 23:24:55.087, 7, 39847 MiB, 46, 358.61 W
2026/08/02 23:24:56.087, 4, 39975 MiB, 52, 331.61 W
2026/08/02 23:24:56.087, 5, 39975 MiB, 48, 322.35 W
2026/08/02 23:24:56.087, 6, 39847 MiB, 48, 331.05 W
2026/08/02 23:24:56.087, 7, 39911 MiB, 46, 358.08 W
2026/08/02 23:24:57.087, 4, 39975 MiB, 52, 331.30 W
2026/08/02 23:24:57.087, 5, 39975 MiB, 48, 321.86 W
2026/08/02 23:24:57.087, 6, 39911 MiB, 48, 327.58 W
2026/08/02 23:24:57.087, 7, 39911 MiB, 47, 361.07 W
2026/08/02 23:24:58.087, 4, 39975 MiB, 53, 333.07 W
2026/08/02 23:24:58.087, 5, 39975 MiB, 48, 326.30 W
2026/08/02 23:24:58.087, 6, 39911 MiB, 48, 333.80 W
2026/08/02 23:24:58.087, 7, 39911 MiB, 47, 360.96 W
2026/08/02 23:24:59.087, 4, 39975 MiB, 53, 333.64 W
2026/08/02 23:24:59.087, 5, 39975 MiB, 49, 329.24 W
2026/08/02 23:24:59.088, 6, 39911 MiB, 48, 332.75 W
2026/08/02 23:24:59.088, 7, 39911 MiB, 47, 354.39 W
2026/08/02 23:25:00.088, 4, 39975 MiB, 53, 339.91 W
2026/08/02 23:25:00.088, 5, 39975 MiB, 48, 329.56 W
2026/08/02 23:25:00.088, 6, 39911 MiB, 49, 331.98 W
2026/08/02 23:25:00.088, 7, 39911 MiB, 47, 362.97 W
2026/08/02 23:25:01.088, 4, 39975 MiB, 53, 328.38 W
2026/08/02 23:25:01.088, 5, 39975 MiB, 49, 322.83 W
2026/08/02 23:25:01.088, 6, 39911 MiB, 49, 329.47 W
2026/08/02 23:25:01.088, 7, 39911 MiB, 47, 360.15 W
2026/08/02 23:25:02.088, 4, 39975 MiB, 53, 330.80 W
2026/08/02 23:25:02.088, 5, 39975 MiB, 49, 324.83 W
2026/08/02 23:25:02.088, 6, 39911 MiB, 49, 326.67 W
2026/08/02 23:25:02.088, 7, 39911 MiB, 47, 357.50 W
2026/08/02 23:25:03.088, 4, 39975 MiB, 53, 337.52 W
2026/08/02 23:25:03.088, 5, 39975 MiB, 48, 326.31 W
2026/08/02 23:25:03.088, 6, 39911 MiB, 49, 330.03 W
2026/08/02 23:25:03.088, 7, 39911 MiB, 48, 360.73 W
2026/08/02 23:25:04.088, 4, 39975 MiB, 53, 334.87 W
2026/08/02 23:25:04.089, 5, 39975 MiB, 49, 326.90 W
2026/08/02 23:25:04.089, 6, 39911 MiB, 49, 325.52 W
2026/08/02 23:25:04.089, 7, 39911 MiB, 48, 357.86 W
2026/08/02 23:25:05.089, 4, 39975 MiB, 53, 375.56 W
2026/08/02 23:25:05.089, 5, 39975 MiB, 48, 344.49 W
2026/08/02 23:25:05.089, 6, 39911 MiB, 49, 331.20 W
2026/08/02 23:25:05.089, 7, 39911 MiB, 48, 360.79 W
2026/08/02 23:25:06.089, 4, 39975 MiB, 53, 380.43 W
2026/08/02 23:25:06.089, 5, 39975 MiB, 48, 343.37 W
2026/08/02 23:25:06.089, 6, 39911 MiB, 49, 327.23 W
2026/08/02 23:25:06.089, 7, 39911 MiB, 43, 202.01 W
2026/08/02 23:25:07.089, 4, 39975 MiB, 52, 341.89 W
2026/08/02 23:25:07.089, 5, 39975 MiB, 48, 330.49 W
2026/08/02 23:25:07.089, 6, 39911 MiB, 50, 330.68 W
2026/08/02 23:25:07.089, 7, 39911 MiB, 42, 130.85 W
2026/08/02 23:25:08.089, 4, 39975 MiB, 52, 331.30 W
2026/08/02 23:25:08.089, 5, 39975 MiB, 48, 323.56 W
2026/08/02 23:25:08.089, 6, 39911 MiB, 45, 145.67 W
2026/08/02 23:25:08.090, 7, 39911 MiB, 42, 130.48 W
2026/08/02 23:25:09.090, 4, 39975 MiB, 52, 335.14 W
2026/08/02 23:25:09.090, 5, 39975 MiB, 48, 329.14 W
2026/08/02 23:25:09.090, 6, 39911 MiB, 45, 129.75 W
2026/08/02 23:25:09.090, 7, 39911 MiB, 42, 130.26 W
2026/08/02 23:25:10.090, 4, 39975 MiB, 52, 338.72 W
2026/08/02 23:25:10.090, 5, 39975 MiB, 48, 332.01 W
2026/08/02 23:25:10.090, 6, 39911 MiB, 44, 129.43 W
2026/08/02 23:25:10.090, 7, 39911 MiB, 41, 130.19 W
2026/08/02 23:25:11.090, 4, 39975 MiB, 53, 335.63 W
2026/08/02 23:25:11.090, 5, 39975 MiB, 48, 329.81 W
2026/08/02 23:25:11.090, 6, 39911 MiB, 44, 129.28 W
2026/08/02 23:25:11.090, 7, 39911 MiB, 41, 129.97 W
2026/08/02 23:25:12.090, 4, 39975 MiB, 53, 337.39 W
2026/08/02 23:25:12.090, 5, 39975 MiB, 48, 333.18 W
2026/08/02 23:25:12.090, 6, 39911 MiB, 44, 129.09 W
2026/08/02 23:25:12.090, 7, 39911 MiB, 41, 129.89 W
2026/08/02 23:25:13.091, 4, 39975 MiB, 49, 188.64 W
2026/08/02 23:25:13.091, 5, 39975 MiB, 48, 333.56 W
2026/08/02 23:25:13.091, 6, 39911 MiB, 44, 129.04 W
2026/08/02 23:25:13.091, 7, 39911 MiB, 41, 129.85 W
2026/08/02 23:25:14.091, 4, 39975 MiB, 49, 136.92 W
2026/08/02 23:25:14.091, 5, 39975 MiB, 46, 288.64 W
2026/08/02 23:25:14.091, 6, 39911 MiB, 44, 128.95 W
2026/08/02 23:25:14.091, 7, 39911 MiB, 41, 129.74 W
2026/08/02 23:25:15.091, 4, 0 MiB, 49, 143.81 W
2026/08/02 23:25:15.091, 5, 0 MiB, 44, 136.99 W
2026/08/02 23:25:15.096, 6, 39911 MiB, 44, 131.40 W
2026/08/02 23:25:15.101, 7, 39911 MiB, 41, 131.59 W
2026/08/02 23:25:16.106, 4, 0 MiB, 48, 140.89 W
2026/08/02 23:25:16.106, 5, 0 MiB, 44, 134.92 W
2026/08/02 23:25:16.106, 6, 0 MiB, 44, 136.08 W
2026/08/02 23:25:16.106, 7, 0 MiB, 41, 136.88 W
2026/08/02 23:25:17.106, 4, 0 MiB, 48, 140.71 W
2026/08/02 23:25:17.107, 5, 0 MiB, 44, 134.64 W
2026/08/02 23:25:17.107, 6, 0 MiB, 44, 133.27 W
2026/08/02 23:25:17.107, 7, 0 MiB, 41, 134.00 W
2026/08/02 23:25:18.107, 4, 0 MiB, 48, 140.46 W
2026/08/02 23:25:18.107, 5, 0 MiB, 43, 134.47 W
2026/08/02 23:25:18.107, 6, 0 MiB, 43, 133.21 W
2026/08/02 23:25:18.107, 7, 0 MiB, 41, 134.01 W
2026/08/02 23:25:19.107, 4, 0 MiB, 48, 140.35 W
2026/08/02 23:25:19.107, 5, 0 MiB, 43, 134.29 W
2026/08/02 23:25:19.107, 6, 0 MiB, 43, 133.09 W
2026/08/02 23:25:19.107, 7, 0 MiB, 40, 133.86 W
2026/08/02 23:25:20.107, 4, 0 MiB, 48, 140.24 W
2026/08/02 23:25:20.108, 5, 0 MiB, 43, 134.12 W
2026/08/02 23:25:20.108, 6, 0 MiB, 43, 133.02 W
2026/08/02 23:25:20.108, 7, 0 MiB, 40, 133.77 W
2026/08/02 23:25:21.108, 4, 0 MiB, 48, 140.12 W
2026/08/02 23:25:21.108, 5, 0 MiB, 43, 133.97 W
2026/08/02 23:25:21.108, 6, 0 MiB, 43, 132.96 W
2026/08/02 23:25:21.108, 7, 0 MiB, 40, 133.78 W
2026/08/02 23:25:22.108, 4, 0 MiB, 47, 140.03 W
2026/08/02 23:25:22.108, 5, 0 MiB, 43, 133.79 W
2026/08/02 23:25:22.108, 6, 0 MiB, 43, 132.89 W
2026/08/02 23:25:22.108, 7, 0 MiB, 40, 133.57 W
2026/08/02 23:25:23.108, 4, 0 MiB, 47, 139.84 W
2026/08/02 23:25:23.108, 5, 0 MiB, 43, 133.73 W
2026/08/02 23:25:23.108, 6, 0 MiB, 43, 132.87 W
2026/08/02 23:25:23.108, 7, 0 MiB, 40, 132.85 W
2026/08/02 23:25:24.108, 4, 0 MiB, 47, 139.69 W
2026/08/02 23:25:24.108, 5, 0 MiB, 42, 133.68 W
2026/08/02 23:25:24.109, 6, 0 MiB, 43, 132.79 W
2026/08/02 23:25:24.109, 7, 0 MiB, 40, 133.15 W
2026/08/02 23:25:25.109, 4, 0 MiB, 47, 139.55 W
2026/08/02 23:25:25.109, 5, 0 MiB, 42, 133.57 W
2026/08/02 23:25:25.109, 6, 0 MiB, 43, 132.70 W
2026/08/02 23:25:25.109, 7, 0 MiB, 40, 133.08 W
2026/08/02 23:25:26.109, 4, 1 MiB, 47, 139.47 W
2026/08/02 23:25:26.109, 5, 1 MiB, 42, 133.47 W
2026/08/02 23:25:26.110, 6, 1 MiB, 43, 132.70 W
2026/08/02 23:25:26.110, 7, 1 MiB, 40, 133.10 W
2026/08/02 23:25:27.111, 4, 22 MiB, 47, 139.49 W
2026/08/02 23:25:27.153, 5, 1 MiB, 42, 133.36 W
2026/08/02 23:25:27.153, 6, 1 MiB, 43, 132.64 W
2026/08/02 23:25:27.153, 7, 4 MiB, 40, 133.12 W
2026/08/02 23:25:28.153, 4, 673 MiB, 46, 137.41 W
2026/08/02 23:25:28.157, 5, 79 MiB, 42, 133.39 W
2026/08/02 23:25:28.157, 6, 79 MiB, 43, 132.66 W
2026/08/02 23:25:28.158, 7, 79 MiB, 40, 133.02 W
2026/08/02 23:25:29.158, 4, 5411 MiB, 46, 135.49 W
2026/08/02 23:25:29.158, 5, 3331 MiB, 42, 129.20 W
2026/08/02 23:25:29.159, 6, 3651 MiB, 42, 128.59 W
2026/08/02 23:25:29.159, 7, 3523 MiB, 40, 129.10 W
2026/08/02 23:25:30.159, 4, 14563 MiB, 46, 136.86 W
2026/08/02 23:25:30.159, 5, 11939 MiB, 42, 130.86 W
2026/08/02 23:25:30.159, 6, 14147 MiB, 42, 130.70 W
2026/08/02 23:25:30.159, 7, 13603 MiB, 40, 131.10 W
2026/08/02 23:25:31.159, 4, 33315 MiB, 46, 157.15 W
2026/08/02 23:25:31.159, 5, 33315 MiB, 42, 154.81 W
2026/08/02 23:25:31.159, 6, 33315 MiB, 43, 151.57 W
2026/08/02 23:25:31.159, 7, 33315 MiB, 40, 151.38 W
2026/08/02 23:25:32.159, 4, 33315 MiB, 46, 133.75 W
2026/08/02 23:25:32.160, 5, 33315 MiB, 41, 128.66 W
2026/08/02 23:25:32.160, 6, 33315 MiB, 42, 127.93 W
2026/08/02 23:25:32.160, 7, 33315 MiB, 39, 128.47 W
2026/08/02 23:25:33.160, 4, 33315 MiB, 46, 133.71 W
2026/08/02 23:25:33.160, 5, 33315 MiB, 41, 128.44 W
2026/08/02 23:25:33.160, 6, 33315 MiB, 42, 127.62 W
2026/08/02 23:25:33.160, 7, 33315 MiB, 39, 128.33 W
2026/08/02 23:25:34.160, 4, 33315 MiB, 46, 133.55 W
2026/08/02 23:25:34.160, 5, 33315 MiB, 41, 128.30 W
2026/08/02 23:25:34.160, 6, 33315 MiB, 42, 127.06 W
2026/08/02 23:25:34.160, 7, 33315 MiB, 39, 128.34 W
2026/08/02 23:25:35.160, 4, 33315 MiB, 46, 133.48 W
2026/08/02 23:25:35.160, 5, 33315 MiB, 41, 128.30 W
2026/08/02 23:25:35.160, 6, 33315 MiB, 42, 127.05 W
2026/08/02 23:25:35.161, 7, 33315 MiB, 39, 128.33 W
2026/08/02 23:25:36.161, 4, 33315 MiB, 46, 133.38 W
2026/08/02 23:25:36.161, 5, 33315 MiB, 41, 128.24 W
2026/08/02 23:25:36.161, 6, 33315 MiB, 42, 126.96 W
2026/08/02 23:25:36.161, 7, 33315 MiB, 39, 128.23 W
2026/08/02 23:25:37.161, 4, 33315 MiB, 45, 133.24 W
2026/08/02 23:25:37.161, 5, 33315 MiB, 41, 128.59 W
2026/08/02 23:25:37.161, 6, 33315 MiB, 42, 126.91 W
2026/08/02 23:25:37.161, 7, 33315 MiB, 39, 128.24 W
2026/08/02 23:25:38.161, 4, 33315 MiB, 45, 133.13 W
2026/08/02 23:25:38.162, 5, 33315 MiB, 41, 128.56 W
2026/08/02 23:25:38.162, 6, 33315 MiB, 42, 126.87 W
2026/08/02 23:25:38.162, 7, 33315 MiB, 39, 128.16 W
2026/08/02 23:25:39.162, 4, 34597 MiB, 48, 199.77 W
2026/08/02 23:25:39.162, 5, 33315 MiB, 41, 128.45 W
2026/08/02 23:25:39.162, 6, 33315 MiB, 42, 126.86 W
2026/08/02 23:25:39.162, 7, 33315 MiB, 39, 128.10 W
2026/08/02 23:25:40.162, 4, 35879 MiB, 47, 261.93 W
2026/08/02 23:25:40.162, 5, 34563 MiB, 41, 128.35 W
2026/08/02 23:25:40.162, 6, 33315 MiB, 42, 126.79 W
2026/08/02 23:25:40.162, 7, 33315 MiB, 39, 128.08 W
2026/08/02 23:25:41.163, 4, 35879 MiB, 45, 133.97 W
2026/08/02 23:25:41.163, 5, 35845 MiB, 41, 219.62 W
2026/08/02 23:25:41.163, 6, 33315 MiB, 42, 126.71 W
2026/08/02 23:25:41.163, 7, 33315 MiB, 39, 128.04 W
2026/08/02 23:25:42.163, 4, 35879 MiB, 45, 133.69 W
2026/08/02 23:25:42.163, 5, 35879 MiB, 43, 165.52 W
2026/08/02 23:25:42.163, 6, 33315 MiB, 42, 126.70 W
2026/08/02 23:25:42.163, 7, 33315 MiB, 39, 127.97 W
2026/08/02 23:25:43.163, 4, 35879 MiB, 45, 133.46 W
2026/08/02 23:25:43.163, 5, 35879 MiB, 41, 187.49 W
2026/08/02 23:25:43.163, 6, 35845 MiB, 45, 209.99 W
2026/08/02 23:25:43.163, 7, 33315 MiB, 39, 127.97 W
2026/08/02 23:25:44.163, 4, 35879 MiB, 45, 133.37 W
2026/08/02 23:25:44.164, 5, 35879 MiB, 41, 128.08 W
2026/08/02 23:25:44.164, 6, 35879 MiB, 43, 228.61 W
2026/08/02 23:25:44.164, 7, 34597 MiB, 39, 133.47 W
2026/08/02 23:25:45.164, 4, 35879 MiB, 45, 133.24 W
2026/08/02 23:25:45.164, 5, 35879 MiB, 41, 128.16 W
2026/08/02 23:25:45.164, 6, 35879 MiB, 42, 127.17 W
2026/08/02 23:25:45.164, 7, 35879 MiB, 42, 277.34 W
2026/08/02 23:25:46.164, 4, 36711 MiB, 48, 302.66 W
2026/08/02 23:25:46.164, 5, 36519 MiB, 43, 156.34 W
2026/08/02 23:25:46.164, 6, 35879 MiB, 42, 126.88 W
2026/08/02 23:25:46.164, 7, 35879 MiB, 39, 165.33 W
2026/08/02 23:25:47.164, 4, 36711 MiB, 49, 338.57 W
2026/08/02 23:25:47.164, 5, 36519 MiB, 44, 332.43 W
2026/08/02 23:25:47.164, 6, 35879 MiB, 42, 126.72 W
2026/08/02 23:25:47.164, 7, 35879 MiB, 39, 128.16 W
2026/08/02 23:25:48.165, 4, 36903 MiB, 49, 334.92 W
2026/08/02 23:25:48.165, 5, 36903 MiB, 45, 331.04 W
2026/08/02 23:25:48.165, 6, 35879 MiB, 42, 126.71 W
2026/08/02 23:25:48.165, 7, 35879 MiB, 39, 128.07 W
2026/08/02 23:25:49.165, 4, 36903 MiB, 49, 344.70 W
2026/08/02 23:25:49.165, 5, 36903 MiB, 45, 329.61 W
2026/08/02 23:25:49.165, 6, 35879 MiB, 42, 126.61 W
2026/08/02 23:25:49.165, 7, 35879 MiB, 39, 127.97 W
2026/08/02 23:25:50.165, 4, 36903 MiB, 49, 335.49 W
2026/08/02 23:25:50.165, 5, 36903 MiB, 45, 333.51 W
2026/08/02 23:25:50.165, 6, 35879 MiB, 41, 126.61 W
2026/08/02 23:25:50.165, 7, 35879 MiB, 39, 127.86 W
2026/08/02 23:25:51.165, 4, 36903 MiB, 50, 343.67 W
2026/08/02 23:25:51.165, 5, 36903 MiB, 45, 330.72 W
2026/08/02 23:25:51.165, 6, 35879 MiB, 41, 126.57 W
2026/08/02 23:25:51.166, 7, 35879 MiB, 39, 127.85 W
2026/08/02 23:25:52.166, 4, 36903 MiB, 50, 338.34 W
2026/08/02 23:25:52.166, 5, 36903 MiB, 46, 329.85 W
2026/08/02 23:25:52.166, 6, 35879 MiB, 41, 126.50 W
2026/08/02 23:25:52.166, 7, 35879 MiB, 39, 127.83 W
2026/08/02 23:25:53.166, 4, 36903 MiB, 50, 337.78 W
2026/08/02 23:25:53.166, 5, 36903 MiB, 46, 330.13 W
2026/08/02 23:25:53.166, 6, 35879 MiB, 41, 126.48 W
2026/08/02 23:25:53.166, 7, 35879 MiB, 39, 127.80 W
2026/08/02 23:25:54.166, 4, 36903 MiB, 50, 342.51 W
2026/08/02 23:25:54.166, 5, 36903 MiB, 46, 334.64 W
2026/08/02 23:25:54.166, 6, 35879 MiB, 41, 126.48 W
2026/08/02 23:25:54.166, 7, 35879 MiB, 39, 127.83 W
2026/08/02 23:25:55.167, 4, 36903 MiB, 50, 339.81 W
2026/08/02 23:25:55.167, 5, 36903 MiB, 46, 332.30 W
2026/08/02 23:25:55.167, 6, 35879 MiB, 41, 126.40 W
2026/08/02 23:25:55.167, 7, 35879 MiB, 39, 127.81 W
2026/08/02 23:25:56.167, 4, 36903 MiB, 50, 340.74 W
2026/08/02 23:25:56.167, 5, 36903 MiB, 46, 334.70 W
2026/08/02 23:25:56.167, 6, 35879 MiB, 41, 126.35 W
2026/08/02 23:25:56.167, 7, 35879 MiB, 39, 127.72 W
2026/08/02 23:25:57.167, 4, 36903 MiB, 49, 314.29 W
2026/08/02 23:25:57.167, 5, 36903 MiB, 46, 328.05 W
2026/08/02 23:25:57.167, 6, 35879 MiB, 41, 126.35 W
2026/08/02 23:25:57.167, 7, 35879 MiB, 39, 127.71 W
2026/08/02 23:25:58.167, 4, 39975 MiB, 52, 333.66 W
2026/08/02 23:25:58.168, 5, 39975 MiB, 47, 289.59 W
2026/08/02 23:25:58.168, 6, 39527 MiB, 46, 301.12 W
2026/08/02 23:25:58.168, 7, 39527 MiB, 44, 313.04 W
2026/08/02 23:25:59.168, 4, 39975 MiB, 52, 333.24 W
2026/08/02 23:25:59.168, 5, 39975 MiB, 48, 331.32 W
2026/08/02 23:25:59.168, 6, 39527 MiB, 47, 339.57 W
2026/08/02 23:25:59.168, 7, 39527 MiB, 45, 355.46 W
2026/08/02 23:26:00.168, 4, 39975 MiB, 52, 335.33 W
2026/08/02 23:26:00.168, 5, 39975 MiB, 48, 328.23 W
2026/08/02 23:26:00.168, 6, 39591 MiB, 47, 342.97 W
2026/08/02 23:26:00.168, 7, 39591 MiB, 45, 348.05 W
2026/08/02 23:26:01.168, 4, 39975 MiB, 51, 335.12 W
2026/08/02 23:26:01.168, 5, 39975 MiB, 48, 330.31 W
2026/08/02 23:26:01.168, 6, 39975 MiB, 48, 336.22 W
2026/08/02 23:26:01.168, 7, 39975 MiB, 45, 355.78 W
2026/08/02 23:26:02.168, 4, 39975 MiB, 52, 333.60 W
2026/08/02 23:26:02.168, 5, 39975 MiB, 48, 328.55 W
2026/08/02 23:26:02.168, 6, 39975 MiB, 48, 343.99 W
2026/08/02 23:26:02.168, 7, 39975 MiB, 46, 351.99 W
2026/08/02 23:26:03.169, 4, 39975 MiB, 52, 335.70 W
2026/08/02 23:26:03.169, 5, 39975 MiB, 48, 325.98 W
2026/08/02 23:26:03.169, 6, 39975 MiB, 48, 342.25 W
2026/08/02 23:26:03.169, 7, 39975 MiB, 46, 351.71 W
2026/08/02 23:26:04.169, 4, 39975 MiB, 52, 333.21 W
2026/08/02 23:26:04.169, 5, 39975 MiB, 48, 325.08 W
2026/08/02 23:26:04.169, 6, 39975 MiB, 48, 345.57 W
2026/08/02 23:26:04.169, 7, 39975 MiB, 46, 351.15 W
2026/08/02 23:26:05.169, 4, 39975 MiB, 53, 336.67 W
2026/08/02 23:26:05.169, 5, 39975 MiB, 48, 321.92 W
2026/08/02 23:26:05.169, 6, 39975 MiB, 49, 341.59 W
2026/08/02 23:26:05.169, 7, 39975 MiB, 46, 349.01 W
2026/08/02 23:26:06.169, 4, 39975 MiB, 53, 339.46 W
2026/08/02 23:26:06.169, 5, 39975 MiB, 48, 325.18 W
2026/08/02 23:26:06.169, 6, 39975 MiB, 49, 348.20 W
2026/08/02 23:26:06.169, 7, 39975 MiB, 46, 354.95 W
2026/08/02 23:26:07.169, 4, 39975 MiB, 53, 334.73 W
2026/08/02 23:26:07.169, 5, 39975 MiB, 48, 329.59 W
2026/08/02 23:26:07.170, 6, 39975 MiB, 49, 343.80 W
2026/08/02 23:26:07.170, 7, 39975 MiB, 47, 344.03 W
2026/08/02 23:26:08.170, 4, 39975 MiB, 53, 337.75 W
2026/08/02 23:26:08.170, 5, 39975 MiB, 49, 326.71 W
2026/08/02 23:26:08.170, 6, 39975 MiB, 49, 344.97 W
2026/08/02 23:26:08.170, 7, 39975 MiB, 47, 351.73 W
2026/08/02 23:26:09.170, 4, 39975 MiB, 53, 338.77 W
2026/08/02 23:26:09.170, 5, 39975 MiB, 49, 325.90 W
2026/08/02 23:26:09.170, 6, 39975 MiB, 49, 350.30 W
2026/08/02 23:26:09.170, 7, 39975 MiB, 47, 357.73 W
2026/08/02 23:26:10.170, 4, 39975 MiB, 53, 336.30 W
2026/08/02 23:26:10.170, 5, 39975 MiB, 49, 323.19 W
2026/08/02 23:26:10.170, 6, 39975 MiB, 50, 346.86 W
2026/08/02 23:26:10.170, 7, 39975 MiB, 47, 350.13 W
2026/08/02 23:26:11.170, 4, 39975 MiB, 53, 334.88 W
2026/08/02 23:26:11.170, 5, 39975 MiB, 49, 331.72 W
2026/08/02 23:26:11.170, 6, 39975 MiB, 50, 346.95 W
2026/08/02 23:26:11.171, 7, 39975 MiB, 47, 346.44 W
2026/08/02 23:26:12.171, 4, 39975 MiB, 53, 335.00 W
2026/08/02 23:26:12.171, 5, 39975 MiB, 49, 326.57 W
2026/08/02 23:26:12.171, 6, 39975 MiB, 50, 346.18 W
2026/08/02 23:26:12.171, 7, 39975 MiB, 47, 351.97 W
2026/08/02 23:26:13.171, 4, 39975 MiB, 53, 370.54 W
2026/08/02 23:26:13.171, 5, 39975 MiB, 49, 351.20 W
2026/08/02 23:26:13.171, 6, 39975 MiB, 50, 342.50 W
2026/08/02 23:26:13.171, 7, 39975 MiB, 48, 352.35 W
2026/08/02 23:26:14.171, 4, 39975 MiB, 53, 382.49 W
2026/08/02 23:26:14.171, 5, 39975 MiB, 49, 366.58 W
2026/08/02 23:26:14.171, 6, 39975 MiB, 50, 349.30 W
2026/08/02 23:26:14.171, 7, 39975 MiB, 48, 353.33 W
2026/08/02 23:26:15.171, 4, 39975 MiB, 53, 354.35 W
2026/08/02 23:26:15.171, 5, 39975 MiB, 48, 341.30 W
2026/08/02 23:26:15.171, 6, 39975 MiB, 46, 254.95 W
2026/08/02 23:26:15.171, 7, 39975 MiB, 43, 160.24 W
2026/08/02 23:26:16.171, 4, 39975 MiB, 53, 349.93 W
2026/08/02 23:26:16.171, 5, 39975 MiB, 48, 335.15 W
2026/08/02 23:26:16.172, 6, 39975 MiB, 45, 130.96 W
2026/08/02 23:26:16.172, 7, 39975 MiB, 42, 130.72 W
2026/08/02 23:26:17.172, 4, 39975 MiB, 53, 341.01 W
2026/08/02 23:26:17.172, 5, 39975 MiB, 48, 330.92 W
2026/08/02 23:26:17.172, 6, 39975 MiB, 44, 130.47 W
2026/08/02 23:26:17.172, 7, 39975 MiB, 42, 130.45 W
2026/08/02 23:26:18.172, 4, 39975 MiB, 53, 348.24 W
2026/08/02 23:26:18.172, 5, 39975 MiB, 48, 332.43 W
2026/08/02 23:26:18.172, 6, 39975 MiB, 44, 130.26 W
2026/08/02 23:26:18.172, 7, 39975 MiB, 41, 130.32 W
2026/08/02 23:26:19.172, 4, 39975 MiB, 53, 347.54 W
2026/08/02 23:26:19.172, 5, 39975 MiB, 48, 338.10 W
2026/08/02 23:26:19.172, 6, 39975 MiB, 44, 130.07 W
2026/08/02 23:26:19.172, 7, 39975 MiB, 41, 130.15 W
2026/08/02 23:26:20.172, 4, 39975 MiB, 53, 342.60 W
2026/08/02 23:26:20.172, 5, 39975 MiB, 49, 335.78 W
2026/08/02 23:26:20.172, 6, 39975 MiB, 44, 129.93 W
2026/08/02 23:26:20.172, 7, 39975 MiB, 41, 129.97 W
2026/08/02 23:26:21.172, 4, 39975 MiB, 52, 334.38 W
2026/08/02 23:26:21.173, 5, 39975 MiB, 45, 284.04 W
2026/08/02 23:26:21.174, 6, 39975 MiB, 44, 129.86 W
2026/08/02 23:26:21.174, 7, 39975 MiB, 41, 129.87 W
2026/08/02 23:26:22.175, 4, 0 MiB, 50, 145.20 W
2026/08/02 23:26:22.208, 5, 0 MiB, 44, 136.44 W
2026/08/02 23:26:22.210, 6, 19989 MiB, 44, 134.10 W
2026/08/02 23:26:22.210, 7, 39975 MiB, 41, 131.25 W
2026/08/02 23:26:23.215, 4, 0 MiB, 49, 141.67 W
2026/08/02 23:26:23.215, 5, 0 MiB, 44, 136.27 W
2026/08/02 23:26:23.215, 6, 0 MiB, 44, 135.64 W
2026/08/02 23:26:23.215, 7, 0 MiB, 41, 137.07 W
2026/08/02 23:26:24.215, 4, 0 MiB, 49, 141.33 W
2026/08/02 23:26:24.215, 5, 0 MiB, 44, 134.78 W
2026/08/02 23:26:24.215, 6, 0 MiB, 44, 134.23 W
2026/08/02 23:26:24.215, 7, 0 MiB, 41, 134.15 W
2026/08/02 23:26:25.216, 4, 0 MiB, 49, 141.09 W
2026/08/02 23:26:25.216, 5, 0 MiB, 43, 134.57 W
2026/08/02 23:26:25.216, 6, 0 MiB, 44, 134.17 W
2026/08/02 23:26:25.216, 7, 0 MiB, 41, 134.08 W
2026/08/02 23:26:26.216, 4, 0 MiB, 48, 140.83 W
2026/08/02 23:26:26.216, 5, 0 MiB, 43, 134.36 W
2026/08/02 23:26:26.216, 6, 0 MiB, 43, 134.08 W
2026/08/02 23:26:26.216, 7, 0 MiB, 41, 133.98 W
2026/08/02 23:26:27.216, 4, 0 MiB, 48, 140.67 W
2026/08/02 23:26:27.216, 5, 0 MiB, 43, 134.21 W
2026/08/02 23:26:27.216, 6, 0 MiB, 43, 134.01 W
2026/08/02 23:26:27.216, 7, 0 MiB, 41, 134.00 W
2026/08/02 23:26:28.216, 4, 0 MiB, 48, 140.51 W
2026/08/02 23:26:28.216, 5, 0 MiB, 43, 134.06 W
2026/08/02 23:26:28.217, 6, 0 MiB, 43, 133.95 W
2026/08/02 23:26:28.217, 7, 0 MiB, 40, 133.82 W
2026/08/02 23:26:29.217, 4, 0 MiB, 48, 140.35 W
2026/08/02 23:26:29.217, 5, 0 MiB, 43, 133.89 W
2026/08/02 23:26:29.217, 6, 0 MiB, 43, 133.90 W
2026/08/02 23:26:29.217, 7, 0 MiB, 40, 133.82 W
2026/08/02 23:26:30.217, 4, 0 MiB, 48, 140.23 W
2026/08/02 23:26:30.217, 5, 0 MiB, 43, 133.79 W
