timestamp, clocks.current.sm [MHz], temperature.gpu, power.draw [W], utilization.gpu [%], memory.used [MiB]
2026/09/23 14:23:20.915, 1597 MHz, 58, 38.52 W, 1 %, 1145 MiB
2026/09/23 14:23:21.165, 1612 MHz, 58, 30.29 W, 18 %, 2233 MiB
2026/09/23 14:23:21.415, 1612 MHz, 58, 30.29 W, 18 %, 3513 MiB
2026/09/23 14:23:21.665, 1642 MHz, 58, 30.61 W, 9 %, 4121 MiB
2026/09/23 14:23:21.915, 1642 MHz, 58, 30.61 W, 9 %, 4857 MiB
2026/09/23 14:23:22.166, 1800 MHz, 58, 36.33 W, 0 %, 6585 MiB
2026/09/23 14:23:22.416, 1800 MHz, 58, 36.33 W, 0 %, 9721 MiB
2026/09/23 14:23:22.666, 2145 MHz, 71, 97.70 W, 100 %, 9721 MiB
2026/09/23 14:23:22.916, 2145 MHz, 71, 97.70 W, 100 %, 9721 MiB
2026/09/23 14:23:23.166, 2047 MHz, 65, 157.18 W, 99 %, 9753 MiB
2026/09/23 14:23:23.417, 2047 MHz, 65, 157.18 W, 99 %, 8377 MiB
2026/09/23 14:23:23.667, 2002 MHz, 67, 158.69 W, 99 %, 8633 MiB
2026/09/23 14:23:23.917, 2002 MHz, 67, 158.69 W, 99 %, 8793 MiB
2026/09/23 14:23:24.167, 2212 MHz, 68, 146.37 W, 94 %, 8793 MiB
2026/09/23 14:23:24.418, 2212 MHz, 68, 146.37 W, 94 %, 8953 MiB
2026/09/23 14:23:24.668, 2062 MHz, 68, 156.84 W, 93 %, 8953 MiB
2026/09/23 14:23:24.918, 2062 MHz, 68, 156.84 W, 93 %, 8953 MiB
2026/09/23 14:23:25.168, 2092 MHz, 62, 143.77 W, 0 %, 8948 MiB
2026/09/23 14:23:25.442, 2092 MHz, 62, 143.77 W, 0 %, 32 MiB
2026/09/23 14:23:25.692, 2092 MHz, 60, 91.11 W, 0 %, 313 MiB
2026/09/23 14:23:25.943, 2092 MHz, 60, 91.11 W, 0 %, 1497 MiB
2026/09/23 14:23:26.193, 1612 MHz, 59, 32.41 W, 19 %, 2745 MiB
2026/09/23 14:23:26.443, 1612 MHz, 59, 32.41 W, 19 %, 3801 MiB
2026/09/23 14:23:26.693, 1620 MHz, 59, 30.86 W, 10 %, 4377 MiB
2026/09/23 14:23:26.944, 1620 MHz, 59, 30.86 W, 10 %, 6585 MiB
2026/09/23 14:23:27.194, 1777 MHz, 59, 36.30 W, 0 %, 6585 MiB
2026/09/23 14:23:27.444, 1777 MHz, 59, 36.30 W, 0 %, 7257 MiB
2026/09/23 14:23:27.694, 2280 MHz, 67, 84.34 W, 100 %, 7257 MiB
2026/09/23 14:23:27.944, 2280 MHz, 67, 84.34 W, 100 %, 7257 MiB
2026/09/23 14:23:28.195, 1710 MHz, 60, 110.07 W, 1 %, 15 MiB
2026/09/23 14:23:28.456, 1710 MHz, 60, 110.07 W, 1 %, 313 MiB
2026/09/23 14:23:28.707, 1710 MHz, 59, 72.88 W, 0 %, 1113 MiB
2026/09/23 14:23:28.957, 1710 MHz, 59, 72.88 W, 0 %, 2041 MiB
2026/09/23 14:23:29.207, 1642 MHz, 59, 31.32 W, 18 %, 3257 MiB
2026/09/23 14:23:29.457, 1642 MHz, 59, 31.32 W, 18 %, 3993 MiB
2026/09/23 14:23:29.707, 1612 MHz, 59, 30.62 W, 9 %, 4665 MiB
2026/09/23 14:23:29.958, 1612 MHz, 59, 30.62 W, 9 %, 6585 MiB
2026/09/23 14:23:30.208, 1785 MHz, 67, 41.50 W, 61 %, 9721 MiB
2026/09/23 14:23:30.458, 1785 MHz, 67, 41.50 W, 61 %, 9721 MiB
2026/09/23 14:23:30.708, 2137 MHz, 73, 125.40 W, 100 %, 9721 MiB
2026/09/23 14:23:30.958, 2137 MHz, 73, 125.40 W, 100 %, 9753 MiB
2026/09/23 14:23:31.209, 1845 MHz, 67, 177.10 W, 99 %, 9753 MiB
2026/09/23 14:23:31.459, 1845 MHz, 67, 177.10 W, 99 %, 8633 MiB
2026/09/23 14:23:31.709, 2205 MHz, 69, 156.09 W, 99 %, 8633 MiB
2026/09/23 14:23:31.959, 2205 MHz, 69, 156.09 W, 99 %, 8633 MiB
2026/09/23 14:23:32.209, 1965 MHz, 69, 157.27 W, 96 %, 8633 MiB
2026/09/23 14:23:32.459, 1965 MHz, 69, 157.27 W, 96 %, 8633 MiB
2026/09/23 14:23:32.710, 1920 MHz, 69, 170.50 W, 98 %, 8633 MiB
2026/09/23 14:23:32.960, 1920 MHz, 69, 170.50 W, 98 %, 8633 MiB
2026/09/23 14:23:33.210, 1927 MHz, 70, 164.86 W, 96 %, 8793 MiB
2026/09/23 14:23:33.460, 1927 MHz, 70, 164.86 W, 96 %, 8793 MiB
2026/09/23 14:23:33.710, 2025 MHz, 70, 168.81 W, 99 %, 8793 MiB
2026/09/23 14:23:33.961, 2025 MHz, 70, 168.81 W, 99 %, 8793 MiB
2026/09/23 14:23:34.211, 1867 MHz, 69, 171.00 W, 99 %, 8793 MiB
2026/09/23 14:23:34.461, 1867 MHz, 69, 171.00 W, 99 %, 8793 MiB
2026/09/23 14:23:34.711, 1965 MHz, 70, 169.83 W, 97 %, 8793 MiB
2026/09/23 14:23:34.961, 1965 MHz, 70, 169.83 W, 97 %, 8953 MiB
2026/09/23 14:23:35.212, 2160 MHz, 71, 168.68 W, 99 %, 8953 MiB
2026/09/23 14:23:35.462, 2160 MHz, 71, 168.68 W, 99 %, 8953 MiB
2026/09/23 14:23:35.712, 1950 MHz, 70, 169.31 W, 97 %, 8953 MiB
2026/09/23 14:23:35.962, 1950 MHz, 70, 169.31 W, 97 %, 8953 MiB
2026/09/23 14:23:36.212, 1920 MHz, 71, 170.65 W, 98 %, 8953 MiB
2026/09/23 14:23:36.463, 1920 MHz, 71, 170.65 W, 98 %, 8953 MiB
2026/09/23 14:23:36.713, 1845 MHz, 65, 145.52 W, 0 %, 15 MiB
