timestamp, index, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], power.limit [W], temperature.gpu, memory.used [MiB], utilization.gpu [%]
2026/09/22 19:29:01.184, 0, P0, 1657 MHz, 14001 MHz, 118.61 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 19:29:02.185, 0, P0, 1860 MHz, 14001 MHz, 147.77 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 19:29:03.187, 0, P0, 1957 MHz, 14001 MHz, 169.28 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 19:29:04.189, 0, P0, 1950 MHz, 14001 MHz, 167.48 W, [N/A], 86, 9753 MiB, 94 %
2026/09/22 19:29:05.191, 0, P0, 1980 MHz, 14001 MHz, 166.90 W, [N/A], 86, 9753 MiB, 99 %
2026/09/22 19:29:06.193, 0, P0, 1957 MHz, 14001 MHz, 169.79 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 19:29:07.196, 0, P0, 1950 MHz, 14001 MHz, 167.55 W, [N/A], 87, 9753 MiB, 94 %
2026/09/22 19:29:08.197, 0, P0, 1687 MHz, 14001 MHz, 141.84 W, [N/A], 87, 9753 MiB, 100 %
2026/09/22 19:29:09.199, 0, P0, 1830 MHz, 14001 MHz, 136.80 W, [N/A], 85, 9753 MiB, 99 %
2026/09/22 19:29:10.201, 0, P0, 1957 MHz, 14001 MHz, 165.51 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 19:29:11.204, 0, P0, 1950 MHz, 14001 MHz, 168.88 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 19:29:12.206, 0, P0, 2025 MHz, 14001 MHz, 165.41 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 19:29:13.208, 0, P0, 1950 MHz, 14001 MHz, 168.97 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 19:29:14.210, 0, P0, 1950 MHz, 14001 MHz, 168.86 W, [N/A], 86, 9753 MiB, 100 %
2026/09/22 19:29:15.211, 0, P0, 1590 MHz, 14001 MHz, 63.59 W, [N/A], 79, 15 MiB, 0 %
