procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 32994880 1570884 381782224    0    0     0     0 3199 2453  1  1 97  0  0  0
 1  0      0 32982608 1570884 381782228    0    0     0     0 3046 2404  2  1 98  0  0  0
 1  0      0 32985608 1570888 381782228    0    0     0    20 3157 2513  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 32993808 1570888 381782248    0    0     0     4 6527 3746  2  1 97  0  0  0
 1  0      0 32983312 1570888 381782252    0    0     0     0 3137 2543  2  1 97  0  0  0
 2  0      0 32939968 1570888 381782252    0    0     0 10860 3067 2618  2  1 97  0  0  0
 1  0      0 32967672 1570888 381782252    0    0     0     0 3040 2591  1  1 98  0  0  0
 1  0      0 32967880 1570888 381782256    0    0     0    44 4867 3105  2  1 97  0  0  0
 1  0      0 32974312 1570888 381782252    0    0     0     0 3542 2844  2  1 98  0  0  0
 1  0      0 32959636 1570888 381782260    0    0     0     0 3080 2495  1  1 98  0  0  0
 2  0      0 32943284 1570888 381782260    0    0     0     0 4812 3581  1  1 97  0  0  0
 1  0      0 32947028 1570888 381782264    0    0     0    16 3154 2516  2  1 97  0  0  0
 1  0      0 32899984 1570892 381782260    0    0     0    28 3079 2398  1  1 98  0  0  0
 1  0      0 32890020 1570892 381782260    0    0     0    60 3078 2465  1  1 98  0  0  0
 1  0      0 32909624 1570892 381782272    0    0     0     0 3090 2533  2  1 98  0  0  0
 1  0      0 32896564 1570892 381782272    0    0     0     0 3099 2357  2  1 97  0  0  0
 2  0      0 32910676 1570892 381782272    0    0     0     8 3216 2528  1  1 97  0  0  0
 1  0      0 32936804 1570896 381782272    0    0     0    32 3261 2510  1  1 98  0  0  0
 1  0      0 32916624 1570896 381782272    0    0     0     0 3085 2513  2  1 98  0  0  0
 1  0      0 32946032 1570896 381782280    0    0     0     0 2897 2386  1  1 98  0  0  0
 1  0      0 32958600 1570896 381782284    0    0     0     0 5117 3454  1  1 97  0  0  0
 2  0      0 32937844 1570896 381782288    0    0     0    36 3221 2495  2  1 98  0  0  0
 1  0      0 32963136 1570896 381782288    0    0     0     0 3335 2578  2  1 98  0  0  0
 1  0      0 32951856 1570896 381782288    0    0     0    40 3095 2434  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 32933564 1570896 381782292    0    0     0     0 2903 2399  2  1 98  0  0  0
 1  0      0 32915060 1570896 381782296    0    0     0     0 2890 2389  2  1 98  0  0  0
 2  0      0 32901108 1570896 381782300    0    0     0    16 3101 2551  1  1 98  0  0  0
 1  0      0 32929432 1570896 381782308    0    0     0     0 5536 3813  2  1 97  0  0  0
 1  0      0 32955852 1570900 381782304    0    0     0    32 3691 2674  1  1 98  0  0  0
 1  0      0 32973876 1570900 381782304    0    0     0     0 3413 2598  1  1 98  0  0  0
 1  0      0 32977224 1570900 381782304    0    0     0     0 3516 2653  1  1 98  0  0  0
 2  0      0 32946948 1570900 381782312    0    0     0     0 3447 2576  1  1 98  0  0  0
 1  0      0 32983016 1570900 381782312    0    0     0     0 3848 2986  2  1 97  0  0  0
 1  0      0 32985428 1570908 381782316    0    0     0   152 3716 4333  2  0 98  0  0  0
 1  0      0 32994348 1570908 381782316    0    0     0    12 3295 2661  1  1 98  0  0  0
 1  0      0 32961984 1570908 381782320    0    0     0     0 3356 2558  1  1 98  0  0  0
 1  0      0 32954848 1570908 381782320    0    0     0    20 3264 2568  1  1 98  0  0  0
 2  0      0 32914024 1570908 381782324    0    0     0     0 3753 2639  1  1 97  0  0  0
 1  0      0 32938980 1570908 381782328    0    0     0 11848 3712 2995  1  1 97  0  0  0
 1  0      0 32955660 1570908 381782328    0    0     0     0 3274 3998  2  0 98  0  0  0
 1  0      0 32967672 1570908 381782328    0    0     0     0 3626 3131  1  1 98  0  0  0
 1  0      0 32942816 1570912 381782324    0    0     0    12 3604 2673  1  1 98  0  0  0
 1  0      0 32909252 1570912 381782328    0    0     0     0 3620 2731  1  1 98  0  0  0
 1  0      0 32875588 1570920 381782320    0    0     0    40 3573 2642  1  1 97  0  0  0
 2  0      0 32890908 1570920 381782332    0    0     0     0 3357 3725  2  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 32884448 1570920 381782332    0    0     0     0 3506 3154  2  1 98  0  0  0
 1  0      0 32874432 1570920 381782336    0    0     0     8 3508 2809  1  1 98  0  0  0
 1  0      0 32900924 1570920 381782340    0    0     0     0 3697 2652  1  1 97  0  0  0
 1  0      0 32928484 1570924 381782344    0    0     0   108 3681 2689  1  1 97  0  0  0
 1  0      0 32918536 1570924 381782344    0    0     0     0 3353 3550  2  1 98  0  0  0
 1  0      0 32912008 1570924 381782344    0    0     0     0 3569 3608  2  1 98  0  0  0
 1  0      0 32909772 1570928 381782344    0    0     0    36 3525 2771  1  1 98  0  0  0
 1  0      0 32907656 1570928 381782344    0    0     0     0 3559 2660  1  1 98  0  0  0
 1  0      0 32875148 1570932 381782348    0    0     0    56 3695 2700  1  1 97  0  0  0
 1  0      0 32908288 1570932 381782348    0    0     0     0 3541 3266  2  1 98  0  0  0
 1  0      0 32925240 1570932 381782468    0    0     0     0 3693 3928  2  1 98  0  0  0
 1  0      0 32909996 1570932 381782476    0    0     0     0 3317 2593  1  1 98  0  0  0
 1  0      0 32873816 1570932 381782476    0    0     0     0 3522 2625  1  1 98  0  0  0
 2  0      0 32876476 1570932 381782476    0    0     0    20 3546 2721  1  1 97  0  0  0
 1  0      0 32927272 1570932 381782480    0    0     0     0 3632 2624  1  1 98  0  0  0
 1  0      0 32915100 1570932 381782484    0    0     0     0 3253 2584  1  1 98  0  0  0
 1  0      0 32917668 1570932 381782488    0    0     0     0 3362 4609  2  0 98  0  0  0
 1  0      0 32936944 1570932 381782492    0    0     0   136 3700 3089  2  1 98  0  0  0
 2  0      0 32886040 1570932 381782492    0    0     0    44 3337 2859  1  1 97  0  0  0
 1  0      0 32913232 1570932 381782492    0    0     0   152 3712 2754  1  1 97  0  0  0
 1  0      0 32920748 1570932 381782492    0    0     0     0 3388 2586  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 32915236 1570932 381782492    0    0     0     8 3423 2719  1  1 98  0  0  0
 1  0      0 32896340 1570932 381782496    0    0     0    24 3568 2695  1  1 98  0  0  0
 1  0      0 32883032 1570940 381782504    0    0     0    44 3388 2899  1  1 98  0  0  0
 1  0      0 32890808 1570940 381782504    0    0     0     0 3746 4738  2  0 97  0  0  0
 1  0      0 32886776 1570940 381782504    0    0     0     0 3443 2775  1  1 98  0  0  0
 1  0      0 32908784 1570940 381782504    0    0     0     0 3546 2811  1  1 98  0  0  0
 1  0      0 32921084 1570940 381782508    0    0     0    16 3570 2614  1  1 98  0  0  0
 1  0      0 32902592 1570940 381782508    0    0     0    32 3349 2623  1  1 98  0  0  0
 1  0      0 32920692 1570940 381782508    0    0     0     0 3390 2717  1  1 97  0  0  0
 1  0      0 32938868 1570940 381782512    0    0     0     0 3432 2591  1  1 98  0  0  0
 1  0      0 32911744 1570940 381782512    0    0     0     0 3299 3004  1  1 98  0  0  0
 1  0      0 32912368 1570940 381782512    0    0     0     0 3741 4570  2  0 98  0  0  0
 1  0      0 32914808 1570948 381782504    0    0     0    20 3446 2754  1  1 98  0  0  0
 2  0      0 32915176 1570948 381782520    0    0     0     0 3739 2866  1  1 97  0  0  0
 1  0      0 32950460 1570948 381782520    0    0     0     0 4116 2637  1  1 97  0  0  0
 1  0      0 32941880 1570948 381782520    0    0     0     0 3323 2578  1  1 98  0  0  0
 1  0      0 32953044 1570948 381782524    0    0     0  5184 3745 2826  1  1 98  0  0  0
 1  0      0 32961444 1570948 381782528    0    0     0    44 3504 2607  1  1 98  0  0  0
 2  0      0 32959644 1570948 381782528    0    0     0    72 3598 3344  2  1 97  0  0  0
 1  0      0 32956508 1570948 381782644    0    0     0     0 4045 5016  2  0 98  0  0  0
 1  0      0 32974460 1570948 381782644    0    0     0     0 3463 2698  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 32976428 1570948 381782644    0    0     0     0 3409 2596  1  1 98  0  0  0
 1  0      0 32975912 1570956 381782636    0    0     0    20 3183 2544  1  2 98  0  0  0
 2  0      0 32935144 1570956 381782644    0    0     0     0 3339 2580  1  1 98  0  0  0
 1  0      0 32952004 1570956 381782648    0    0     0     0 3511 2729  1  1 98  0  0  0
 2  0      0 32957736 1570956 381782660    0    0     0     0 3424 2802  1  1 98  0  0  0
 1  0      0 32955220 1570956 381782660    0    0     0     0 3587 2641  1  1 98  0  0  0
 1  0      0 32947416 1570960 381782656    0    0     0    20 3537 2995  1  1 98  0  0  0
 2  0      0 32927956 1570960 381782664    0    0     0     0 3717 5146  2  0 97  0  0  0
 1  0      0 32938580 1570960 381782664    0    0     0    60 3659 3154  1  1 97  0  0  0
 1  0      0 32957768 1570960 381782664    0    0     0     0 3312 2569  1  1 98  0  0  0
 1  0      0 32951668 1570960 381782668    0    0     0    20 3456 2639  1  2 98  0  0  0
 1  0      0 32933388 1570964 381782664    0    0     0    52 3459 2777  1  1 98  0  0  0
 1  0      0 32929632 1570964 381782668    0    0     0     0 3318 2558  1  1 98  0  0  0
 2  0      0 32923784 1570964 381782668    0    0     0     0 3654 2626  1  1 97  0  0  0
 1  0      0 32931428 1570964 381782668    0    0     0     0 3357 2598  1  1 98  0  0  0
 1  0      0 32943644 1570964 381782672    0    0     0     0 3593 2795  1  1 98  0  0  0
 1  0      0 32930324 1570964 381782680    0    0     0    48 3483 4873  2  0 98  0  0  0
 1  0      0 32930636 1570964 381782684    0    0     0     0 3402 3421  1  1 98  0  0  0
 2  0      0 32921416 1570964 381782684    0    0     0     0 3458 2582  1  1 97  0  0  0
 1  0      0 32922640 1570964 381782688    0    0     0     0 3484 2729  1  1 98  0  0  0
 1  0      0 32947072 1570964 381782688    0    0     0     0 3461 2577  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 32926256 1570964 381782688    0    0     0    20 3313 2541  1  2 98  0  0  0
 1  0      0 32921836 1570964 381782688    0    0     0     0 3301 2597  1  1 98  0  0  0
 2  0      0 32926752 1570964 381782688    0    0     0     0 3519 2700  1  1 98  0  0  0
 1  0      0 32950236 1570964 381782692    0    0     0     0 3465 2645  1  2 97  0  0  0
 1  0      0 32945932 1570964 381782692    0    0     0     0 4344 4810  2  1 97  0  0  0
 1  0      0 32956152 1570972 381782700    0    0     0    68 3709 3552  2  1 98  0  0  0
 1  0      0 32945908 1570972 381782700    0    0     0     0 3267 2671  1  1 98  0  0  0
 2  0      0 32912256 1570972 381782700    0    0     0     0 3362 2578  1  1 98  0  0  0
 1  0      0 32919564 1570972 381782700    0    0     0     0 3590 3485  2  0 97  0  0  0
 1  0      0 32922560 1570972 381782816    0    0     0     0 3920 3222  1  1 98  0  0  0
 1  0      0 32970368 1570984 381782836    0    0     0   332 3472 2722  1  1 98  0  0  0
 1  0      0 32931204 1570984 381782840    0    0     0    52 3560 2616  1  1 98  0  0  0
 2  0      0 32910308 1570984 381782840    0    0     0     0 3334 2589  1  1 98  0  0  0
 1  0      0 32924112 1570984 381782840    0    0     0     0 3629 2657  1  2 97  0  0  0
 1  0      0 32935548 1570984 381782840    0    0     0     0 3714 2818  1  1 98  0  0  0
 1  0      0 32937032 1570988 381782836    0    0     0    20 3228 2570  1  1 98  0  0  0
 1  0      0 32929464 1570988 381782840    0    0     0     0 3515 2677  1  1 97  0  0  0
 1  0      0 32927144 1570988 381782840    0    0     0     0 3167 2572  1  1 98  0  0  0
 2  0      0 32904320 1570988 381782848    0    0     0     0 3613 4679  2  1 97  0  0  0
 1  0      0 32948876 1570988 381782852    0    0     0     0 4166 4785  2  1 98  0  0  0
 1  0      0 32938236 1570988 381782856    0    0     0    72 3341 2651  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 32940252 1570988 381782856    0    0     0     0 3440 2571  1  1 98  0  0  0
 1  0      0 32927384 1570988 381782856    0    0     0     0 3246 2647  1  1 98  0  0  0
 2  0      0 32898224 1570988 381782856    0    0     0     0 3399 2622  1  1 98  0  0  0
 1  0      0 32926920 1570988 381782856    0    0     0     0 3873 2728  1  1 97  0  0  0
 1  0      0 32922176 1570996 381782852    0    0     0    64 3171 2601  1  1 98  0  0  0
 1  0      0 32922428 1570996 381782852    0    0     0     0 3347 2667  1  1 98  0  0  0
 1  0      0 32940648 1570996 381782864    0    0     0     0 3350 2550  1  2 98  0  0  0
 1  0      0 32935608 1570996 381782864    0    0     0     0 3502 2925  2  1 98  0  0  0
 2  0      0 32920564 1570996 381782868    0    0     0     0 4089 5313  2  0 97  0  0  0
 1  0      0 32936020 1570996 381782868    0    0     0     0 3569 3424  1  1 98  0  0  0
 1  0      0 32944364 1570996 381782868    0    0     0    20 3416 2548  1  1 98  0  0  0
 1  0      0 32939848 1570996 381782872    0    0     0     0 3444 2571  1  1 98  0  0  0
 1  0      0 32945424 1570996 381782876    0    0     0     0 3493 2624  1  2 98  0  0  0
 1  0      0 32950476 1570996 381782876    0    0     0     0 3778 2752  1  1 97  0  0  0
 1  0      0 32955940 1570996 381782876    0    0     0     0 3426 2638  1  1 98  0  0  0
 1  0      0 32954124 1571004 381782876    0    0     0    48 3254 2563  1  1 98  0  0  0
 1  0      0 32953528 1571004 381782880    0    0     0     0 3886 2617  1  1 97  0  0  0
 2  0      0 32960784 1571004 381782880    0    0     0     0 3446 4849  2  0 98  0  0  0
 1  0      0 32949852 1571004 381783000    0    0     0     0 4233 4136  1  1 98  0  0  0
 1  0      0 32939360 1571004 381783012    0    0     0     0 3371 2578  1  2 98  0  0  0
 1  0      0 32963348 1571008 381783008    0    0     0   172 3323 2575  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 32978532 1571008 381783012    0    0     0     0 3323 2653  1  1 98  0  0  0
 1  0      0 32945520 1571008 381783012    0    0     0     0 3425 2578  1  1 98  0  0  0
 2  0      0 32940136 1571008 381783016    0    0     0     0 3782 2725  1  1 97  0  0  0
 1  0      0 32935348 1571008 381783016    0    0     0     0 3604 2628  1  1 98  0  0  0
 1  0      0 32932900 1571012 381783012    0    0     0    96 3421 2631  1  1 98  0  0  0
 1  0      0 32926404 1571012 381783020    0    0     0     0 3343 2566  1  1 98  0  0  0
 1  0      0 32934848 1571012 381783020    0    0     0     0 3340 2573  1  1 98  0  0  0
 2  0      0 32904700 1571012 381783020    0    0     0     0 3847 2929  1  1 97  0  0  0
 1  0      0 32916896 1571012 381783024    0    0     0     0 3927 5758  2  0 97  0  0  0
 1  0      0 32881616 1571020 381783028    0    0     0    36 3781 4086  2  1 98  0  0  0
 1  0      0 32898868 1571020 381783028    0    0     0     0 3112 2551  1  2 98  0  0  0
 1  0      0 32918432 1571020 381783028    0    0     0     0 3652 2652  1  1 98  0  0  0
 1  0      0 32919288 1571020 381783028    0    0     0     0 3754 2747  1  2 98  0  0  0
 1  0      0 32919428 1571020 381783032    0    0     0     0 3526 2589  1  1 97  0  0  0
 1  0      0 32908260 1571028 381783036    0    0     0    56 3506 2668  1  1 98  0  0  0
 1  0      0 32943132 1571028 381783036    0    0     0    20 3361 2611  1  1 98  0  0  0
 1  0      0 32928492 1571028 381783036    0    0     0     0 3475 2685  1  1 98  0  0  0
 1  0      0 32916788 1571028 381783036    0    0     0     0 3580 2586  1  1 98  0  0  0
 2  0      0 32916788 1571028 381783036    0    0     0     0 3562 2663  1  1 97  0  0  0
 1  0      0 32924000 1571036 381783036    0    0     0    44 3481 3109  1  1 98  0  0  0
 1  0      0 32930372 1571036 381783040    0    0     0     0 3786 5680  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 32898116 1571036 381783048    0    0     0     0 3642 3618  1  1 98  0  0  0
 1  0      0 32915312 1571036 381783048    0    0     0     0 3713 2600  1  1 98  0  0  0
 2  0      0 32902372 1571036 381783048    0    0     0     0 3486 2599  1  1 97  0  0  0
 1  0      0 32928100 1571036 381783048    0    0     0    48 3607 2716  1  1 98  0  0  0
 1  0      0 32933676 1571036 381783052    0    0     0     0 3318 2571  1  1 98  0  0  0
 1  0      0 32938392 1571036 381783052    0    0     0     0 3549 3356  2  1 98  0  0  0
 1  0      0 32902488 1571036 381783064    0    0     0     0 4639 4587  2  1 97  0  0  0
 2  0      0 32894172 1571036 381783192    0    0     0     0 3580 2721  1  2 98  0  0  0
 1  0      0 32904516 1571040 381783192    0    0     0   196 3508 2654  1  1 97  0  0  0
 1  0      0 32903780 1571040 381783192    0    0     0     0 3440 2562  1  1 98  0  0  0
 1  0      0 32902016 1571040 381783192    0    0     0     0 3323 2577  1  1 98  0  0  0
 1  0      0 32896192 1571040 381783196    0    0     0     0 3561 2787  1  1 98  0  0  0
 2  0      0 32848660 1571040 381783196    0    0     0     0 3333 2605  1  2 98  0  0  0
 2  0      0 32885708 1571052 381783196    0    0     0    56 3689 2764  1  1 97  0  0  0
 1  0      0 32898960 1571052 381783200    0    0     0     0 3547 2629  1  1 98  0  0  0
 1  0      0 32915892 1571052 381783200    0    0     0     0 3323 2692  1  2 98  0  0  0
 1  0      0 32942468 1571052 381783208    0    0     0     0 3520 2644  1  1 98  0  0  0
 1  0      0 32951444 1571052 381783208    0    0     0     0 3400 2635  1  1 98  0  0  0
 2  0      0 32954592 1571052 381783208    0    0     0    20 3555 2610  1  1 97  0  0  0
 1  0      0 32970740 1571052 381783208    0    0     0    76 3799 3181  1  1 98  0  0  0
 1  0      0 32968856 1571052 381783212    0    0     0     0 3688 5719  2  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 32949788 1571052 381783216    0    0     0     0 3810 5226  2  1 98  0  0  0
 1  0      0 32948344 1571052 381783220    0    0     0     0 3408 2735  1  1 98  0  0  0
 2  0      0 32935996 1571056 381783216    0    0     0    32 3688 2815  1  1 98  0  0  0
 1  0      0 32919364 1571056 381783220    0    0     0    24 3861 3082  1  1 97  0  0  0
 1  0      0 32930836 1571056 381783220    0    0     0     4 3340 2578  1  1 98  0  0  0
 1  0      0 32897572 1571056 381783224    0    0     0     0 3657 2666  1  2 98  0  0  0
 1  0      0 32921336 1571056 381783224    0    0     0     0 3475 2676  1  1 98  0  0  0
 2  0      0 32891516 1571060 381783228    0    0     0    44 3545 2639  1  1 98  0  0  0
 1  0      0 32910216 1571060 381783228    0    0     0     0 3696 2678  1  1 97  0  0  0
 1  0      0 32917364 1571060 381783228    0    0     0     0 3690 2624  1  1 98  0  0  0
 1  0      0 32930424 1571060 381783228    0    0     0     0 3834 5137  2  0 98  0  0  0
 1  0      0 32893332 1571060 381783236    0    0     0     0 4199 5654  2  1 98  0  0  0
 2  0      0 32880636 1571064 381783336    0    0     0    20 3356 2625  1  2 98  0  0  0
 1  0      0 32906216 1571064 381783344    0    0     0    20 3846 2626  1  1 97  0  0  0
 1  0      0 32910096 1571064 381783348    0    0     0     0 3341 2680  1  1 98  0  0  0
 1  0      0 32897556 1571064 381783348    0    0     0     0 3564 2627  1  1 98  0  0  0
 1  0      0 32896072 1571064 381783352    0    0     0     0 3448 2655  1  1 98  0  0  0
 1  0      0 32865148 1571068 381783352    0    0     0    32 3666 2670  1  2 97  0  0  0
 1  0      0 32899780 1571068 381783352    0    0     0   132 3876 2749  1  1 97  0  0  0
 1  0      0 32908864 1571068 381783352    0    0     0     0 3546 2852  1  2 98  0  0  0
 1  0      0 32926400 1571068 381783352    0    0     0     0 3545 2619  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 32899484 1571068 381783352    0    0     0     0 3279 2655  1  1 98  0  0  0
 1  0      0 32888500 1571068 381783356    0    0     0     0 3334 2680  1  1 98  0  0  0
 2  0      0 32871220 1571080 381783356    0    0     0    52 3665 2608  1  1 97  0  0  0
 1  0      0 32852844 1571080 381783360    0    0     0     0 3497 2618  1  2 98  0  0  0
 1  0      0 32850844 1571080 381783360    0    0     0     0 3611 2654  1  1 98  0  0  0
 1  0      0 32881232 1571080 381783360    0    0     0     0 3608 2894  1  1 98  0  0  0
 1  0      0 32883712 1571080 381783360    0    0     0     0 3398 2602  1  1 98  0  0  0
 2  0      0 32857304 1571088 381783360    0    0     0    36 3353 2819  1  1 98  0  0  0
 1  0      0 32893504 1571088 381783372    0    0     0     0 3731 6070  2  1 97  0  0  0
 1  0      0 32914076 1571088 381783372    0    0     0     0 4194 6173  2  1 98  0  0  0
 1  0      0 32935832 1571088 381783372    0    0     0     0 3557 4008  1  1 98  0  0  0
 1  0      0 32939764 1571088 381783372    0    0     0     0 3228 2658  1  1 98  0  0  0
 1  0      0 32901664 1571088 381783372    0    0     0    84 3326 2837  1  1 98  0  0  0
 1  0      0 32920448 1571088 381783372    0    0     0    16 4009 2962  1  1 97  0  0  0
 1  0      0 32908392 1571088 381783376    0    0     0     0 3484 2649  1  1 98  0  0  0
 1  0      0 32895880 1571088 381783384    0    0     0     0 3363 2632  2  1 98  0  0  0
 1  0      0 32923432 1571088 381783384    0    0     0     0 3529 4337  2  0 98  0  0  0
 0  0      0 34156004 1571100 381775332    0    0     0    32 7103 4261  0  1 99  0  0  0
