timestamp, index, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], power.limit [W], temperature.gpu, memory.used [MiB], utilization.gpu [%]
2026/09/22 22:39:11.952, 0, P0, 2422 MHz, 12481 MHz, 316.52 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:39:12.953, 0, P0, 2422 MHz, 12481 MHz, 313.75 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:39:13.953, 0, P0, 2422 MHz, 12481 MHz, 303.76 W, 600.00 W, 48, 17141 MiB, 55 %
2026/09/22 22:39:14.954, 0, P0, 2422 MHz, 12481 MHz, 282.52 W, 600.00 W, 49, 17141 MiB, 97 %
2026/09/22 22:39:15.955, 0, P0, 2422 MHz, 12481 MHz, 316.42 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:39:16.955, 0, P0, 2422 MHz, 12481 MHz, 318.15 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:39:17.956, 0, P0, 2422 MHz, 12481 MHz, 297.08 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:39:18.957, 0, P0, 2422 MHz, 12481 MHz, 327.22 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:39:19.957, 0, P0, 2422 MHz, 12481 MHz, 312.08 W, 600.00 W, 49, 17141 MiB, 97 %
2026/09/22 22:39:20.958, 0, P0, 2422 MHz, 12481 MHz, 322.83 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:39:21.959, 0, P0, 2422 MHz, 12481 MHz, 300.01 W, 600.00 W, 49, 17141 MiB, 95 %
2026/09/22 22:39:22.960, 0, P0, 2422 MHz, 12481 MHz, 316.21 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:39:23.960, 0, P0, 2422 MHz, 12481 MHz, 319.67 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:39:24.961, 0, P0, 2422 MHz, 12481 MHz, 311.39 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:39:25.962, 0, P0, 2422 MHz, 12481 MHz, 326.03 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:39:26.963, 0, P0, 2422 MHz, 12481 MHz, 305.01 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:39:27.964, 0, P0, 2422 MHz, 12481 MHz, 320.78 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:39:28.965, 0, P0, 2422 MHz, 12481 MHz, 316.91 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:39:29.965, 0, P0, 2422 MHz, 12481 MHz, 317.28 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:39:30.966, 0, P0, 2422 MHz, 12481 MHz, 318.73 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:39:31.967, 0, P0, 2422 MHz, 12481 MHz, 304.58 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:39:32.968, 0, P0, 2422 MHz, 12481 MHz, 327.33 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:39:33.969, 0, P0, 2422 MHz, 12481 MHz, 310.27 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:39:34.969, 0, P0, 2422 MHz, 12481 MHz, 321.61 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:39:35.970, 0, P0, 2422 MHz, 12481 MHz, 309.99 W, 600.00 W, 50, 17141 MiB, 94 %
2026/09/22 22:39:36.971, 0, P0, 2422 MHz, 12481 MHz, 315.74 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:39:37.972, 0, P0, 2422 MHz, 12481 MHz, 321.40 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:39:38.973, 0, P0, 2422 MHz, 12481 MHz, 306.60 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:39:39.974, 0, P0, 2422 MHz, 12481 MHz, 327.18 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:39:40.975, 0, P0, 2422 MHz, 12481 MHz, 312.95 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:39:41.976, 0, P0, 2422 MHz, 12481 MHz, 322.23 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:39:42.977, 0, P0, 2422 MHz, 12481 MHz, 309.93 W, 600.00 W, 50, 17141 MiB, 91 %
2026/09/22 22:39:43.978, 0, P0, 2422 MHz, 12481 MHz, 315.19 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:39:44.978, 0, P0, 2422 MHz, 12481 MHz, 320.78 W, 600.00 W, 50, 17141 MiB, 93 %
2026/09/22 22:39:45.979, 0, P0, 2422 MHz, 12481 MHz, 314.01 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:39:46.980, 0, P0, 2422 MHz, 12481 MHz, 327.35 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:39:47.981, 0, P0, 2422 MHz, 12481 MHz, 305.95 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:39:48.982, 0, P0, 2422 MHz, 12481 MHz, 319.91 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:39:49.983, 0, P0, 2422 MHz, 12481 MHz, 320.42 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:39:50.984, 0, P0, 2422 MHz, 12481 MHz, 316.52 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:39:51.984, 0, P0, 2422 MHz, 12481 MHz, 320.43 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:39:52.985, 0, P0, 2422 MHz, 12481 MHz, 304.52 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:39:53.986, 0, P0, 2422 MHz, 12481 MHz, 327.13 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:39:54.987, 0, P0, 2422 MHz, 12481 MHz, 313.18 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:39:55.988, 0, P0, 2422 MHz, 12481 MHz, 321.14 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:39:56.989, 0, P0, 2422 MHz, 12481 MHz, 312.68 W, 600.00 W, 50, 17141 MiB, 91 %
2026/09/22 22:39:57.990, 0, P0, 2422 MHz, 12481 MHz, 314.86 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:39:58.991, 0, P0, 2422 MHz, 12481 MHz, 321.33 W, 600.00 W, 50, 17141 MiB, 93 %
2026/09/22 22:39:59.991, 0, P0, 2422 MHz, 12481 MHz, 311.89 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:40:00.992, 0, P0, 2422 MHz, 12481 MHz, 327.28 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:40:01.993, 0, P0, 2422 MHz, 12481 MHz, 102.34 W, 600.00 W, 45, 0 MiB, 0 %
2026/09/22 22:40:02.993, 0, P0, 2422 MHz, 12481 MHz, 88.58 W, 600.00 W, 45, 2675 MiB, 7 %
2026/09/22 22:40:03.994, 0, P0, 2422 MHz, 12481 MHz, 88.49 W, 600.00 W, 44, 6003 MiB, 6 %
2026/09/22 22:40:04.994, 0, P0, 2422 MHz, 12481 MHz, 89.45 W, 600.00 W, 44, 9107 MiB, 6 %
2026/09/22 22:40:05.995, 0, P0, 2422 MHz, 12481 MHz, 89.97 W, 600.00 W, 44, 12179 MiB, 6 %
2026/09/22 22:40:06.995, 0, P0, 2355 MHz, 12481 MHz, 94.39 W, 600.00 W, 43, 14739 MiB, 6 %
2026/09/22 22:40:07.995, 0, P0, 2355 MHz, 12481 MHz, 92.89 W, 600.00 W, 43, 14739 MiB, 0 %
2026/09/22 22:40:08.996, 0, P0, 2355 MHz, 12481 MHz, 91.22 W, 600.00 W, 43, 14739 MiB, 0 %
2026/09/22 22:40:09.996, 0, P0, 2355 MHz, 12481 MHz, 92.24 W, 600.00 W, 42, 14739 MiB, 0 %
2026/09/22 22:40:10.997, 0, P0, 2355 MHz, 12481 MHz, 91.99 W, 600.00 W, 42, 14739 MiB, 0 %
2026/09/22 22:40:11.997, 0, P0, 2355 MHz, 12481 MHz, 92.24 W, 600.00 W, 42, 14739 MiB, 0 %
2026/09/22 22:40:12.997, 0, P0, 2355 MHz, 12481 MHz, 91.24 W, 600.00 W, 41, 14739 MiB, 0 %
2026/09/22 22:40:13.998, 0, P0, 2355 MHz, 12481 MHz, 91.76 W, 600.00 W, 41, 14739 MiB, 0 %
2026/09/22 22:40:14.998, 0, P0, 2355 MHz, 12481 MHz, 90.35 W, 600.00 W, 41, 14739 MiB, 0 %
2026/09/22 22:40:15.998, 0, P0, 2355 MHz, 12481 MHz, 91.52 W, 600.00 W, 41, 14739 MiB, 0 %
2026/09/22 22:40:16.998, 0, P0, 2422 MHz, 12481 MHz, 253.12 W, 600.00 W, 45, 15891 MiB, 97 %
2026/09/22 22:40:17.999, 0, P0, 2422 MHz, 12481 MHz, 315.84 W, 600.00 W, 46, 15891 MiB, 97 %
2026/09/22 22:40:19.000, 0, P0, 2422 MHz, 12481 MHz, 312.92 W, 600.00 W, 46, 16659 MiB, 97 %
2026/09/22 22:40:20.001, 0, P0, 2422 MHz, 12481 MHz, 303.21 W, 600.00 W, 46, 16661 MiB, 97 %
2026/09/22 22:40:21.002, 0, P0, 2422 MHz, 12481 MHz, 320.95 W, 600.00 W, 47, 16661 MiB, 97 %
2026/09/22 22:40:22.002, 0, P0, 2422 MHz, 12481 MHz, 308.17 W, 600.00 W, 47, 16661 MiB, 97 %
2026/09/22 22:40:23.003, 0, P0, 2422 MHz, 12481 MHz, 320.33 W, 600.00 W, 47, 16661 MiB, 97 %
2026/09/22 22:40:24.004, 0, P0, 2422 MHz, 12481 MHz, 295.96 W, 600.00 W, 47, 17141 MiB, 61 %
2026/09/22 22:40:25.005, 0, P0, 2422 MHz, 12481 MHz, 313.88 W, 600.00 W, 47, 17141 MiB, 97 %
2026/09/22 22:40:26.006, 0, P0, 2422 MHz, 12481 MHz, 318.74 W, 600.00 W, 47, 17141 MiB, 93 %
2026/09/22 22:40:27.007, 0, P0, 2422 MHz, 12481 MHz, 309.60 W, 600.00 W, 47, 17141 MiB, 97 %
2026/09/22 22:40:28.008, 0, P0, 2422 MHz, 12481 MHz, 324.61 W, 600.00 W, 48, 17141 MiB, 97 %
2026/09/22 22:40:29.008, 0, P0, 2422 MHz, 12481 MHz, 295.82 W, 600.00 W, 48, 17141 MiB, 97 %
2026/09/22 22:40:30.009, 0, P0, 2422 MHz, 12481 MHz, 317.23 W, 600.00 W, 48, 17141 MiB, 97 %
2026/09/22 22:40:31.010, 0, P0, 2422 MHz, 12481 MHz, 316.66 W, 600.00 W, 48, 17141 MiB, 97 %
2026/09/22 22:40:32.011, 0, P0, 2422 MHz, 12481 MHz, 312.06 W, 600.00 W, 48, 17141 MiB, 97 %
2026/09/22 22:40:33.013, 0, P0, 2422 MHz, 12481 MHz, 320.07 W, 600.00 W, 48, 17141 MiB, 92 %
2026/09/22 22:40:34.014, 0, P0, 2422 MHz, 12481 MHz, 295.38 W, 600.00 W, 48, 17141 MiB, 97 %
2026/09/22 22:40:35.015, 0, P0, 2422 MHz, 12481 MHz, 321.07 W, 600.00 W, 49, 17141 MiB, 97 %
2026/09/22 22:40:36.016, 0, P0, 2422 MHz, 12481 MHz, 315.24 W, 600.00 W, 48, 17141 MiB, 97 %
2026/09/22 22:40:37.017, 0, P0, 2422 MHz, 12481 MHz, 316.02 W, 600.00 W, 49, 17141 MiB, 97 %
2026/09/22 22:40:38.018, 0, P0, 2422 MHz, 12481 MHz, 318.14 W, 600.00 W, 49, 17141 MiB, 97 %
2026/09/22 22:40:39.018, 0, P0, 2422 MHz, 12481 MHz, 293.17 W, 600.00 W, 48, 17141 MiB, 97 %
2026/09/22 22:40:40.019, 0, P0, 2422 MHz, 12481 MHz, 326.02 W, 600.00 W, 49, 17141 MiB, 97 %
2026/09/22 22:40:41.020, 0, P0, 2422 MHz, 12481 MHz, 293.74 W, 600.00 W, 49, 17141 MiB, 97 %
2026/09/22 22:40:42.020, 0, P0, 2422 MHz, 12481 MHz, 317.92 W, 600.00 W, 49, 17141 MiB, 97 %
2026/09/22 22:40:43.021, 0, P0, 2422 MHz, 12481 MHz, 318.40 W, 600.00 W, 49, 17141 MiB, 97 %
2026/09/22 22:40:44.022, 0, P0, 2422 MHz, 12481 MHz, 314.01 W, 600.00 W, 49, 17141 MiB, 97 %
2026/09/22 22:40:45.023, 0, P0, 2422 MHz, 12481 MHz, 319.81 W, 600.00 W, 49, 17141 MiB, 93 %
2026/09/22 22:40:46.024, 0, P0, 2422 MHz, 12481 MHz, 295.04 W, 600.00 W, 49, 17141 MiB, 97 %
2026/09/22 22:40:47.025, 0, P0, 2422 MHz, 12481 MHz, 321.65 W, 600.00 W, 49, 17141 MiB, 97 %
2026/09/22 22:40:48.025, 0, P0, 2422 MHz, 12481 MHz, 315.93 W, 600.00 W, 49, 17141 MiB, 97 %
2026/09/22 22:40:49.026, 0, P0, 2422 MHz, 12481 MHz, 317.28 W, 600.00 W, 49, 17141 MiB, 97 %
2026/09/22 22:40:50.027, 0, P0, 2422 MHz, 12481 MHz, 320.03 W, 600.00 W, 49, 17141 MiB, 97 %
2026/09/22 22:40:51.028, 0, P0, 2422 MHz, 12481 MHz, 295.04 W, 600.00 W, 49, 17141 MiB, 97 %
2026/09/22 22:40:52.029, 0, P0, 2422 MHz, 12481 MHz, 326.48 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:40:53.029, 0, P0, 2422 MHz, 12481 MHz, 309.42 W, 600.00 W, 49, 17141 MiB, 97 %
2026/09/22 22:40:54.030, 0, P0, 2422 MHz, 12481 MHz, 321.06 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:40:55.031, 0, P0, 2422 MHz, 12481 MHz, 299.13 W, 600.00 W, 49, 17141 MiB, 58 %
2026/09/22 22:40:56.033, 0, P0, 2422 MHz, 12481 MHz, 313.55 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:40:57.034, 0, P0, 2422 MHz, 12481 MHz, 320.87 W, 600.00 W, 50, 17141 MiB, 93 %
2026/09/22 22:40:58.034, 0, P0, 2422 MHz, 12481 MHz, 313.80 W, 600.00 W, 49, 17141 MiB, 97 %
2026/09/22 22:40:59.035, 0, P0, 2422 MHz, 12481 MHz, 325.94 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:41:00.036, 0, P0, 2422 MHz, 12481 MHz, 298.18 W, 600.00 W, 49, 17141 MiB, 97 %
2026/09/22 22:41:01.037, 0, P0, 2422 MHz, 12481 MHz, 318.79 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:41:02.038, 0, P0, 2422 MHz, 12481 MHz, 318.55 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:41:03.038, 0, P0, 2422 MHz, 12481 MHz, 313.17 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:41:04.039, 0, P0, 2422 MHz, 12481 MHz, 312.76 W, 600.00 W, 49, 17141 MiB, 92 %
2026/09/22 22:41:05.040, 0, P0, 2422 MHz, 12481 MHz, 280.23 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:41:06.040, 0, P0, 2422 MHz, 12481 MHz, 316.04 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:41:07.041, 0, P0, 2422 MHz, 12481 MHz, 319.32 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:41:08.042, 0, P0, 2422 MHz, 12481 MHz, 296.89 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:41:09.042, 0, P0, 2422 MHz, 12481 MHz, 326.63 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:41:10.043, 0, P0, 2422 MHz, 12481 MHz, 313.33 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:41:11.044, 0, P0, 2422 MHz, 12481 MHz, 321.52 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:41:12.045, 0, P0, 2422 MHz, 12481 MHz, 299.89 W, 600.00 W, 49, 17141 MiB, 76 %
2026/09/22 22:41:13.046, 0, P0, 2422 MHz, 12481 MHz, 314.71 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:41:14.047, 0, P0, 2422 MHz, 12481 MHz, 320.94 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:41:15.048, 0, P0, 2422 MHz, 12481 MHz, 312.29 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:41:16.048, 0, P0, 2422 MHz, 12481 MHz, 327.16 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:41:17.049, 0, P0, 2422 MHz, 12481 MHz, 302.95 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:41:18.050, 0, P0, 2422 MHz, 12481 MHz, 320.56 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:41:19.051, 0, P0, 2422 MHz, 12481 MHz, 316.80 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:41:20.052, 0, P0, 2422 MHz, 12481 MHz, 315.88 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:41:21.053, 0, P0, 2422 MHz, 12481 MHz, 320.64 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:41:22.053, 0, P0, 2422 MHz, 12481 MHz, 305.95 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:41:23.054, 0, P0, 2422 MHz, 12481 MHz, 327.39 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:41:24.055, 0, P0, 2422 MHz, 12481 MHz, 312.76 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:41:25.056, 0, P0, 2422 MHz, 12481 MHz, 321.18 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:41:26.057, 0, P0, 2422 MHz, 12481 MHz, 311.55 W, 600.00 W, 50, 17141 MiB, 91 %
2026/09/22 22:41:27.058, 0, P0, 2422 MHz, 12481 MHz, 317.00 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:41:28.059, 0, P0, 2422 MHz, 12481 MHz, 320.76 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:41:29.060, 0, P0, 2422 MHz, 12481 MHz, 304.89 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:41:30.061, 0, P0, 2422 MHz, 12481 MHz, 325.57 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:41:31.062, 0, P0, 2422 MHz, 12481 MHz, 311.64 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:41:32.062, 0, P0, 2422 MHz, 12481 MHz, 321.17 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:41:33.063, 0, P0, 2422 MHz, 12481 MHz, 309.97 W, 600.00 W, 50, 17141 MiB, 91 %
2026/09/22 22:41:34.064, 0, P0, 2422 MHz, 12481 MHz, 316.15 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:41:35.065, 0, P0, 2422 MHz, 12481 MHz, 320.54 W, 600.00 W, 50, 17141 MiB, 93 %
2026/09/22 22:41:36.066, 0, P0, 2422 MHz, 12481 MHz, 315.16 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:41:37.067, 0, P0, 2422 MHz, 12481 MHz, 327.05 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:41:38.068, 0, P0, 2422 MHz, 12481 MHz, 305.23 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:41:39.068, 0, P0, 2422 MHz, 12481 MHz, 319.98 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:41:40.069, 0, P0, 2422 MHz, 12481 MHz, 319.02 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:41:41.070, 0, P0, 2422 MHz, 12481 MHz, 315.59 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:41:42.071, 0, P0, 2422 MHz, 12481 MHz, 321.00 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:41:43.072, 0, P0, 2422 MHz, 12481 MHz, 305.78 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:41:44.073, 0, P0, 2422 MHz, 12481 MHz, 325.82 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:41:45.074, 0, P0, 2422 MHz, 12481 MHz, 316.20 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:41:46.074, 0, P0, 2422 MHz, 12481 MHz, 321.08 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:41:47.075, 0, P0, 2422 MHz, 12481 MHz, 312.54 W, 600.00 W, 50, 17141 MiB, 91 %
2026/09/22 22:41:48.076, 0, P0, 2422 MHz, 12481 MHz, 315.44 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:41:49.077, 0, P0, 2422 MHz, 12481 MHz, 321.54 W, 600.00 W, 50, 17141 MiB, 93 %
2026/09/22 22:41:50.078, 0, P0, 2422 MHz, 12481 MHz, 312.83 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:41:51.079, 0, P0, 2422 MHz, 12481 MHz, 327.38 W, 600.00 W, 50, 17141 MiB, 97 %
2026/09/22 22:41:52.080, 0, P0, 2422 MHz, 12481 MHz, 106.04 W, 600.00 W, 45, 0 MiB, 0 %
2026/09/22 22:41:53.080, 0, P0, 2422 MHz, 12481 MHz, 88.44 W, 600.00 W, 45, 2579 MiB, 7 %
2026/09/22 22:41:54.081, 0, P0, 2422 MHz, 12481 MHz, 87.60 W, 600.00 W, 44, 5939 MiB, 6 %
2026/09/22 22:41:55.081, 0, P0, 2422 MHz, 12481 MHz, 89.32 W, 600.00 W, 44, 9011 MiB, 6 %
2026/09/22 22:41:56.082, 0, P0, 2422 MHz, 12481 MHz, 89.36 W, 600.00 W, 43, 12051 MiB, 6 %
2026/09/22 22:41:57.082, 0, P0, 2355 MHz, 12481 MHz, 92.03 W, 600.00 W, 43, 14739 MiB, 6 %
2026/09/22 22:41:58.083, 0, P0, 2355 MHz, 12481 MHz, 93.16 W, 600.00 W, 43, 14739 MiB, 0 %
2026/09/22 22:41:59.083, 0, P0, 2422 MHz, 12481 MHz, 236.19 W, 600.00 W, 47, 15891 MiB, 97 %
2026/09/22 22:42:00.084, 0, P0, 2422 MHz, 12481 MHz, 317.34 W, 600.00 W, 48, 15891 MiB, 97 %
2026/09/22 22:42:01.085, 0, P0, 2422 MHz, 12481 MHz, 314.07 W, 600.00 W, 48, 16659 MiB, 97 %
2026/09/22 22:42:02.085, 0, P0, 2422 MHz, 12481 MHz, 308.36 W, 600.00 W, 48, 16661 MiB, 97 %
2026/09/22 22:42:03.086, 0, P0, 2422 MHz, 12481 MHz, 322.83 W, 600.00 W, 48, 16661 MiB, 97 %
2026/09/22 22:42:04.087, 0, P0, 2422 MHz, 12481 MHz, 310.69 W, 600.00 W, 48, 16661 MiB, 97 %
2026/09/22 22:42:05.088, 0, P0, 2422 MHz, 12481 MHz, 322.71 W, 600.00 W, 48, 16661 MiB, 97 %
2026/09/22 22:42:06.089, 0, P0, 2422 MHz, 12481 MHz, 299.33 W, 600.00 W, 48, 16981 MiB, 69 %
2026/09/22 22:42:07.090, 0, P0, 2422 MHz, 12481 MHz, 315.83 W, 600.00 W, 49, 16981 MiB, 97 %
2026/09/22 22:42:08.091, 0, P0, 2422 MHz, 12481 MHz, 320.40 W, 600.00 W, 49, 16981 MiB, 97 %
2026/09/22 22:42:09.091, 0, P0, 2422 MHz, 12481 MHz, 311.04 W, 600.00 W, 49, 16981 MiB, 97 %
2026/09/22 22:42:10.092, 0, P0, 2422 MHz, 12481 MHz, 324.73 W, 600.00 W, 49, 16981 MiB, 97 %
2026/09/22 22:42:11.093, 0, P0, 2422 MHz, 12481 MHz, 296.82 W, 600.00 W, 49, 16981 MiB, 97 %
2026/09/22 22:42:12.094, 0, P0, 2422 MHz, 12481 MHz, 319.37 W, 600.00 W, 49, 16981 MiB, 97 %
2026/09/22 22:42:13.095, 0, P0, 2422 MHz, 12481 MHz, 319.20 W, 600.00 W, 49, 16981 MiB, 97 %
2026/09/22 22:42:14.096, 0, P0, 2422 MHz, 12481 MHz, 317.97 W, 600.00 W, 49, 16981 MiB, 97 %
2026/09/22 22:42:15.097, 0, P0, 2422 MHz, 12481 MHz, 321.49 W, 600.00 W, 49, 16981 MiB, 97 %
2026/09/22 22:42:16.098, 0, P0, 2422 MHz, 12481 MHz, 297.39 W, 600.00 W, 49, 16981 MiB, 97 %
2026/09/22 22:42:17.098, 0, P0, 2422 MHz, 12481 MHz, 326.13 W, 600.00 W, 49, 16981 MiB, 97 %
2026/09/22 22:42:18.099, 0, P0, 2422 MHz, 12481 MHz, 314.03 W, 600.00 W, 49, 16981 MiB, 97 %
2026/09/22 22:42:19.100, 0, P0, 2422 MHz, 12481 MHz, 320.22 W, 600.00 W, 49, 16981 MiB, 97 %
2026/09/22 22:42:20.101, 0, P0, 2422 MHz, 12481 MHz, 305.20 W, 600.00 W, 49, 16981 MiB, 97 %
2026/09/22 22:42:21.101, 0, P0, 2422 MHz, 12481 MHz, 311.26 W, 600.00 W, 49, 16981 MiB, 97 %
2026/09/22 22:42:22.102, 0, P0, 2422 MHz, 12481 MHz, 322.67 W, 600.00 W, 49, 16981 MiB, 97 %
2026/09/22 22:42:23.103, 0, P0, 2422 MHz, 12481 MHz, 302.63 W, 600.00 W, 49, 16981 MiB, 97 %
2026/09/22 22:42:24.104, 0, P0, 2422 MHz, 12481 MHz, 322.08 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:42:25.105, 0, P0, 2422 MHz, 12481 MHz, 319.42 W, 600.00 W, 49, 16981 MiB, 97 %
2026/09/22 22:42:26.106, 0, P0, 2422 MHz, 12481 MHz, 319.47 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:42:27.107, 0, P0, 2422 MHz, 12481 MHz, 321.75 W, 600.00 W, 49, 16981 MiB, 97 %
2026/09/22 22:42:28.108, 0, P0, 2422 MHz, 12481 MHz, 295.83 W, 600.00 W, 49, 16981 MiB, 97 %
2026/09/22 22:42:29.108, 0, P0, 2422 MHz, 12481 MHz, 327.95 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:42:30.109, 0, P0, 2422 MHz, 12481 MHz, 313.20 W, 600.00 W, 49, 16981 MiB, 97 %
2026/09/22 22:42:31.110, 0, P0, 2422 MHz, 12481 MHz, 321.33 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:42:32.111, 0, P0, 2422 MHz, 12481 MHz, 300.30 W, 600.00 W, 48, 16981 MiB, 59 %
2026/09/22 22:42:33.113, 0, P0, 2422 MHz, 12481 MHz, 314.72 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:42:34.114, 0, P0, 2422 MHz, 12481 MHz, 322.63 W, 600.00 W, 50, 16981 MiB, 93 %
2026/09/22 22:42:35.115, 0, P0, 2422 MHz, 12481 MHz, 314.54 W, 600.00 W, 49, 16981 MiB, 97 %
2026/09/22 22:42:36.116, 0, P0, 2422 MHz, 12481 MHz, 328.17 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:42:37.117, 0, P0, 2422 MHz, 12481 MHz, 296.54 W, 600.00 W, 50, 16981 MiB, 97 %
2026/09/22 22:42:38.118, 0, P0, 2422 MHz, 12481 MHz, 318.85 W, 600.00 W, 50, 16981 MiB, 97 %
