timestamp, power.draw [W], clocks.current.sm [MHz], temperature.gpu, utilization.gpu [%], memory.used [MiB]
2026/08/04 18:53:58.912, 493.15 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:53:59.912, 492.95 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:54:00.913, 493.30 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:54:01.913, 494.02 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:54:02.913, 493.82 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:54:03.913, 493.52 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:54:04.913, 493.07 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:54:05.914, 493.03 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:54:06.914, 493.44 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:54:07.914, 493.46 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:54:08.914, 493.45 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:54:09.914, 493.77 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:54:10.914, 492.14 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:54:11.915, 491.79 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:54:12.915, 491.96 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:54:13.915, 492.08 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:54:14.915, 492.32 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:54:15.915, 492.34 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:54:16.916, 492.29 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:54:17.916, 492.00 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:54:18.916, 491.94 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:54:19.916, 492.58 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:54:20.916, 492.45 W, 2842 MHz, 61, 99 %, 31124 MiB
2026/08/04 18:54:21.916, 492.49 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:54:22.917, 494.07 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:54:23.917, 494.29 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:54:24.917, 494.01 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:54:25.917, 494.28 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:54:26.917, 494.18 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:54:27.917, 493.80 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:54:28.918, 494.64 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:54:29.918, 494.41 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:54:30.918, 494.48 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:54:31.918, 494.46 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:54:32.918, 494.45 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:54:33.918, 494.38 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:54:34.918, 494.32 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:54:35.919, 494.83 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:54:36.919, 495.40 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:54:37.919, 495.41 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:54:38.919, 495.33 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:54:39.919, 495.64 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:54:40.919, 495.32 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:54:41.919, 494.72 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:54:42.920, 495.38 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:54:43.921, 495.40 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:54:44.921, 495.00 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:54:45.921, 495.22 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:54:46.921, 494.76 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:54:47.921, 495.26 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:54:48.921, 495.20 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:54:49.921, 495.82 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:54:50.921, 495.95 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:54:51.922, 495.82 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:54:52.922, 496.15 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:54:53.922, 495.83 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:54:54.922, 495.60 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:54:55.922, 495.55 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:54:56.922, 496.15 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:54:57.923, 495.86 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:54:58.923, 496.42 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:54:59.923, 496.04 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:55:00.923, 496.53 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:55:01.923, 496.33 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:55:02.923, 496.65 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:55:03.923, 496.99 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:55:04.924, 496.64 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:55:05.924, 497.14 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:55:06.924, 496.76 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:55:07.924, 497.15 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:55:08.924, 497.63 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:55:09.924, 497.37 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:55:10.925, 497.01 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:55:11.925, 496.93 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:55:12.925, 496.87 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:55:13.925, 497.32 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:55:14.925, 497.34 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:55:15.925, 497.29 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:55:16.925, 497.08 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:55:17.925, 497.02 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:55:18.926, 497.22 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:55:19.926, 496.74 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:55:20.926, 497.48 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:55:21.926, 497.59 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:55:22.926, 497.73 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:55:23.926, 498.21 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:55:24.926, 497.85 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:55:25.926, 498.01 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:55:26.927, 498.51 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:55:27.927, 497.64 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:55:28.927, 497.36 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:55:29.927, 497.74 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:55:30.927, 504.85 W, 2842 MHz, 66, 99 %, 31988 MiB
2026/08/04 18:55:31.927, 600.60 W, 2542 MHz, 67, 100 %, 31988 MiB
2026/08/04 18:55:32.927, 601.12 W, 2482 MHz, 68, 100 %, 33332 MiB
2026/08/04 18:55:33.927, 600.21 W, 2475 MHz, 68, 100 %, 33332 MiB
2026/08/04 18:55:34.928, 600.11 W, 2475 MHz, 68, 100 %, 33332 MiB
2026/08/04 18:55:35.928, 599.27 W, 2535 MHz, 68, 100 %, 33332 MiB
2026/08/04 18:55:36.928, 587.93 W, 2557 MHz, 64, 100 %, 33332 MiB
2026/08/04 18:55:37.928, 502.14 W, 2827 MHz, 63, 100 %, 33332 MiB
2026/08/04 18:55:38.928, 502.24 W, 2827 MHz, 63, 100 %, 33332 MiB
2026/08/04 18:55:39.928, 273.99 W, 2857 MHz, 56, 0 %, 33332 MiB
2026/08/04 18:55:40.928, 124.08 W, 2857 MHz, 54, 0 %, 596 MiB
2026/08/04 18:55:41.928, 100.20 W, 2617 MHz, 53, 6 %, 3956 MiB
2026/08/04 18:55:42.929, 94.03 W, 2617 MHz, 52, 6 %, 6868 MiB
2026/08/04 18:55:43.929, 92.85 W, 2625 MHz, 51, 5 %, 9876 MiB
2026/08/04 18:55:44.929, 92.01 W, 2625 MHz, 51, 6 %, 12916 MiB
2026/08/04 18:55:45.929, 134.29 W, 2617 MHz, 60, 84 %, 18580 MiB
2026/08/04 18:55:46.929, 597.11 W, 2580 MHz, 65, 100 %, 18580 MiB
2026/08/04 18:55:47.929, 546.31 W, 2827 MHz, 60, 100 %, 18580 MiB
2026/08/04 18:55:48.929, 464.31 W, 2827 MHz, 60, 97 %, 18580 MiB
2026/08/04 18:55:49.929, 486.65 W, 2835 MHz, 60, 100 %, 18580 MiB
2026/08/04 18:55:50.930, 487.29 W, 2835 MHz, 60, 100 %, 18580 MiB
2026/08/04 18:55:51.930, 487.01 W, 2835 MHz, 60, 100 %, 18580 MiB
2026/08/04 18:55:52.930, 487.19 W, 2835 MHz, 60, 100 %, 18580 MiB
2026/08/04 18:55:53.930, 487.23 W, 2827 MHz, 61, 100 %, 18580 MiB
2026/08/04 18:55:54.930, 486.96 W, 2827 MHz, 61, 99 %, 18580 MiB
2026/08/04 18:55:55.930, 488.39 W, 2827 MHz, 61, 100 %, 18580 MiB
2026/08/04 18:55:56.931, 490.24 W, 2835 MHz, 61, 100 %, 18580 MiB
2026/08/04 18:55:57.931, 490.02 W, 2835 MHz, 61, 100 %, 18580 MiB
2026/08/04 18:55:58.931, 490.90 W, 2835 MHz, 61, 100 %, 18580 MiB
2026/08/04 18:55:59.931, 491.47 W, 2835 MHz, 61, 100 %, 18580 MiB
2026/08/04 18:56:00.931, 492.04 W, 2835 MHz, 61, 100 %, 18580 MiB
2026/08/04 18:56:01.931, 492.28 W, 2835 MHz, 61, 100 %, 18580 MiB
2026/08/04 18:56:02.931, 492.83 W, 2835 MHz, 61, 100 %, 18580 MiB
2026/08/04 18:56:03.931, 494.06 W, 2835 MHz, 61, 99 %, 18580 MiB
2026/08/04 18:56:04.932, 494.45 W, 2835 MHz, 61, 100 %, 18580 MiB
2026/08/04 18:56:05.932, 493.97 W, 2835 MHz, 61, 100 %, 18580 MiB
2026/08/04 18:56:06.932, 494.41 W, 2835 MHz, 61, 100 %, 18580 MiB
2026/08/04 18:56:07.932, 494.78 W, 2835 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:56:08.935, 495.50 W, 2835 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:56:09.936, 496.00 W, 2835 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:56:10.936, 496.51 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:56:11.936, 489.56 W, 2827 MHz, 61, 100 %, 18580 MiB
2026/08/04 18:56:12.936, 488.84 W, 2835 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:56:13.936, 488.58 W, 2835 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:56:14.936, 488.74 W, 2835 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:56:15.936, 488.85 W, 2835 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:56:16.936, 489.10 W, 2827 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:56:17.937, 488.62 W, 2835 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:56:18.937, 490.20 W, 2835 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:56:19.937, 493.49 W, 2835 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:56:20.937, 494.72 W, 2835 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:56:21.937, 494.61 W, 2835 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:56:22.937, 496.36 W, 2835 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:56:23.937, 495.15 W, 2835 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:56:24.937, 496.37 W, 2835 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:56:25.938, 496.58 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:56:26.938, 497.97 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:56:27.938, 498.64 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:56:28.938, 499.44 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:56:29.938, 499.94 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:56:30.939, 499.34 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:56:31.939, 500.14 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:56:32.939, 500.01 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:56:33.939, 500.11 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:56:34.940, 501.03 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:56:35.940, 501.48 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:56:36.940, 500.87 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:56:37.940, 501.00 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:56:38.940, 501.14 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:56:39.940, 501.49 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:56:40.940, 501.71 W, 2842 MHz, 62, 100 %, 18580 MiB
2026/08/04 18:56:41.941, 502.58 W, 2842 MHz, 63, 100 %, 18580 MiB
2026/08/04 18:56:42.941, 502.62 W, 2842 MHz, 63, 100 %, 18580 MiB
2026/08/04 18:56:43.941, 502.95 W, 2842 MHz, 63, 100 %, 18580 MiB
2026/08/04 18:56:44.941, 503.00 W, 2842 MHz, 63, 100 %, 18580 MiB
2026/08/04 18:56:45.941, 503.15 W, 2842 MHz, 63, 100 %, 18580 MiB
2026/08/04 18:56:46.941, 503.95 W, 2842 MHz, 63, 99 %, 18580 MiB
2026/08/04 18:56:47.941, 503.90 W, 2842 MHz, 63, 100 %, 18580 MiB
2026/08/04 18:56:48.941, 504.42 W, 2842 MHz, 63, 100 %, 18580 MiB
2026/08/04 18:56:49.942, 505.00 W, 2842 MHz, 63, 100 %, 18580 MiB
2026/08/04 18:56:50.942, 505.26 W, 2842 MHz, 63, 100 %, 18580 MiB
2026/08/04 18:56:51.942, 505.86 W, 2842 MHz, 63, 100 %, 18580 MiB
2026/08/04 18:56:52.942, 506.42 W, 2842 MHz, 63, 100 %, 18580 MiB
2026/08/04 18:56:53.942, 505.57 W, 2842 MHz, 63, 100 %, 18580 MiB
2026/08/04 18:56:54.942, 505.44 W, 2842 MHz, 63, 100 %, 18580 MiB
2026/08/04 18:56:55.942, 505.64 W, 2842 MHz, 63, 100 %, 18580 MiB
2026/08/04 18:56:56.942, 506.10 W, 2842 MHz, 63, 100 %, 18580 MiB
2026/08/04 18:56:57.943, 505.84 W, 2842 MHz, 63, 100 %, 18580 MiB
2026/08/04 18:56:58.943, 505.83 W, 2842 MHz, 63, 100 %, 18580 MiB
2026/08/04 18:56:59.943, 505.75 W, 2842 MHz, 63, 100 %, 18580 MiB
2026/08/04 18:57:00.943, 573.34 W, 2647 MHz, 69, 100 %, 19476 MiB
2026/08/04 18:57:01.943, 599.87 W, 2640 MHz, 69, 100 %, 20660 MiB
2026/08/04 18:57:02.943, 601.40 W, 2557 MHz, 69, 100 %, 20660 MiB
2026/08/04 18:57:03.943, 599.94 W, 2565 MHz, 69, 100 %, 20660 MiB
2026/08/04 18:57:04.943, 599.91 W, 2557 MHz, 70, 100 %, 20660 MiB
2026/08/04 18:57:05.943, 598.98 W, 2632 MHz, 70, 100 %, 20660 MiB
2026/08/04 18:57:06.943, 595.98 W, 2632 MHz, 67, 98 %, 20660 MiB
2026/08/04 18:57:07.944, 513.94 W, 2827 MHz, 64, 100 %, 20660 MiB
2026/08/04 18:57:08.944, 305.13 W, 2857 MHz, 56, 0 %, 20660 MiB
2026/08/04 18:57:09.944, 122.18 W, 2857 MHz, 54, 0 %, 1908 MiB
2026/08/04 18:57:10.944, 103.22 W, 2625 MHz, 53, 15 %, 11252 MiB
2026/08/04 18:57:11.945, 96.42 W, 2625 MHz, 52, 16 %, 20052 MiB
2026/08/04 18:57:12.945, 95.48 W, 2625 MHz, 51, 3 %, 27860 MiB
2026/08/04 18:57:13.945, 185.04 W, 2625 MHz, 63, 100 %, 31124 MiB
2026/08/04 18:57:14.945, 604.40 W, 2497 MHz, 65, 100 %, 31124 MiB
2026/08/04 18:57:15.945, 512.09 W, 2835 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:57:16.945, 470.14 W, 2827 MHz, 59, 100 %, 31124 MiB
2026/08/04 18:57:17.946, 487.18 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:57:18.946, 492.34 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:57:19.946, 492.48 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:57:20.946, 492.84 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:57:21.946, 492.58 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:57:22.946, 493.50 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:57:23.946, 493.06 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:57:24.946, 493.32 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:57:25.947, 493.11 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:57:26.947, 493.40 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:57:27.947, 493.47 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:57:28.947, 494.24 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:57:29.947, 494.46 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:57:30.947, 494.24 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:57:31.947, 494.59 W, 2842 MHz, 60, 100 %, 31124 MiB
2026/08/04 18:57:32.947, 495.04 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:57:33.947, 494.96 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:57:34.948, 495.07 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:57:35.948, 494.58 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:57:36.948, 495.01 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:57:37.948, 494.83 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:57:38.948, 494.72 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:57:39.948, 495.12 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:57:40.948, 495.00 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:57:41.948, 494.81 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:57:42.948, 495.31 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:57:43.949, 495.73 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:57:44.949, 494.42 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:57:45.949, 494.21 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:57:46.949, 494.58 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:57:47.949, 494.72 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:57:48.949, 495.32 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:57:49.949, 495.42 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:57:50.950, 495.27 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:57:51.950, 495.12 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:57:52.950, 495.41 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:57:53.950, 495.19 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:57:54.950, 494.31 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:57:55.950, 494.36 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:57:56.950, 494.05 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:57:57.950, 494.51 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:57:58.951, 493.96 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:57:59.951, 494.53 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:58:00.951, 494.47 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:58:01.951, 494.23 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:58:02.951, 494.62 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:58:03.951, 494.22 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:58:04.951, 494.78 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:58:05.951, 494.65 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:58:06.951, 494.45 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:58:07.951, 495.12 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:58:08.952, 495.18 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:58:09.952, 494.87 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:58:10.952, 494.60 W, 2842 MHz, 61, 99 %, 31124 MiB
2026/08/04 18:58:11.952, 494.98 W, 2842 MHz, 61, 100 %, 31124 MiB
2026/08/04 18:58:12.952, 495.49 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:58:13.952, 495.54 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:58:14.952, 495.46 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:58:15.952, 495.71 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:58:16.952, 495.60 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:58:17.953, 494.93 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:58:18.981, 495.24 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:58:19.982, 495.33 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:58:20.982, 495.49 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:58:21.982, 495.98 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:58:22.982, 496.60 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:58:23.982, 496.57 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:58:24.982, 496.80 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:58:25.982, 496.38 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:58:26.982, 496.32 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:58:27.982, 496.21 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:58:28.983, 496.91 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:58:29.983, 496.61 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:58:30.983, 496.12 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:58:31.983, 496.22 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:58:32.983, 496.69 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:58:33.983, 496.24 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:58:34.983, 496.36 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:58:35.983, 496.65 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:58:36.983, 496.67 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:58:37.983, 496.51 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:58:38.983, 496.66 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:58:39.984, 497.02 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:58:40.984, 497.20 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:58:41.984, 496.93 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:58:42.984, 497.12 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:58:43.984, 497.12 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:58:44.984, 496.97 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:58:45.984, 496.74 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:58:46.984, 497.27 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:58:47.984, 497.32 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:58:48.984, 497.54 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:58:49.985, 498.22 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:58:50.985, 497.57 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:58:51.985, 497.48 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:58:52.985, 497.72 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:58:53.985, 497.94 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:58:54.985, 497.80 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:58:55.985, 497.57 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:58:56.985, 498.03 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:58:57.986, 498.04 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:58:58.986, 498.35 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:58:59.986, 497.98 W, 2842 MHz, 62, 100 %, 31124 MiB
2026/08/04 18:59:00.986, 498.28 W, 2842 MHz, 62, 100 %, 31124 MiB
