"Kernel Name","fa_prefill_qw_db",
"Address","Source","Warp Stall Sampling (All Samples)","Warp Stall Sampling (Not-issued Samples)","# Samples","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Derivative Avg. Predicated-On Threads Executed","Avg. Predicated-On Threads Unexecuted","Divergent Branches","Address Space","Access Operation","Access Size","L1 Tag Requests Global","L1 Conflicts Shared N-Way","L1 Wavefronts Shared Excessive","L1 Wavefronts Shared","L1 Wavefronts Shared Ideal","L2 Theoretical Sectors Global Excessive","L2 Theoretical Sectors Global","L2 Theoretical Sectors Global Ideal","L2 Theoretical Sectors Local","L2 Explicit Evict Policies","L2 Explicit Hit Policy Evict First","L2 Explicit Hit Policy Evict Last","L2 Explicit Hit Policy Evict Normal","L2 Explicit Hit Policy Evict Normal Demote","L2 Explicit Miss Policy Evict First","L2 Explicit Miss Policy Evict Normal","stall_barrier","stall_branch_resolving","stall_dispatch","stall_drain","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_branch_resolving (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)"
"0x737c01749170","@P0   STS.128 [R133], RZ","155","115","155","322560","10321920","0","32","0","0","32","0","","Store","128","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","0","0","0","115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","115"
"0x737c01749180","@P0   STS.128 [R134], RZ","176","129","176","322560","10321920","0","32","0","0","32","0","","Store","128","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47","0","0","0","129","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","129"
"0x737c01749190","@!PT  LDS RZ, [RZ]","161","117","161","322560","10321920","0","32","0","0","32","0","","Load","32","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","44","0","0","0","116","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","116"
"0x737c017491a0","@!PT  LDS RZ, [RZ]","88","51","88","322560","10321920","0","32","0","0","32","0","","Load","32","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51","0","0","0","37","0","0","0","0","0","0","0","0","0","0","0","0","51","0","0","0","0","0","0","0","0"
"0x737c017491b0","@!PT  LDS RZ, [RZ]","123","89","123","322560","10321920","0","32","0","0","32","0","","Load","32","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","89","0","0","0","34","0","0","0","0","0","0","0","0","0","0","0","0","89","0","0","0","0","0","0","0","0"
"0x737c017491c0","@!P0  LDGSTS.E.BYPASS.128 desc[UR10][R34.64], [R121]","165","121","165","322560","10321920","10321920","32","32","32","0","0","Global,Shared","Load,Store","128","1290240","4","0","1290240","1290240","0","5160960","5160960","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","121","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","0","121","0","0","0","0","0","0","0","0"
"0x737c017491d0","@!P0  LDGSTS.E.BYPASS.128 desc[UR10][R42.64], [R120]","358","319","358","322560","10321920","10321920","32","32","0","0","0","Global,Shared","Load,Store","128","1290240","4","0","1290240","1290240","0","5160960","5160960","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","186","0","0","0","39","0","0","0","133","0","0","0","0","0","0","0","0","186","0","0","0","0","0","0","0","133"
"0x737c017491e0","      ISETP.GE.AND P0, PT, R46, R4, PT","32","0","32","322560","10321920","10321920","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c017491f0","@P1   IADD R134, R126, R113","42","0","42","322560","10321920","0","32","0","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c01749200","      IADD R46, R46, 0x10","37","0","37","322560","10321920","10321920","32","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c01749210","@!P1  LOP3.LUT R41, R41, 0x1f, RZ, 0xc0, !PT","45","0","45","322560","10321920","10321920","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c01749220","@P1   STS.128 [R134], RZ","169","129","169","322560","10321920","0","32","0","32","32","0","","Store","128","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55","0","0","0","40","0","0","0","74","0","0","0","0","0","0","0","0","55","0","0","0","0","0","0","0","74"
"0x737c01749230","@!P1  LDC.64 R34, c[0x0][0x388]","805","765","805","322560","10321920","10321920","32","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","765","0","0","0","0","0","0","40","0","0","0","0","0","0","0","0","0","765","0","0","0","0","0","0","0","0","0","0","0"
"0x737c01749240","      IADD R121, R121, 0x2000","42","0","42","322560","10321920","10321920","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c01749250","@!P1  IMAD.WIDE.U32 R40, R41, 0x8, RZ","83","39","83","322560","10321920","10321920","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","39","0","0","0","0","0","44","0","0","0","0","0","0","0","0","0","0","39","0","0","0","0","0","0","0","0","0","0"
"0x737c01749260","      IADD R120, R120, 0x2000","201","163","201","322560","10321920","10321920","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","34","0","0","129","0","0","0","0","0","0","38","0","0","0","0","0","0","34","0","0","129","0","0","0","0","0","0","0","0","0","0","0"
"0x737c01749270","@!P0  S2R R133, SR_TID.X","131","105","131","322560","10321920","10318848","32","31","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","0","0","0","105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105"
"0x737c01749280","@!P1  LDC.64 R42, c[0x0][0x390]","70","34","70","322560","10321920","10321920","32","32","1","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36","0","0","0","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34"
"0x737c01749290","@!P1  IMAD.WIDE R40, R5, R135, R40","41","0","41","322560","10321920","10321920","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c017492a0","@P1   IADD R135, R123, R113","44","0","44","322560","10321920","0","32","0","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c017492b0","      IADD R113, R113, 0x2000","39","0","39","322560","10321920","10321920","32","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c017492c0","@!P1  IMAD.WIDE R44, R114, R45, R40","64","26","64","322560","10321920","10321920","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38","0","0","0","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26"
"0x737c017492d0","@P1   STS.128 [R135], RZ","131","42","131","322560","10321920","0","32","0","32","32","0","","Store","128","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","0","0","0","107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42"
"0x737c017492e0","@!P1  LEA R34, P2, R44, R34, 0x1","165","121","165","322560","10321920","10321920","32","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","44","102","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0","102","0","0","0"
"0x737c017492f0","@!P1  LEA.HI.X R35, R44, R35, R45, 0x1, P2","171","116","171","322560","10321920","10321920","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0","0","0","141","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","116"
"0x737c01749300","@!P1  LDC R45, c[0x0][0x3c0]","81","39","81","322560","10321920","10321920","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42","0","0","0","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39"
"0x737c01749310","@!PT  LDS RZ, [RZ]","111","71","111","322560","10321920","0","32","0","32","32","0","","Load","32","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","0","0","0","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","71"
"0x737c01749320","@!PT  LDS RZ, [RZ]","50","0","50","322560","10321920","0","32","0","0","32","0","","Load","32","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c01749330","@!PT  LDS RZ, [RZ]","46","0","46","322560","10321920","0","32","0","0","32","0","","Load","32","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c01749340","@!P1  LDGSTS.E.BYPASS.128 desc[UR10][R34.64], [R131]","60","16","60","322560","10321920","10321920","32","32","32","0","0","Global,Shared","Load,Store","128","1290240","4","0","1290240","1290240","0","5160960","5160960","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0"
"0x737c01749350","@!P0  LDC.64 R34, c[0x0][0x388]","1235","1196","1235","322560","10321920","10318848","32","31","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","1048","0","0","0","0","0","0","39","0","0","0","148","0","0","0","0","0","1048","0","0","0","0","0","0","0","0","0","0","148"
"0x737c01749360","      IADD R131, R131, 0x2000","50","0","50","322560","10321920","10321920","32","32","1","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c01749370","@!P1  IMAD.WIDE R44, R114, R45, R40","85","49","85","322560","10321920","10321920","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","36","0","0","0","0","0","36","13","0","0","0","0","0","0","0","0","0","36","0","0","0","0","0","0","13","0","0","0"
"0x737c01749380","      IADD R114, R114, 0x10","48","0","48","322560","10321920","10321920","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c01749390","@!P1  LEA R40, P2, R44, R42, 0x1","75","40","75","322560","10321920","10321920","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","0","0","0","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40"
"0x737c017493a0","@!P0  LOP3.LUT R42, R133, 0x1f, RZ, 0xc0, !PT","150","105","150","322560","10321920","10318848","32","31","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","72","0","0","0","0","0","0","0","0","0","45","0","0","0","33","0","0","72","0","0","0","0","0","0","0","0","0","0","0","0","0","33"
"0x737c017493b0","@!P1  LEA.HI.X R41, R44, R43, R45, 0x1, P2","86","45","86","322560","10321920","10321920","32","32","1","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41","0","0","0","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45"
"0x737c017493c0","@!P0  LDC R45, c[0x0][0x3a0]","82","45","82","322560","10321920","10318848","32","31","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","0","0","0","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45"
"0x737c017493d0","@!P0  IMAD.WIDE.U32 R42, R42, 0x8, RZ","38","0","38","322560","10321920","10318848","32","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c017493e0","@!P1  LDGSTS.E.BYPASS.128 desc[UR10][R40.64], [R128]","86","53","86","322560","10321920","10321920","32","32","1","0","0","Global,Shared","Load,Store","128","1290240","4","0","1290240","1290240","0","5160960","5160960","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33","0","0","0","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53"
"0x737c017493f0","@!P0  LDC R44, c[0x0][0x3bc]","326","282","326","322560","10321920","10318848","32","31","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44","0","0","0","282","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","282"
"0x737c01749400","      IADD R128, R128, 0x2000","345","307","345","322560","10321920","10321920","32","32","1","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","307","0","0","0","0","0","0","38","0","0","0","0","0","0","0","0","0","307","0","0","0","0","0","0","0","0","0","0","0"
"0x737c01749410","@!P0  IMAD.WIDE R42, R5, R45, R42","258","218","258","322560","10321920","10318848","32","31","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","218","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","218","0","0","0"
"0x737c01749420","@!P0  IMAD.WIDE R44, R115, R44, R42","461","426","461","322560","10321920","10318848","32","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","295","0","0","131","0","0","0","0","0","0","0","0","0","0","0","0","0","295","0","0","131"
"0x737c01749430","@!P0  LEA R34, P2, R44, R34, 0x1","128","88","128","322560","10321920","10318848","32","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","0","0","0","88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","88"
"0x737c01749440","@!P0  LEA.HI.X R35, R44, R35, R45, 0x1, P2","236","200","236","322560","10321920","10318848","32","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36","0","0","0","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","200"
"0x737c01749450","@!P0  LDC R44, c[0x0][0x3c0]","77","43","77","322560","10321920","10318848","32","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34","0","0","0","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43"
"0x737c01749460","@!P0  IMAD.WIDE R42, R115, R44, R42","1030","981","1030","322560","10321920","10318848","32","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","49","945","0","0","36","0","0","0","0","0","0","0","0","0","0","0","0","0","945","0","0","36"
"0x737c01749470","      IADD R115, R115, 0x10","28","0","28","322560","10321920","10321920","32","32","1","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c01749480","@!P0  LDC.64 R44, c[0x0][0x390]","281","234","281","322560","10321920","10318848","32","31","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47","0","0","0","234","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","234"
"0x737c01749490","@!P0  LEA R44, P2, R42, R44, 0x1","996","958","996","322560","10321920","10318848","32","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38","909","0","0","49","0","0","0","0","0","0","0","0","0","0","0","0","0","909","0","0","49"
"0x737c017494a0","@!P0  LEA.HI.X R45, R42, R45, R43, 0x1, P2","156","113","156","322560","10321920","10318848","32","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43","0","0","0","113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","113"
"0x737c017494b0","@P0   IADD R42, R117, R130","44","0","44","322560","10321920","3072","32","0","31","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c017494c0","@P0   IADD R43, R117, R125","37","0","37","322560","10321920","3072","32","0","0","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c017494d0","      IADD R130, R130, 0x2000","45","0","45","322560","10321920","10321920","32","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c017494e0","      IADD R125, R125, 0x2000","48","0","48","322560","10321920","10321920","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c017494f0","@P0   STS.128 [R42], RZ","90","38","90","322560","10321920","3072","32","0","32","32","0","Shared","Store","128","0","0","0","384","384","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52","0","0","0","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38"
"0x737c01749500","@P0   STS.128 [R43], RZ","147","109","147","322560","10321920","3072","32","0","0","32","0","Shared","Store","128","0","0","0","384","384","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38","0","0","0","109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","109"
"0x737c01749510","@!PT  LDS RZ, [RZ]","183","140","183","322560","10321920","0","32","0","0","32","0","","Load","32","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43","0","0","0","140","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","140"
"0x737c01749520","@!PT  LDS RZ, [RZ]","43","0","43","322560","10321920","0","32","0","0","32","0","","Load","32","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c01749530","@!PT  LDS RZ, [RZ]","43","0","43","322560","10321920","0","32","0","0","32","0","","Load","32","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c01749540","@!P0  LDGSTS.E.BYPASS.128 desc[UR10][R34.64], [R119]","92","64","92","322560","10321920","10318848","32","31","31","1","0","Global,Shared","Load,Store","128","1289856","4","0","1290240","1290240","0","5160960","5160960","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","64","0","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","64","0","0","0","0","0","0","0","0"
"0x737c01749550","@!P0  LDGSTS.E.BYPASS.128 desc[UR10][R44.64], [R118]","195","151","195","322560","10321920","10318848","32","31","0","1","0","Global,Shared","Load,Store","128","1289856","4","2688","1292928","1290240","0","5160960","5160960","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","0","0","0","44","0","0","0","127","0","0","0","0","0","0","0","0","24","0","0","0","0","0","0","0","127"
"0x737c01749560","      ISETP.GE.U32.AND P0, PT, R8, 0x200, PT","52","0","52","322560","10321920","10321920","32","32","1","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c01749570","      IADD R8, R8, 0x200","32","0","32","322560","10321920","10321920","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c01749580","      IADD R119, R119, 0x2000","563","538","563","322560","10321920","10321920","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","538","0","0","0","0","0","0","25","0","0","0","0","0","0","0","0","0","538","0","0","0","0","0","0","0","0","0","0","0"
"0x737c01749590","      IADD R118, R118, 0x2000","279","229","279","322560","10321920","10321920","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","229","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","229","0","0","0","0","0","0","0","0","0","0","0"
"0x737c017495a0","@!P0  BRA 0x737c01748e10","398","359","398","322560","10321920","5160960","32","16","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39","0","0","0","359","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","359"
"0x737c017495b0","      BSYNC.RECONVERGENT B0","198","162","198","161280","5160960","5160960","32","32","16","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36","0","0","0","162","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","162"
"0x737c017495c0","      LDGDEPBAR","253","234","253","161280","5160960","5160960","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","159","0","0","0","0","0","0","0","0","0","0","19","0","0","0","75","0","159","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75"
"0x737c017495d0","      DEPBAR.LE SB0, 0x1","17","0","17","161280","5160960","5160960","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c017495e0","      BRA 0x737c01749600","91","71","91","161280","5160960","5160960","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","71"
"0x737c017495f0","      DEPBAR.LE SB0, 0x0","97","79","97","1152","36864","36864","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","18","0","0","0","78","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","78"
"0x737c01749600","      LDL R132, [R1+0x4]","101","101","101","162432","5197824","5197824","32","32","0","0","0","Local","Load","32","0","0","0","0","0","0","0","0","649728","-","0","0","0","0","0","0","0","68","0","0","0","0","0","0","0","0","33","0","0","0","0","0","0","0","68","0","0","0","0","0","0","0","0","33","0","0","0","0","0","0"
"0x737c01749610","      LDL R169, [R1]","85","65","85","162432","5197824","5197824","32","32","0","0","0","Local","Load","32","0","0","0","0","0","0","0","0","649728","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65"
"0x737c01749620","      S2UR UR7, SR_CgaCtaId","14","0","14","162432","5197824","5197824","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c01749630","      UMOV UR6, 0x400","19","0","19","162432","5197824","5197824","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x737c01749640","      ISETP.NE.AND P0, PT, RZ, UR9, PT","24","0","24","162432","5197824","5197824","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
