#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260812    03:13:03       1    333     47      -     95     24      0      0      0      0  12481   2385  23407  23406      0 
 20260812    03:13:04       0    340     56      -    100     75      0      0      0      0  12481   2415  23283  23282      0 
 20260812    03:13:04       1    175     40      -      0      0      0      0      0      0  12481   2362  23407  23406      0 
 20260812    03:13:05       0    338     56      -    100     75      0      0      0      0  12481   2415  23283  23282      0 
 20260812    03:13:05       1    100     40      -      0      0      0      0      0      0  12481   2362  23407  23406      0 
 20260812    03:13:06       0    340     56      -    100     75      0      0      0      0  12481   2415  23283  23282      0 
 20260812    03:13:06       1     92     40      -      0      0      0      0      0      0  12481   2362  23407  23406      0 
 20260812    03:13:07       0    429     61      -     99     39      0      0      0      0  12481   2415  23283  23282      0 
 20260812    03:13:07       1     92     39      -      0      0      0      0      0      0  12481   2362  23407  23406      0 
 20260812    03:13:08       0    424     57      -    100     75      0      0      0      0  12481   2415  23283  23282      0 
 20260812    03:13:08       1     92     39      -      0      0      0      0      0      0  12481   2362  23407  23406      0 
 20260812    03:13:09       0    384     63      -    100     33      0      0      0      0  12481   2415  23283  23282      0 
 20260812    03:13:09       1    164     46      -     95     28      0      0      0      0  12481   2347  23407  23406      0 
 20260812    03:13:10       0    484     63      -    100     32      0      0      0      0  12481   2415  23283  23282      0 
 20260812    03:13:10       1    351     45      -     94     37      0      0      0      0  12481   2407  23407  23406      0 
 20260812    03:13:11       0    465     63      -    100     28      0      0      0      0  12481   2415  23283  23282      0 
 20260812    03:13:11       1    375     46      -     96     31      0      0      0      0  12481   2377  23407  23406      0 
 20260812    03:13:12       0    389     57      -    100     75      0      0      0      0  12481   2415  23283  23282      0 
 20260812    03:13:12       1    367     48      -     95     28      0      0      0      0  12481   2400  23407  23406      0 
 20260812    03:13:13       0    430     63      -    100     32      0      0      0      0  12481   2415  23283  23282      0 
 20260812    03:13:13       1    369     49      -     94     30      0      0      0      0  12481   2385  23407  23406      0 
