timestamp, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], temperature.gpu
2026/09/13 18:31:22.786, 99 %, 10400 MiB, 162.64 W, 2910 MHz, 60
2026/09/13 18:31:23.036, 99 %, 10400 MiB, 328.79 W, 2902 MHz, 61
2026/09/13 18:31:23.286, 99 %, 10400 MiB, 328.79 W, 2902 MHz, 61
2026/09/13 18:31:23.536, 99 %, 10400 MiB, 442.13 W, 2857 MHz, 64
2026/09/13 18:31:23.787, 99 %, 10400 MiB, 442.13 W, 2857 MHz, 64
2026/09/13 18:31:24.037, 0 %, 510 MiB, 352.97 W, 2887 MHz, 55
2026/09/13 18:31:24.287, 0 %, 544 MiB, 352.97 W, 2887 MHz, 55
2026/09/13 18:31:24.537, 0 %, 1472 MiB, 192.89 W, 2910 MHz, 54
2026/09/13 18:31:24.787, 0 %, 4000 MiB, 192.89 W, 2910 MHz, 54
2026/09/13 18:31:25.037, 27 %, 6432 MiB, 98.38 W, 2910 MHz, 54
2026/09/13 18:31:25.288, 27 %, 10304 MiB, 98.38 W, 2910 MHz, 54
2026/09/13 18:31:25.538, 4 %, 10400 MiB, 104.86 W, 2910 MHz, 54
2026/09/13 18:31:25.788, 4 %, 10400 MiB, 104.86 W, 2910 MHz, 54
2026/09/13 18:31:26.038, 99 %, 10400 MiB, 225.82 W, 2730 MHz, 61
2026/09/13 18:31:26.288, 99 %, 10400 MiB, 225.82 W, 2730 MHz, 61
2026/09/13 18:31:26.538, 99 %, 10400 MiB, 357.90 W, 2902 MHz, 61
2026/09/13 18:31:26.789, 99 %, 10400 MiB, 357.90 W, 2902 MHz, 61
2026/09/13 18:31:27.039, 96 %, 10400 MiB, 445.77 W, 2872 MHz, 64
2026/09/13 18:31:27.289, 96 %, 21 MiB, 445.77 W, 2872 MHz, 64
2026/09/13 18:31:27.539, 0 %, 544 MiB, 284.95 W, 2910 MHz, 55
2026/09/13 18:31:27.790, 0 %, 544 MiB, 284.95 W, 2910 MHz, 55
2026/09/13 18:31:28.040, 16 %, 3264 MiB, 99.79 W, 2910 MHz, 54
2026/09/13 18:31:28.290, 16 %, 5696 MiB, 99.79 W, 2910 MHz, 54
2026/09/13 18:31:28.540, 25 %, 10304 MiB, 96.10 W, 2910 MHz, 53
2026/09/13 18:31:28.790, 25 %, 10400 MiB, 96.10 W, 2910 MHz, 53
2026/09/13 18:31:29.040, 43 %, 10400 MiB, 120.74 W, 2910 MHz, 53
2026/09/13 18:31:29.291, 43 %, 10400 MiB, 120.74 W, 2910 MHz, 53
2026/09/13 18:31:29.541, 99 %, 10400 MiB, 285.68 W, 2902 MHz, 61
2026/09/13 18:31:29.791, 99 %, 10400 MiB, 285.68 W, 2902 MHz, 61
2026/09/13 18:31:30.041, 99 %, 10400 MiB, 420.61 W, 2902 MHz, 64
2026/09/13 18:31:30.291, 99 %, 10400 MiB, 420.61 W, 2902 MHz, 64
2026/09/13 18:31:30.541, 0 %, 2 MiB, 393.24 W, 2872 MHz, 57
2026/09/13 18:31:30.791, 0 %, 544 MiB, 393.24 W, 2872 MHz, 57
2026/09/13 18:31:31.041, 0 %, 544 MiB, 242.98 W, 2910 MHz, 54
2026/09/13 18:31:31.292, 0 %, 2208 MiB, 242.98 W, 2910 MHz, 54
2026/09/13 18:31:31.542, 27 %, 4736 MiB, 99.00 W, 2910 MHz, 54
2026/09/13 18:31:31.792, 27 %, 7168 MiB, 99.00 W, 2910 MHz, 54
2026/09/13 18:31:32.042, 45 %, 10304 MiB, 99.77 W, 2910 MHz, 53
2026/09/13 18:31:32.292, 45 %, 10400 MiB, 99.77 W, 2910 MHz, 53
2026/09/13 18:31:32.543, 99 %, 10400 MiB, 164.85 W, 2910 MHz, 60
2026/09/13 18:31:32.793, 99 %, 10400 MiB, 164.85 W, 2910 MHz, 60
2026/09/13 18:31:33.043, 99 %, 10400 MiB, 312.38 W, 2902 MHz, 61
2026/09/13 18:31:33.293, 99 %, 10400 MiB, 312.38 W, 2902 MHz, 61
2026/09/13 18:31:33.543, 99 %, 10400 MiB, 439.30 W, 2842 MHz, 64
2026/09/13 18:31:33.793, 99 %, 10400 MiB, 439.30 W, 2842 MHz, 64
2026/09/13 18:31:34.043, 0 %, 2 MiB, 382.67 W, 2872 MHz, 56
2026/09/13 18:31:34.303, 0 %, 544 MiB, 382.67 W, 2872 MHz, 56
2026/09/13 18:31:34.553, 0 %, 544 MiB, 228.07 W, 2910 MHz, 54
2026/09/13 18:31:34.803, 0 %, 3040 MiB, 228.07 W, 2910 MHz, 54
2026/09/13 18:31:35.054, 27 %, 5568 MiB, 98.92 W, 2910 MHz, 54
2026/09/13 18:31:35.304, 27 %, 10304 MiB, 98.92 W, 2910 MHz, 54
2026/09/13 18:31:35.554, 68 %, 10304 MiB, 104.66 W, 2910 MHz, 55
2026/09/13 18:31:35.804, 68 %, 10400 MiB, 104.66 W, 2910 MHz, 55
2026/09/13 18:31:36.054, 99 %, 10400 MiB, 183.48 W, 2872 MHz, 60
2026/09/13 18:31:36.305, 99 %, 10400 MiB, 183.48 W, 2872 MHz, 60
2026/09/13 18:31:36.555, 99 %, 10400 MiB, 331.11 W, 2902 MHz, 61
2026/09/13 18:31:36.805, 99 %, 10400 MiB, 331.11 W, 2902 MHz, 61
2026/09/13 18:31:37.055, 99 %, 10400 MiB, 441.38 W, 2835 MHz, 64
2026/09/13 18:31:37.305, 99 %, 10400 MiB, 441.38 W, 2835 MHz, 64
2026/09/13 18:31:37.556, 0 %, 21 MiB, 365.87 W, 2880 MHz, 56
2026/09/13 18:31:37.806, 0 %, 544 MiB, 365.87 W, 2880 MHz, 56
2026/09/13 18:31:38.056, 0 %, 544 MiB, 204.88 W, 2910 MHz, 54
2026/09/13 18:31:38.306, 0 %, 3328 MiB, 204.88 W, 2910 MHz, 54
2026/09/13 18:31:38.556, 27 %, 5792 MiB, 98.18 W, 2910 MHz, 54
2026/09/13 18:31:38.807, 27 %, 10304 MiB, 98.18 W, 2910 MHz, 54
2026/09/13 18:31:39.057, 52 %, 10304 MiB, 104.68 W, 2910 MHz, 55
2026/09/13 18:31:39.307, 52 %, 10304 MiB, 104.68 W, 2910 MHz, 55
2026/09/13 18:31:39.557, 99 %, 10304 MiB, 186.53 W, 2730 MHz, 60
2026/09/13 18:31:39.807, 99 %, 10304 MiB, 186.53 W, 2730 MHz, 60
2026/09/13 18:31:40.057, 99 %, 10304 MiB, 333.82 W, 2902 MHz, 62
2026/09/13 18:31:40.307, 99 %, 10304 MiB, 333.82 W, 2902 MHz, 62
2026/09/13 18:31:40.558, 99 %, 10304 MiB, 447.49 W, 2865 MHz, 64
2026/09/13 18:31:40.808, 99 %, 2 MiB, 447.49 W, 2865 MHz, 64
2026/09/13 18:31:41.058, 18 %, 544 MiB, 346.33 W, 2895 MHz, 55
2026/09/13 18:31:41.308, 18 %, 544 MiB, 346.33 W, 2895 MHz, 55
2026/09/13 18:31:41.558, 0 %, 2208 MiB, 152.40 W, 2910 MHz, 54
2026/09/13 18:31:41.808, 0 %, 4768 MiB, 152.40 W, 2910 MHz, 54
2026/09/13 18:31:42.059, 26 %, 7168 MiB, 98.52 W, 2910 MHz, 54
2026/09/13 18:31:42.309, 26 %, 10304 MiB, 98.52 W, 2910 MHz, 54
2026/09/13 18:31:42.559, 4 %, 10304 MiB, 103.96 W, 2910 MHz, 54
2026/09/13 18:31:42.809, 4 %, 10304 MiB, 103.96 W, 2910 MHz, 54
2026/09/13 18:31:43.059, 99 %, 10304 MiB, 244.71 W, 2887 MHz, 61
2026/09/13 18:31:43.309, 99 %, 10304 MiB, 244.71 W, 2887 MHz, 61
2026/09/13 18:31:43.559, 98 %, 10304 MiB, 406.71 W, 2902 MHz, 64
2026/09/13 18:31:43.810, 98 %, 10304 MiB, 406.71 W, 2902 MHz, 64
2026/09/13 18:31:44.060, 93 %, 10304 MiB, 453.99 W, 2872 MHz, 65
2026/09/13 18:31:44.310, 93 %, 21 MiB, 453.99 W, 2872 MHz, 65
2026/09/13 18:31:44.560, 0 %, 544 MiB, 305.41 W, 2910 MHz, 55
2026/09/13 18:31:44.810, 0 %, 1344 MiB, 305.41 W, 2910 MHz, 55
2026/09/13 18:31:45.060, 16 %, 3520 MiB, 133.18 W, 2910 MHz, 54
2026/09/13 18:31:45.311, 16 %, 5952 MiB, 133.18 W, 2910 MHz, 54
2026/09/13 18:31:45.561, 25 %, 10304 MiB, 96.30 W, 2910 MHz, 54
2026/09/13 18:31:45.811, 25 %, 10400 MiB, 96.30 W, 2910 MHz, 54
2026/09/13 18:31:46.061, 47 %, 10400 MiB, 122.50 W, 2910 MHz, 53
2026/09/13 18:31:46.311, 47 %, 10400 MiB, 122.50 W, 2910 MHz, 53
2026/09/13 18:31:46.561, 99 %, 10400 MiB, 286.68 W, 2902 MHz, 61
2026/09/13 18:31:46.811, 99 %, 10400 MiB, 286.68 W, 2902 MHz, 61
2026/09/13 18:31:47.062, 99 %, 10400 MiB, 422.05 W, 2902 MHz, 64
2026/09/13 18:31:47.312, 99 %, 10400 MiB, 422.05 W, 2902 MHz, 64
2026/09/13 18:31:47.562, 0 %, 2 MiB, 394.51 W, 2872 MHz, 57
2026/09/13 18:31:47.832, 0 %, 544 MiB, 394.51 W, 2872 MHz, 57
2026/09/13 18:31:48.082, 0 %, 544 MiB, 240.94 W, 2910 MHz, 54
2026/09/13 18:31:48.332, 0 %, 3072 MiB, 240.94 W, 2910 MHz, 54
2026/09/13 18:31:48.582, 27 %, 5568 MiB, 98.87 W, 2910 MHz, 54
2026/09/13 18:31:48.832, 27 %, 10304 MiB, 98.87 W, 2910 MHz, 54
2026/09/13 18:31:49.082, 68 %, 10304 MiB, 104.74 W, 2910 MHz, 55
2026/09/13 18:31:49.333, 68 %, 10400 MiB, 104.74 W, 2910 MHz, 55
2026/09/13 18:31:49.583, 99 %, 10400 MiB, 176.38 W, 2895 MHz, 60
2026/09/13 18:31:49.833, 99 %, 10400 MiB, 176.38 W, 2895 MHz, 60
2026/09/13 18:31:50.083, 99 %, 10400 MiB, 324.67 W, 2902 MHz, 61
2026/09/13 18:31:50.333, 99 %, 10400 MiB, 324.67 W, 2902 MHz, 61
2026/09/13 18:31:50.583, 99 %, 10400 MiB, 440.24 W, 2850 MHz, 64
2026/09/13 18:31:50.833, 99 %, 2 MiB, 440.24 W, 2850 MHz, 64
2026/09/13 18:31:51.084, 18 %, 544 MiB, 331.52 W, 2887 MHz, 55
2026/09/13 18:31:51.334, 18 %, 544 MiB, 331.52 W, 2887 MHz, 55
2026/09/13 18:31:51.584, 0 %, 2336 MiB, 149.13 W, 2910 MHz, 54
2026/09/13 18:31:51.834, 0 %, 4832 MiB, 149.13 W, 2910 MHz, 54
2026/09/13 18:31:52.084, 26 %, 8000 MiB, 98.18 W, 2910 MHz, 54
2026/09/13 18:31:52.334, 26 %, 10304 MiB, 98.18 W, 2910 MHz, 54
2026/09/13 18:31:52.585, 4 %, 10432 MiB, 104.68 W, 2910 MHz, 54
2026/09/13 18:31:52.835, 4 %, 10432 MiB, 104.68 W, 2910 MHz, 54
2026/09/13 18:31:53.085, 99 %, 10432 MiB, 241.87 W, 2857 MHz, 61
2026/09/13 18:31:53.335, 99 %, 10432 MiB, 241.87 W, 2857 MHz, 61
2026/09/13 18:31:53.585, 99 %, 10432 MiB, 404.12 W, 2902 MHz, 65
2026/09/13 18:31:53.835, 99 %, 10432 MiB, 404.12 W, 2902 MHz, 65
2026/09/13 18:31:54.085, 26 %, 2 MiB, 424.09 W, 2872 MHz, 60
2026/09/13 18:31:54.348, 26 %, 544 MiB, 424.09 W, 2872 MHz, 60
2026/09/13 18:31:54.598, 1 %, 544 MiB, 278.94 W, 2910 MHz, 55
2026/09/13 18:31:54.848, 1 %, 1824 MiB, 278.94 W, 2910 MHz, 55
2026/09/13 18:31:55.098, 37 %, 4416 MiB, 110.08 W, 2910 MHz, 54
2026/09/13 18:31:55.349, 37 %, 6848 MiB, 110.08 W, 2910 MHz, 54
2026/09/13 18:31:55.599, 25 %, 10304 MiB, 96.51 W, 2910 MHz, 53
2026/09/13 18:31:55.849, 25 %, 10432 MiB, 96.51 W, 2910 MHz, 53
2026/09/13 18:31:56.099, 98 %, 10432 MiB, 143.72 W, 2910 MHz, 62
2026/09/13 18:31:56.349, 98 %, 10432 MiB, 143.72 W, 2910 MHz, 62
2026/09/13 18:31:56.599, 99 %, 10432 MiB, 305.51 W, 2902 MHz, 61
2026/09/13 18:31:56.849, 99 %, 10432 MiB, 305.51 W, 2902 MHz, 61
2026/09/13 18:31:57.100, 99 %, 10432 MiB, 439.83 W, 2865 MHz, 64
2026/09/13 18:31:57.350, 99 %, 10432 MiB, 439.83 W, 2865 MHz, 64
2026/09/13 18:31:57.600, 0 %, 22 MiB, 361.15 W, 2880 MHz, 56
2026/09/13 18:31:57.850, 0 %, 544 MiB, 361.15 W, 2880 MHz, 56
2026/09/13 18:31:58.100, 0 %, 1344 MiB, 185.82 W, 2910 MHz, 54
2026/09/13 18:31:58.350, 0 %, 3680 MiB, 185.82 W, 2910 MHz, 54
2026/09/13 18:31:58.601, 28 %, 6112 MiB, 98.02 W, 2910 MHz, 54
2026/09/13 18:31:58.851, 28 %, 10304 MiB, 98.02 W, 2910 MHz, 54
2026/09/13 18:31:59.101, 60 %, 10400 MiB, 104.41 W, 2910 MHz, 55
2026/09/13 18:31:59.351, 60 %, 10400 MiB, 104.41 W, 2910 MHz, 55
2026/09/13 18:31:59.601, 99 %, 10400 MiB, 193.66 W, 2700 MHz, 60
2026/09/13 18:31:59.851, 99 %, 10400 MiB, 193.66 W, 2700 MHz, 60
2026/09/13 18:32:00.102, 99 %, 10400 MiB, 331.13 W, 2902 MHz, 61
2026/09/13 18:32:00.352, 99 %, 10400 MiB, 331.13 W, 2902 MHz, 61
2026/09/13 18:32:00.602, 99 %, 10400 MiB, 440.38 W, 2842 MHz, 64
2026/09/13 18:32:00.852, 99 %, 2 MiB, 440.38 W, 2842 MHz, 64
2026/09/13 18:32:01.102, 18 %, 544 MiB, 323.53 W, 2895 MHz, 55
2026/09/13 18:32:01.352, 18 %, 544 MiB, 323.53 W, 2895 MHz, 55
2026/09/13 18:32:01.602, 0 %, 2400 MiB, 170.55 W, 2910 MHz, 54
2026/09/13 18:32:01.853, 0 %, 4864 MiB, 170.55 W, 2910 MHz, 54
2026/09/13 18:32:02.103, 26 %, 8000 MiB, 96.46 W, 2910 MHz, 53
2026/09/13 18:32:02.353, 26 %, 10304 MiB, 96.46 W, 2910 MHz, 53
2026/09/13 18:32:02.603, 4 %, 10400 MiB, 104.84 W, 2910 MHz, 54
2026/09/13 18:32:02.853, 4 %, 10400 MiB, 104.84 W, 2910 MHz, 54
2026/09/13 18:32:03.103, 99 %, 10400 MiB, 220.36 W, 2782 MHz, 61
2026/09/13 18:32:03.353, 99 %, 10400 MiB, 220.36 W, 2782 MHz, 61
2026/09/13 18:32:03.604, 99 %, 10400 MiB, 392.67 W, 2902 MHz, 65
2026/09/13 18:32:03.854, 99 %, 10400 MiB, 392.67 W, 2902 MHz, 65
2026/09/13 18:32:04.104, 92 %, 10400 MiB, 443.53 W, 2872 MHz, 64
2026/09/13 18:32:04.354, 92 %, 38 MiB, 443.53 W, 2872 MHz, 64
2026/09/13 18:32:04.604, 0 %, 544 MiB, 299.48 W, 2910 MHz, 55
2026/09/13 18:32:04.854, 0 %, 1344 MiB, 299.48 W, 2910 MHz, 55
2026/09/13 18:32:05.105, 5 %, 3840 MiB, 98.82 W, 2910 MHz, 54
2026/09/13 18:32:05.355, 5 %, 6304 MiB, 98.82 W, 2910 MHz, 54
2026/09/13 18:32:05.605, 25 %, 10304 MiB, 95.19 W, 2910 MHz, 53
2026/09/13 18:32:05.855, 25 %, 10400 MiB, 95.19 W, 2910 MHz, 53
2026/09/13 18:32:06.105, 39 %, 10400 MiB, 118.93 W, 2910 MHz, 53
2026/09/13 18:32:06.355, 39 %, 10400 MiB, 118.93 W, 2910 MHz, 53
2026/09/13 18:32:06.606, 99 %, 10400 MiB, 266.97 W, 2902 MHz, 61
2026/09/13 18:32:06.856, 99 %, 10400 MiB, 266.97 W, 2902 MHz, 61
2026/09/13 18:32:07.106, 99 %, 10400 MiB, 419.88 W, 2902 MHz, 64
2026/09/13 18:32:07.356, 99 %, 10400 MiB, 419.88 W, 2902 MHz, 64
2026/09/13 18:32:07.606, 0 %, 2 MiB, 393.11 W, 2872 MHz, 57
2026/09/13 18:32:07.857, 0 %, 544 MiB, 393.11 W, 2872 MHz, 57
2026/09/13 18:32:08.107, 0 %, 544 MiB, 219.07 W, 2910 MHz, 54
2026/09/13 18:32:08.357, 0 %, 3104 MiB, 219.07 W, 2910 MHz, 54
2026/09/13 18:32:08.607, 27 %, 5632 MiB, 98.19 W, 2910 MHz, 54
2026/09/13 18:32:08.858, 27 %, 10304 MiB, 98.19 W, 2910 MHz, 54
2026/09/13 18:32:09.108, 60 %, 10304 MiB, 104.39 W, 2910 MHz, 54
2026/09/13 18:32:09.358, 60 %, 10400 MiB, 104.39 W, 2910 MHz, 54
2026/09/13 18:32:09.608, 99 %, 10400 MiB, 178.94 W, 2910 MHz, 60
2026/09/13 18:32:09.858, 99 %, 10400 MiB, 178.94 W, 2910 MHz, 60
2026/09/13 18:32:10.108, 99 %, 10400 MiB, 321.01 W, 2902 MHz, 61
2026/09/13 18:32:10.359, 99 %, 10400 MiB, 321.01 W, 2902 MHz, 61
2026/09/13 18:32:10.609, 99 %, 10400 MiB, 442.11 W, 2857 MHz, 64
2026/09/13 18:32:10.859, 99 %, 2 MiB, 442.11 W, 2857 MHz, 64
2026/09/13 18:32:11.109, 6 %, 544 MiB, 342.28 W, 2895 MHz, 55
2026/09/13 18:32:11.359, 6 %, 544 MiB, 342.28 W, 2895 MHz, 55
2026/09/13 18:32:11.609, 0 %, 1952 MiB, 180.69 W, 2910 MHz, 54
2026/09/13 18:32:11.859, 0 %, 4512 MiB, 180.69 W, 2910 MHz, 54
2026/09/13 18:32:12.110, 27 %, 6912 MiB, 97.44 W, 2910 MHz, 54
2026/09/13 18:32:12.360, 27 %, 10304 MiB, 97.44 W, 2910 MHz, 54
2026/09/13 18:32:12.610, 6 %, 10400 MiB, 103.39 W, 2910 MHz, 54
2026/09/13 18:32:12.860, 6 %, 10400 MiB, 103.39 W, 2910 MHz, 54
2026/09/13 18:32:13.110, 99 %, 10400 MiB, 210.47 W, 2872 MHz, 61
2026/09/13 18:32:13.360, 99 %, 10400 MiB, 210.47 W, 2872 MHz, 61
2026/09/13 18:32:13.611, 99 %, 10400 MiB, 379.49 W, 2902 MHz, 61
2026/09/13 18:32:13.861, 99 %, 10400 MiB, 379.49 W, 2902 MHz, 61
2026/09/13 18:32:14.111, 99 %, 10400 MiB, 450.14 W, 2872 MHz, 65
2026/09/13 18:32:14.361, 99 %, 2 MiB, 450.14 W, 2872 MHz, 65
2026/09/13 18:32:14.613, 18 %, 544 MiB, 319.36 W, 2910 MHz, 55
2026/09/13 18:32:14.863, 18 %, 544 MiB, 319.36 W, 2910 MHz, 55
2026/09/13 18:32:15.113, 0 %, 2784 MiB, 162.67 W, 2910 MHz, 54
2026/09/13 18:32:15.364, 0 %, 5312 MiB, 162.67 W, 2910 MHz, 54
2026/09/13 18:32:15.614, 26 %, 10304 MiB, 97.76 W, 2910 MHz, 54
2026/09/13 18:32:15.864, 26 %, 10304 MiB, 97.76 W, 2910 MHz, 54
2026/09/13 18:32:16.114, 4 %, 10400 MiB, 105.07 W, 2910 MHz, 53
2026/09/13 18:32:16.364, 4 %, 10400 MiB, 105.07 W, 2910 MHz, 53
2026/09/13 18:32:16.614, 99 %, 10400 MiB, 249.16 W, 2902 MHz, 61
2026/09/13 18:32:16.864, 99 %, 10400 MiB, 249.16 W, 2902 MHz, 61
2026/09/13 18:32:17.115, 99 %, 10400 MiB, 412.35 W, 2857 MHz, 64
2026/09/13 18:32:17.365, 99 %, 10400 MiB, 412.35 W, 2857 MHz, 64
2026/09/13 18:32:17.615, 99 %, 10400 MiB, 451.14 W, 2880 MHz, 59
2026/09/13 18:32:17.865, 99 %, 22 MiB, 451.14 W, 2880 MHz, 59
2026/09/13 18:32:18.115, 0 %, 544 MiB, 309.06 W, 2910 MHz, 55
2026/09/13 18:32:18.365, 0 %, 1344 MiB, 309.06 W, 2910 MHz, 55
2026/09/13 18:32:18.615, 0 %, 3648 MiB, 104.73 W, 2910 MHz, 54
2026/09/13 18:32:18.866, 0 %, 6112 MiB, 104.73 W, 2910 MHz, 54
2026/09/13 18:32:19.116, 25 %, 10304 MiB, 97.18 W, 2910 MHz, 53
2026/09/13 18:32:19.366, 25 %, 10400 MiB, 97.18 W, 2910 MHz, 53
2026/09/13 18:32:19.616, 9 %, 10400 MiB, 105.17 W, 2880 MHz, 60
2026/09/13 18:32:19.866, 9 %, 10400 MiB, 105.17 W, 2880 MHz, 60
2026/09/13 18:32:20.116, 99 %, 10400 MiB, 258.64 W, 2902 MHz, 61
2026/09/13 18:32:20.366, 99 %, 10400 MiB, 258.64 W, 2902 MHz, 61
2026/09/13 18:32:20.617, 99 %, 10400 MiB, 440.39 W, 2850 MHz, 64
2026/09/13 18:32:20.867, 99 %, 10400 MiB, 440.39 W, 2850 MHz, 64
2026/09/13 18:32:21.117, 28 %, 2 MiB, 432.68 W, 2887 MHz, 57
2026/09/13 18:32:21.367, 28 %, 544 MiB, 432.68 W, 2887 MHz, 57
2026/09/13 18:32:21.617, 1 %, 544 MiB, 279.39 W, 2910 MHz, 54
2026/09/13 18:32:21.867, 1 %, 1952 MiB, 279.39 W, 2910 MHz, 54
2026/09/13 18:32:22.118, 35 %, 4480 MiB, 110.19 W, 2910 MHz, 54
2026/09/13 18:32:22.368, 35 %, 6912 MiB, 110.19 W, 2910 MHz, 54
2026/09/13 18:32:22.618, 25 %, 10304 MiB, 95.71 W, 2910 MHz, 53
2026/09/13 18:32:22.868, 25 %, 10400 MiB, 95.71 W, 2910 MHz, 53
2026/09/13 18:32:23.118, 90 %, 10400 MiB, 137.58 W, 2872 MHz, 60
2026/09/13 18:32:23.368, 90 %, 10400 MiB, 137.58 W, 2872 MHz, 60
2026/09/13 18:32:23.618, 99 %, 10400 MiB, 283.36 W, 2902 MHz, 61
2026/09/13 18:32:23.869, 99 %, 10400 MiB, 283.36 W, 2902 MHz, 61
2026/09/13 18:32:24.119, 99 %, 10400 MiB, 437.75 W, 2872 MHz, 64
2026/09/13 18:32:24.369, 99 %, 10400 MiB, 437.75 W, 2872 MHz, 64
2026/09/13 18:32:24.619, 0 %, 2 MiB, 405.72 W, 2895 MHz, 56
2026/09/13 18:32:24.869, 0 %, 544 MiB, 405.72 W, 2895 MHz, 56
2026/09/13 18:32:25.119, 0 %, 544 MiB, 251.91 W, 2910 MHz, 54
2026/09/13 18:32:25.370, 0 %, 2784 MiB, 251.91 W, 2910 MHz, 54
2026/09/13 18:32:25.620, 27 %, 5312 MiB, 98.74 W, 2910 MHz, 54
2026/09/13 18:32:25.870, 27 %, 10304 MiB, 98.74 W, 2910 MHz, 54
2026/09/13 18:32:26.120, 32 %, 10304 MiB, 95.44 W, 2910 MHz, 55
2026/09/13 18:32:26.370, 32 %, 10400 MiB, 95.44 W, 2910 MHz, 55
2026/09/13 18:32:26.621, 99 %, 10400 MiB, 163.48 W, 2872 MHz, 60
2026/09/13 18:32:26.871, 99 %, 10400 MiB, 163.48 W, 2872 MHz, 60
2026/09/13 18:32:27.121, 99 %, 10400 MiB, 304.69 W, 2902 MHz, 61
2026/09/13 18:32:27.371, 99 %, 10400 MiB, 304.69 W, 2902 MHz, 61
2026/09/13 18:32:27.621, 99 %, 10400 MiB, 435.67 W, 2872 MHz, 64
2026/09/13 18:32:27.871, 99 %, 2 MiB, 362.89 W, 2910 MHz, 55
2026/09/13 18:32:28.148, 0 %, 544 MiB, 362.89 W, 2910 MHz, 55
2026/09/13 18:32:28.398, 0 %, 544 MiB, 205.67 W, 2910 MHz, 54
2026/09/13 18:32:28.649, 0 %, 1824 MiB, 205.67 W, 2910 MHz, 54
2026/09/13 18:32:28.899, 28 %, 4384 MiB, 98.52 W, 2910 MHz, 54
2026/09/13 18:32:29.149, 28 %, 6848 MiB, 98.52 W, 2910 MHz, 54
2026/09/13 18:32:29.399, 37 %, 10304 MiB, 104.90 W, 2910 MHz, 54
2026/09/13 18:32:29.649, 37 %, 10400 MiB, 104.90 W, 2910 MHz, 54
2026/09/13 18:32:29.899, 99 %, 10400 MiB, 195.69 W, 2902 MHz, 61
2026/09/13 18:32:30.150, 99 %, 10400 MiB, 195.69 W, 2902 MHz, 61
2026/09/13 18:32:30.400, 99 %, 10400 MiB, 358.28 W, 2895 MHz, 65
2026/09/13 18:32:30.650, 99 %, 10400 MiB, 358.28 W, 2895 MHz, 65
2026/09/13 18:32:30.900, 99 %, 10400 MiB, 441.79 W, 2872 MHz, 64
2026/09/13 18:32:31.150, 99 %, 10400 MiB, 441.79 W, 2872 MHz, 64
2026/09/13 18:32:31.400, 18 %, 2 MiB, 324.90 W, 2910 MHz, 55
2026/09/13 18:32:31.650, 18 %, 544 MiB, 324.90 W, 2910 MHz, 55
2026/09/13 18:32:31.901, 0 %, 544 MiB, 161.93 W, 2910 MHz, 54
2026/09/13 18:32:32.151, 0 %, 3200 MiB, 161.93 W, 2910 MHz, 54
2026/09/13 18:32:32.401, 26 %, 5696 MiB, 96.77 W, 2910 MHz, 53
2026/09/13 18:32:32.651, 26 %, 10304 MiB, 96.77 W, 2910 MHz, 53
2026/09/13 18:32:32.901, 4 %, 10432 MiB, 105.21 W, 2910 MHz, 53
2026/09/13 18:32:33.151, 4 %, 10432 MiB, 105.21 W, 2910 MHz, 53
2026/09/13 18:32:33.402, 99 %, 10432 MiB, 236.19 W, 2902 MHz, 61
2026/09/13 18:32:33.652, 99 %, 10432 MiB, 236.19 W, 2902 MHz, 61
2026/09/13 18:32:33.902, 98 %, 10432 MiB, 413.03 W, 2842 MHz, 64
2026/09/13 18:32:34.152, 98 %, 10432 MiB, 413.03 W, 2842 MHz, 64
2026/09/13 18:32:34.402, 3 %, 10432 MiB, 416.43 W, 2887 MHz, 56
2026/09/13 18:32:34.652, 3 %, 2 MiB, 416.43 W, 2887 MHz, 56
2026/09/13 18:32:34.911, 1 %, 544 MiB, 271.53 W, 2910 MHz, 54
2026/09/13 18:32:35.161, 1 %, 544 MiB, 271.53 W, 2910 MHz, 54
2026/09/13 18:32:35.411, 34 %, 3040 MiB, 101.87 W, 2910 MHz, 54
2026/09/13 18:32:35.662, 34 %, 5568 MiB, 101.87 W, 2910 MHz, 54
2026/09/13 18:32:35.912, 25 %, 10304 MiB, 94.79 W, 2910 MHz, 56
2026/09/13 18:32:36.162, 25 %, 10304 MiB, 94.79 W, 2910 MHz, 56
2026/09/13 18:32:36.412, 98 %, 10432 MiB, 160.29 W, 2857 MHz, 60
2026/09/13 18:32:36.662, 98 %, 10432 MiB, 160.29 W, 2857 MHz, 60
2026/09/13 18:32:36.912, 99 %, 10432 MiB, 302.18 W, 2902 MHz, 61
2026/09/13 18:32:37.163, 99 %, 10432 MiB, 302.18 W, 2902 MHz, 61
2026/09/13 18:32:37.413, 99 %, 10432 MiB, 437.15 W, 2872 MHz, 64
2026/09/13 18:32:37.663, 99 %, 10432 MiB, 437.15 W, 2872 MHz, 64
2026/09/13 18:32:37.913, 0 %, 2 MiB, 343.36 W, 2910 MHz, 55
2026/09/13 18:32:38.163, 0 %, 544 MiB, 343.36 W, 2910 MHz, 55
2026/09/13 18:32:38.413, 0 %, 544 MiB, 165.83 W, 2910 MHz, 54
2026/09/13 18:32:38.664, 0 %, 2336 MiB, 165.83 W, 2910 MHz, 54
