timestamp, index, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], power.limit [W], temperature.gpu, memory.used [MiB], utilization.gpu [%]
2026/09/25 04:08:50.491, 0, P0, 1882 MHz, 14001 MHz, 163.05 W, [N/A], 87, 7705 MiB, 99 %
2026/09/25 04:08:51.493, 0, P0, 1882 MHz, 14001 MHz, 162.87 W, [N/A], 87, 7705 MiB, 100 %
2026/09/25 04:08:52.495, 0, P0, 1950 MHz, 14001 MHz, 157.55 W, [N/A], 87, 7705 MiB, 100 %
2026/09/25 04:08:53.497, 0, P0, 1882 MHz, 14001 MHz, 163.21 W, [N/A], 87, 7705 MiB, 100 %
2026/09/25 04:08:54.500, 0, P0, 1882 MHz, 14001 MHz, 162.64 W, [N/A], 87, 7705 MiB, 99 %
2026/09/25 04:08:55.502, 0, P0, 1950 MHz, 14001 MHz, 159.83 W, [N/A], 87, 7705 MiB, 100 %
2026/09/25 04:08:56.504, 0, P0, 1882 MHz, 14001 MHz, 163.19 W, [N/A], 87, 7705 MiB, 100 %
2026/09/25 04:08:57.506, 0, P0, 1882 MHz, 14001 MHz, 162.55 W, [N/A], 86, 7705 MiB, 95 %
2026/09/25 04:08:58.508, 0, P0, 1957 MHz, 14001 MHz, 157.38 W, [N/A], 87, 7705 MiB, 99 %
2026/09/25 04:08:59.517, 0, P0, 1882 MHz, 14001 MHz, 162.75 W, [N/A], 87, 7705 MiB, 100 %
2026/09/25 04:09:00.519, 0, P0, 1875 MHz, 14001 MHz, 162.88 W, [N/A], 87, 7705 MiB, 100 %
2026/09/25 04:09:01.520, 0, P0, 1927 MHz, 14001 MHz, 159.66 W, [N/A], 87, 7705 MiB, 99 %
2026/09/25 04:09:02.523, 0, P0, 1875 MHz, 14001 MHz, 163.27 W, [N/A], 87, 7705 MiB, 100 %
2026/09/25 04:09:03.525, 0, P0, 1882 MHz, 14001 MHz, 162.84 W, [N/A], 87, 7705 MiB, 99 %
2026/09/25 04:09:04.527, 0, P0, 1957 MHz, 14001 MHz, 157.51 W, [N/A], 87, 7705 MiB, 99 %
2026/09/25 04:09:05.529, 0, P0, 1875 MHz, 14001 MHz, 162.71 W, [N/A], 87, 7705 MiB, 99 %
2026/09/25 04:09:06.531, 0, P0, 1875 MHz, 14001 MHz, 162.92 W, [N/A], 87, 7705 MiB, 100 %
2026/09/25 04:09:07.533, 0, P0, 1942 MHz, 14001 MHz, 157.77 W, [N/A], 87, 7705 MiB, 99 %
2026/09/25 04:09:08.535, 0, P0, 1882 MHz, 14001 MHz, 162.53 W, [N/A], 87, 7705 MiB, 99 %
2026/09/25 04:09:09.537, 0, P0, 1875 MHz, 14001 MHz, 162.93 W, [N/A], 87, 7705 MiB, 100 %
2026/09/25 04:09:10.539, 0, P0, 1935 MHz, 14001 MHz, 160.21 W, [N/A], 87, 7705 MiB, 100 %
2026/09/25 04:09:11.541, 0, P0, 1875 MHz, 14001 MHz, 162.55 W, [N/A], 87, 7705 MiB, 100 %
2026/09/25 04:09:12.543, 0, P0, 1882 MHz, 14001 MHz, 162.91 W, [N/A], 87, 7705 MiB, 99 %
2026/09/25 04:09:13.545, 0, P0, 1935 MHz, 14001 MHz, 157.72 W, [N/A], 87, 7705 MiB, 98 %
2026/09/25 04:09:14.547, 0, P0, 1777 MHz, 14001 MHz, 156.42 W, [N/A], 86, 7705 MiB, 100 %
2026/09/25 04:09:15.549, 0, P0, 1785 MHz, 14001 MHz, 149.65 W, [N/A], 86, 7705 MiB, 100 %
2026/09/25 04:09:16.551, 0, P0, 1815 MHz, 14001 MHz, 149.20 W, [N/A], 86, 7705 MiB, 100 %
2026/09/25 04:09:17.553, 0, P0, 1807 MHz, 14001 MHz, 151.42 W, [N/A], 86, 7705 MiB, 100 %
2026/09/25 04:09:18.555, 0, P0, 1807 MHz, 14001 MHz, 154.33 W, [N/A], 86, 7705 MiB, 100 %
2026/09/25 04:09:19.557, 0, P0, 1807 MHz, 14001 MHz, 152.27 W, [N/A], 86, 7705 MiB, 99 %
2026/09/25 04:09:20.559, 0, P0, 1815 MHz, 14001 MHz, 149.24 W, [N/A], 86, 7705 MiB, 99 %
2026/09/25 04:09:21.561, 0, P0, 1807 MHz, 14001 MHz, 154.33 W, [N/A], 86, 7705 MiB, 99 %
2026/09/25 04:09:22.563, 0, P0, 1807 MHz, 14001 MHz, 154.14 W, [N/A], 86, 7705 MiB, 99 %
2026/09/25 04:09:23.565, 0, P0, 1830 MHz, 14001 MHz, 149.62 W, [N/A], 86, 7705 MiB, 100 %
2026/09/25 04:09:24.567, 0, P0, 1807 MHz, 14001 MHz, 154.39 W, [N/A], 86, 7705 MiB, 100 %
2026/09/25 04:09:25.569, 0, P0, 1807 MHz, 14001 MHz, 154.17 W, [N/A], 86, 7705 MiB, 100 %
2026/09/25 04:09:26.570, 0, P0, 1867 MHz, 14001 MHz, 149.68 W, [N/A], 86, 7705 MiB, 100 %
2026/09/25 04:09:27.572, 0, P0, 1807 MHz, 14001 MHz, 156.30 W, [N/A], 86, 7705 MiB, 99 %
2026/09/25 04:09:28.575, 0, P0, 1807 MHz, 14001 MHz, 155.89 W, [N/A], 86, 7705 MiB, 96 %
2026/09/25 04:09:29.576, 0, P0, 1852 MHz, 14001 MHz, 152.78 W, [N/A], 87, 7705 MiB, 100 %
2026/09/25 04:09:30.579, 0, P0, 1807 MHz, 14001 MHz, 155.93 W, [N/A], 87, 7705 MiB, 100 %
2026/09/25 04:09:31.581, 0, P0, 1807 MHz, 14001 MHz, 156.18 W, [N/A], 87, 7705 MiB, 100 %
2026/09/25 04:09:32.582, 0, P0, 1890 MHz, 14001 MHz, 151.26 W, [N/A], 86, 7705 MiB, 100 %
2026/09/25 04:09:33.584, 0, P0, 1807 MHz, 14001 MHz, 156.07 W, [N/A], 87, 7705 MiB, 100 %
2026/09/25 04:09:34.586, 0, P0, 1807 MHz, 14001 MHz, 156.29 W, [N/A], 87, 7705 MiB, 100 %
2026/09/25 04:09:35.590, 0, P0, 1837 MHz, 14001 MHz, 153.22 W, [N/A], 87, 7705 MiB, 100 %
2026/09/25 04:09:36.592, 0, P0, 1807 MHz, 14001 MHz, 155.85 W, [N/A], 87, 7705 MiB, 100 %
2026/09/25 04:09:37.594, 0, P0, 1807 MHz, 14001 MHz, 156.33 W, [N/A], 87, 7705 MiB, 100 %
2026/09/25 04:09:38.597, 0, P0, 1635 MHz, 14001 MHz, 108.68 W, [N/A], 81, 15 MiB, 0 %
2026/09/25 04:09:39.597, 0, P0, 1590 MHz, 14001 MHz, 34.83 W, [N/A], 79, 1113 MiB, 0 %
2026/09/25 04:09:40.599, 0, P0, 1620 MHz, 14001 MHz, 36.06 W, [N/A], 79, 4537 MiB, 17 %
2026/09/25 04:09:41.600, 0, P0, 1785 MHz, 14001 MHz, 46.28 W, [N/A], 83, 7257 MiB, 59 %
2026/09/25 04:09:42.602, 0, P0, 2130 MHz, 14001 MHz, 167.10 W, [N/A], 85, 7257 MiB, 100 %
2026/09/25 04:09:43.604, 0, P0, 2032 MHz, 14001 MHz, 172.80 W, [N/A], 86, 7257 MiB, 100 %
2026/09/25 04:09:44.607, 0, P0, 2010 MHz, 14001 MHz, 170.28 W, [N/A], 87, 7513 MiB, 91 %
2026/09/25 04:09:45.618, 0, P0, 1912 MHz, 14001 MHz, 161.90 W, [N/A], 86, 7513 MiB, 94 %
2026/09/25 04:09:46.620, 0, P0, 1912 MHz, 14001 MHz, 166.13 W, [N/A], 86, 7513 MiB, 100 %
2026/09/25 04:09:47.622, 0, P0, 1912 MHz, 14001 MHz, 166.13 W, [N/A], 86, 7513 MiB, 100 %
2026/09/25 04:09:48.624, 0, P0, 1972 MHz, 14001 MHz, 162.94 W, [N/A], 87, 7513 MiB, 100 %
2026/09/25 04:09:49.626, 0, P0, 1912 MHz, 14001 MHz, 166.23 W, [N/A], 87, 7513 MiB, 100 %
2026/09/25 04:09:50.628, 0, P0, 1905 MHz, 14001 MHz, 165.73 W, [N/A], 87, 7641 MiB, 100 %
2026/09/25 04:09:51.630, 0, P0, 1852 MHz, 14001 MHz, 159.38 W, [N/A], 86, 7641 MiB, 100 %
2026/09/25 04:09:52.632, 0, P0, 1807 MHz, 14001 MHz, 153.34 W, [N/A], 86, 7641 MiB, 100 %
2026/09/25 04:09:53.634, 0, P0, 1807 MHz, 14001 MHz, 156.03 W, [N/A], 86, 7641 MiB, 100 %
2026/09/25 04:09:54.637, 0, P0, 1890 MHz, 14001 MHz, 153.97 W, [N/A], 86, 7641 MiB, 100 %
2026/09/25 04:09:55.639, 0, P0, 1837 MHz, 14001 MHz, 160.34 W, [N/A], 86, 7641 MiB, 100 %
2026/09/25 04:09:56.641, 0, P0, 1837 MHz, 14001 MHz, 159.96 W, [N/A], 87, 7641 MiB, 100 %
2026/09/25 04:09:57.643, 0, P0, 1935 MHz, 14001 MHz, 153.06 W, [N/A], 87, 7641 MiB, 100 %
2026/09/25 04:09:58.645, 0, P0, 1875 MHz, 14001 MHz, 162.03 W, [N/A], 87, 7641 MiB, 100 %
2026/09/25 04:09:59.646, 0, P0, 1875 MHz, 14001 MHz, 162.62 W, [N/A], 87, 7641 MiB, 98 %
2026/09/25 04:10:00.648, 0, P0, 1822 MHz, 14001 MHz, 154.62 W, [N/A], 86, 7641 MiB, 100 %
2026/09/25 04:10:01.651, 0, P0, 1807 MHz, 14001 MHz, 154.01 W, [N/A], 86, 7641 MiB, 100 %
2026/09/25 04:10:02.653, 0, P0, 1807 MHz, 14001 MHz, 154.93 W, [N/A], 86, 7641 MiB, 100 %
2026/09/25 04:10:03.654, 0, P0, 1845 MHz, 14001 MHz, 148.06 W, [N/A], 86, 7641 MiB, 100 %
2026/09/25 04:10:04.657, 0, P0, 1807 MHz, 14001 MHz, 154.97 W, [N/A], 86, 7641 MiB, 100 %
2026/09/25 04:10:05.659, 0, P0, 1822 MHz, 14001 MHz, 157.05 W, [N/A], 87, 7641 MiB, 100 %
2026/09/25 04:10:06.661, 0, P0, 1837 MHz, 14001 MHz, 155.10 W, [N/A], 86, 7641 MiB, 99 %
2026/09/25 04:10:07.663, 0, P0, 1815 MHz, 14001 MHz, 156.20 W, [N/A], 87, 7641 MiB, 99 %
2026/09/25 04:10:08.665, 0, P0, 1822 MHz, 14001 MHz, 157.60 W, [N/A], 87, 7641 MiB, 100 %
2026/09/25 04:10:09.667, 0, P0, 1875 MHz, 14001 MHz, 155.59 W, [N/A], 86, 7641 MiB, 100 %
2026/09/25 04:10:10.669, 0, P0, 1747 MHz, 14001 MHz, 154.62 W, [N/A], 86, 7641 MiB, 99 %
2026/09/25 04:10:11.671, 0, P0, 1800 MHz, 14001 MHz, 150.66 W, [N/A], 86, 7641 MiB, 99 %
2026/09/25 04:10:12.673, 0, P0, 1815 MHz, 14001 MHz, 152.40 W, [N/A], 86, 7641 MiB, 99 %
2026/09/25 04:10:13.675, 0, P0, 1807 MHz, 14001 MHz, 144.62 W, [N/A], 86, 7641 MiB, 99 %
2026/09/25 04:10:14.677, 0, P0, 1807 MHz, 14001 MHz, 154.90 W, [N/A], 86, 7641 MiB, 99 %
2026/09/25 04:10:15.679, 0, P0, 1807 MHz, 14001 MHz, 154.91 W, [N/A], 86, 7641 MiB, 100 %
2026/09/25 04:10:16.681, 0, P0, 1830 MHz, 14001 MHz, 150.96 W, [N/A], 86, 7641 MiB, 100 %
2026/09/25 04:10:17.683, 0, P0, 1807 MHz, 14001 MHz, 155.10 W, [N/A], 86, 7641 MiB, 100 %
2026/09/25 04:10:18.685, 0, P0, 1807 MHz, 14001 MHz, 154.79 W, [N/A], 86, 7641 MiB, 100 %
2026/09/25 04:10:19.688, 0, P0, 1830 MHz, 14001 MHz, 145.66 W, [N/A], 86, 7641 MiB, 99 %
2026/09/25 04:10:20.690, 0, P0, 1807 MHz, 14001 MHz, 154.91 W, [N/A], 86, 7641 MiB, 99 %
2026/09/25 04:10:21.692, 0, P0, 1807 MHz, 14001 MHz, 154.94 W, [N/A], 86, 7641 MiB, 99 %
2026/09/25 04:10:22.694, 0, P0, 1830 MHz, 14001 MHz, 151.06 W, [N/A], 86, 7641 MiB, 99 %
2026/09/25 04:10:23.697, 0, P0, 1807 MHz, 14001 MHz, 154.43 W, [N/A], 86, 7641 MiB, 100 %
2026/09/25 04:10:24.699, 0, P0, 1807 MHz, 14001 MHz, 154.97 W, [N/A], 86, 7641 MiB, 100 %
2026/09/25 04:10:25.701, 0, P0, 1875 MHz, 14001 MHz, 148.13 W, [N/A], 86, 7641 MiB, 99 %
2026/09/25 04:10:26.703, 0, P0, 1807 MHz, 14001 MHz, 153.32 W, [N/A], 86, 7641 MiB, 100 %
2026/09/25 04:10:27.706, 0, P0, 1807 MHz, 14001 MHz, 155.00 W, [N/A], 86, 7641 MiB, 100 %
2026/09/25 04:10:28.708, 0, P0, 1837 MHz, 14001 MHz, 152.54 W, [N/A], 86, 7641 MiB, 99 %
2026/09/25 04:10:29.710, 0, P0, 1807 MHz, 14001 MHz, 152.85 W, [N/A], 86, 7641 MiB, 99 %
2026/09/25 04:10:30.712, 0, P0, 1807 MHz, 14001 MHz, 154.74 W, [N/A], 86, 7641 MiB, 99 %
2026/09/25 04:10:31.714, 0, P0, 1837 MHz, 14001 MHz, 152.82 W, [N/A], 86, 7641 MiB, 99 %
2026/09/25 04:10:32.716, 0, P0, 1807 MHz, 14001 MHz, 147.71 W, [N/A], 86, 7641 MiB, 100 %
2026/09/25 04:10:33.718, 0, P0, 1807 MHz, 14001 MHz, 155.09 W, [N/A], 86, 7641 MiB, 100 %
2026/09/25 04:10:34.721, 0, P0, 1807 MHz, 14001 MHz, 154.68 W, [N/A], 86, 7641 MiB, 100 %
2026/09/25 04:10:35.723, 0, P0, 1822 MHz, 14001 MHz, 150.92 W, [N/A], 86, 7641 MiB, 100 %
2026/09/25 04:10:36.725, 0, P0, 1807 MHz, 14001 MHz, 155.16 W, [N/A], 86, 7641 MiB, 100 %
2026/09/25 04:10:37.727, 0, P0, 1807 MHz, 14001 MHz, 154.61 W, [N/A], 86, 7641 MiB, 99 %
2026/09/25 04:10:38.728, 0, P0, 1875 MHz, 14001 MHz, 147.82 W, [N/A], 87, 7641 MiB, 100 %
2026/09/25 04:10:39.730, 0, P0, 1807 MHz, 14001 MHz, 157.34 W, [N/A], 87, 7641 MiB, 100 %
2026/09/25 04:10:40.732, 0, P0, 1822 MHz, 14001 MHz, 157.82 W, [N/A], 87, 7641 MiB, 100 %
2026/09/25 04:10:41.734, 0, P0, 1875 MHz, 14001 MHz, 154.21 W, [N/A], 87, 7641 MiB, 99 %
2026/09/25 04:10:42.736, 0, P0, 1822 MHz, 14001 MHz, 157.91 W, [N/A], 87, 7641 MiB, 100 %
2026/09/25 04:10:43.738, 0, P0, 1822 MHz, 14001 MHz, 157.68 W, [N/A], 87, 7641 MiB, 100 %
2026/09/25 04:10:44.739, 0, P0, 1882 MHz, 14001 MHz, 142.16 W, [N/A], 86, 7641 MiB, 100 %
2026/09/25 04:10:45.741, 0, P0, 1822 MHz, 14001 MHz, 156.19 W, [N/A], 87, 7641 MiB, 100 %
2026/09/25 04:10:46.743, 0, P0, 1822 MHz, 14001 MHz, 157.70 W, [N/A], 87, 7641 MiB, 99 %
2026/09/25 04:10:47.745, 0, P0, 1867 MHz, 14001 MHz, 155.55 W, [N/A], 87, 7641 MiB, 100 %
2026/09/25 04:10:48.747, 0, P0, 1807 MHz, 14001 MHz, 152.55 W, [N/A], 87, 7641 MiB, 100 %
2026/09/25 04:10:49.749, 0, P0, 1815 MHz, 14001 MHz, 157.31 W, [N/A], 87, 7641 MiB, 100 %
2026/09/25 04:10:50.751, 0, P0, 1830 MHz, 14001 MHz, 155.56 W, [N/A], 87, 7641 MiB, 93 %
2026/09/25 04:10:51.753, 0, P0, 1762 MHz, 14001 MHz, 145.01 W, [N/A], 86, 7641 MiB, 100 %
2026/09/25 04:10:52.755, 0, P0, 1762 MHz, 14001 MHz, 148.80 W, [N/A], 86, 7641 MiB, 100 %
2026/09/25 04:10:53.758, 0, P0, 1762 MHz, 14001 MHz, 148.57 W, [N/A], 86, 7641 MiB, 99 %
2026/09/25 04:10:54.760, 0, P0, 1837 MHz, 14001 MHz, 144.19 W, [N/A], 86, 7641 MiB, 100 %
2026/09/25 04:10:55.762, 0, P0, 1807 MHz, 14001 MHz, 155.89 W, [N/A], 87, 7641 MiB, 99 %
2026/09/25 04:10:56.764, 0, P0, 1807 MHz, 14001 MHz, 155.56 W, [N/A], 87, 7641 MiB, 99 %
2026/09/25 04:10:57.766, 0, P0, 1852 MHz, 14001 MHz, 151.44 W, [N/A], 86, 7641 MiB, 100 %
2026/09/25 04:10:58.768, 0, P0, 1807 MHz, 14001 MHz, 155.88 W, [N/A], 87, 7641 MiB, 100 %
2026/09/25 04:10:59.771, 0, P0, 1807 MHz, 14001 MHz, 155.60 W, [N/A], 87, 7641 MiB, 100 %
2026/09/25 04:11:00.772, 0, P0, 1837 MHz, 14001 MHz, 150.47 W, [N/A], 86, 7641 MiB, 100 %
2026/09/25 04:11:01.775, 0, P0, 1807 MHz, 14001 MHz, 155.16 W, [N/A], 87, 7641 MiB, 100 %
2026/09/25 04:11:02.777, 0, P0, 1807 MHz, 14001 MHz, 155.55 W, [N/A], 87, 7641 MiB, 100 %
2026/09/25 04:11:03.779, 0, P0, 1822 MHz, 14001 MHz, 152.68 W, [N/A], 87, 7641 MiB, 100 %
2026/09/25 04:11:04.781, 0, P0, 1807 MHz, 14001 MHz, 155.04 W, [N/A], 87, 7641 MiB, 100 %
2026/09/25 04:11:05.784, 0, P0, 1807 MHz, 14001 MHz, 155.20 W, [N/A], 87, 7641 MiB, 100 %
2026/09/25 04:11:06.786, 0, P0, 1860 MHz, 14001 MHz, 150.85 W, [N/A], 87, 7641 MiB, 98 %
2026/09/25 04:11:07.788, 0, P0, 1807 MHz, 14001 MHz, 154.29 W, [N/A], 87, 7641 MiB, 100 %
2026/09/25 04:11:08.790, 0, P0, 1807 MHz, 14001 MHz, 155.73 W, [N/A], 87, 7641 MiB, 100 %
2026/09/25 04:11:09.792, 0, P0, 1837 MHz, 14001 MHz, 153.45 W, [N/A], 87, 7641 MiB, 100 %
2026/09/25 04:11:10.794, 0, P0, 1807 MHz, 14001 MHz, 153.94 W, [N/A], 87, 7641 MiB, 100 %
2026/09/25 04:11:11.796, 0, P0, 1807 MHz, 14001 MHz, 155.86 W, [N/A], 87, 7641 MiB, 99 %
2026/09/25 04:11:12.798, 0, P0, 1845 MHz, 14001 MHz, 153.69 W, [N/A], 87, 7641 MiB, 99 %
2026/09/25 04:11:13.800, 0, P0, 1807 MHz, 14001 MHz, 151.40 W, [N/A], 87, 7641 MiB, 99 %
2026/09/25 04:11:14.803, 0, P0, 1807 MHz, 14001 MHz, 155.89 W, [N/A], 87, 7641 MiB, 99 %
2026/09/25 04:11:15.805, 0, P0, 1807 MHz, 14001 MHz, 155.51 W, [N/A], 87, 7641 MiB, 100 %
2026/09/25 04:11:16.808, 0, P0, 1815 MHz, 14001 MHz, 149.99 W, [N/A], 87, 7641 MiB, 100 %
2026/09/25 04:11:17.811, 0, P0, 1807 MHz, 14001 MHz, 155.81 W, [N/A], 87, 7641 MiB, 100 %
2026/09/25 04:11:18.813, 0, P0, 1807 MHz, 14001 MHz, 155.60 W, [N/A], 87, 7641 MiB, 100 %
2026/09/25 04:11:19.815, 0, P0, 1837 MHz, 14001 MHz, 151.68 W, [N/A], 87, 7641 MiB, 100 %
2026/09/25 04:11:20.818, 0, P0, 1807 MHz, 14001 MHz, 155.87 W, [N/A], 87, 7641 MiB, 99 %
2026/09/25 04:11:21.820, 0, P0, 1807 MHz, 14001 MHz, 155.09 W, [N/A], 87, 7641 MiB, 95 %
2026/09/25 04:11:22.822, 0, P0, 1845 MHz, 14001 MHz, 149.45 W, [N/A], 87, 7641 MiB, 100 %
2026/09/25 04:11:23.824, 0, P0, 1807 MHz, 14001 MHz, 155.62 W, [N/A], 87, 7641 MiB, 100 %
2026/09/25 04:11:24.827, 0, P0, 1807 MHz, 14001 MHz, 155.69 W, [N/A], 87, 7641 MiB, 100 %
2026/09/25 04:11:25.829, 0, P0, 1837 MHz, 14001 MHz, 151.81 W, [N/A], 87, 7641 MiB, 99 %
2026/09/25 04:11:26.831, 0, P0, 1807 MHz, 14001 MHz, 155.27 W, [N/A], 87, 7641 MiB, 99 %
2026/09/25 04:11:27.833, 0, P0, 1807 MHz, 14001 MHz, 155.72 W, [N/A], 87, 7641 MiB, 100 %
2026/09/25 04:11:28.835, 0, P0, 1860 MHz, 14001 MHz, 150.60 W, [N/A], 87, 7641 MiB, 100 %
2026/09/25 04:11:29.837, 0, P0, 1807 MHz, 14001 MHz, 155.03 W, [N/A], 87, 7641 MiB, 100 %
2026/09/25 04:11:30.839, 0, P0, 1807 MHz, 14001 MHz, 155.78 W, [N/A], 87, 7641 MiB, 100 %
2026/09/25 04:11:31.842, 0, P0, 1815 MHz, 14001 MHz, 152.89 W, [N/A], 87, 7641 MiB, 99 %
2026/09/25 04:11:32.852, 0, P0, 1807 MHz, 14001 MHz, 154.48 W, [N/A], 87, 7641 MiB, 99 %
2026/09/25 04:11:33.854, 0, P0, 1807 MHz, 14001 MHz, 155.61 W, [N/A], 87, 7641 MiB, 100 %
2026/09/25 04:11:34.856, 0, P0, 1845 MHz, 14001 MHz, 150.96 W, [N/A], 87, 7641 MiB, 93 %
2026/09/25 04:11:35.860, 0, P0, 1762 MHz, 14001 MHz, 148.97 W, [N/A], 86, 7641 MiB, 100 %
2026/09/25 04:11:36.863, 0, P0, 1762 MHz, 14001 MHz, 148.75 W, [N/A], 86, 7641 MiB, 100 %
2026/09/25 04:11:37.865, 0, P0, 1815 MHz, 14001 MHz, 145.76 W, [N/A], 86, 7641 MiB, 100 %
2026/09/25 04:11:38.867, 0, P0, 1762 MHz, 14001 MHz, 148.90 W, [N/A], 86, 7641 MiB, 100 %
2026/09/25 04:11:39.869, 0, P0, 1762 MHz, 14001 MHz, 148.80 W, [N/A], 86, 7641 MiB, 100 %
2026/09/25 04:11:40.871, 0, P0, 1815 MHz, 14001 MHz, 144.46 W, [N/A], 86, 7641 MiB, 100 %
2026/09/25 04:11:41.873, 0, P0, 1815 MHz, 14001 MHz, 151.21 W, [N/A], 87, 7641 MiB, 100 %
2026/09/25 04:11:42.875, 0, P0, 1807 MHz, 14001 MHz, 153.54 W, [N/A], 87, 7641 MiB, 100 %
2026/09/25 04:11:43.877, 0, P0, 1837 MHz, 14001 MHz, 151.21 W, [N/A], 86, 7641 MiB, 100 %
2026/09/25 04:11:44.879, 0, P0, 1807 MHz, 14001 MHz, 151.42 W, [N/A], 87, 7641 MiB, 100 %
2026/09/25 04:11:45.881, 0, P0, 1807 MHz, 14001 MHz, 153.65 W, [N/A], 87, 7641 MiB, 100 %
2026/09/25 04:11:46.883, 0, P0, 1807 MHz, 14001 MHz, 138.38 W, [N/A], 82, 7641 MiB, 0 %
2026/09/25 04:11:47.886, 0, P0, 1590 MHz, 14001 MHz, 36.15 W, [N/A], 80, 15 MiB, 0 %
2026/09/25 04:11:48.887, 0, P0, 1605 MHz, 14001 MHz, 35.86 W, [N/A], 79, 2361 MiB, 18 %
2026/09/25 04:11:49.888, 0, P0, 1612 MHz, 14001 MHz, 41.53 W, [N/A], 79, 6585 MiB, 14 %
2026/09/25 04:11:50.889, 0, P0, 1725 MHz, 14001 MHz, 130.58 W, [N/A], 87, 9753 MiB, 100 %
2026/09/25 04:11:51.890, 0, P0, 1852 MHz, 14001 MHz, 139.01 W, [N/A], 85, 9753 MiB, 100 %
2026/09/25 04:11:52.892, 0, P0, 1950 MHz, 14001 MHz, 167.16 W, [N/A], 86, 9753 MiB, 100 %
2026/09/25 04:11:53.895, 0, P0, 1950 MHz, 14001 MHz, 169.45 W, [N/A], 86, 9753 MiB, 100 %
2026/09/25 04:11:54.897, 0, P0, 1500 MHz, 14001 MHz, 144.42 W, [N/A], 84, 9753 MiB, 100 %
2026/09/25 04:11:55.898, 0, P0, 1560 MHz, 14001 MHz, 107.36 W, [N/A], 86, 9753 MiB, 100 %
2026/09/25 04:11:56.900, 0, P0, 1807 MHz, 14001 MHz, 141.86 W, [N/A], 85, 9753 MiB, 100 %
2026/09/25 04:11:57.902, 0, P0, 1920 MHz, 14001 MHz, 165.09 W, [N/A], 86, 9753 MiB, 100 %
2026/09/25 04:11:58.904, 0, P0, 1905 MHz, 14001 MHz, 164.34 W, [N/A], 87, 9753 MiB, 93 %
2026/09/25 04:11:59.906, 0, P0, 1920 MHz, 14001 MHz, 164.03 W, [N/A], 87, 9753 MiB, 99 %
2026/09/25 04:12:00.908, 0, P0, 1740 MHz, 14001 MHz, 147.14 W, [N/A], 86, 9753 MiB, 99 %
2026/09/25 04:12:01.911, 0, P0, 1740 MHz, 14001 MHz, 144.65 W, [N/A], 86, 9753 MiB, 100 %
2026/09/25 04:12:02.913, 0, P0, 1485 MHz, 14001 MHz, 111.56 W, [N/A], 86, 9753 MiB, 100 %
2026/09/25 04:12:03.914, 0, P0, 1492 MHz, 14001 MHz, 112.44 W, [N/A], 85, 9753 MiB, 100 %
2026/09/25 04:12:04.917, 0, P0, 1800 MHz, 14001 MHz, 153.60 W, [N/A], 86, 9753 MiB, 99 %
2026/09/25 04:12:05.919, 0, P0, 1800 MHz, 14001 MHz, 154.21 W, [N/A], 87, 9753 MiB, 99 %
2026/09/25 04:12:06.921, 0, P0, 1830 MHz, 14001 MHz, 149.57 W, [N/A], 87, 9753 MiB, 100 %
2026/09/25 04:12:07.922, 0, P0, 1650 MHz, 14001 MHz, 145.96 W, [N/A], 86, 9753 MiB, 100 %
2026/09/25 04:12:08.925, 0, P0, 1680 MHz, 14001 MHz, 140.44 W, [N/A], 86, 9753 MiB, 99 %
2026/09/25 04:12:09.927, 0, P0, 1680 MHz, 14001 MHz, 139.21 W, [N/A], 86, 9753 MiB, 95 %
2026/09/25 04:12:10.929, 0, P0, 1462 MHz, 14001 MHz, 108.23 W, [N/A], 86, 9753 MiB, 100 %
2026/09/25 04:12:11.931, 0, P0, 1590 MHz, 14001 MHz, 115.35 W, [N/A], 85, 9753 MiB, 100 %
2026/09/25 04:12:12.933, 0, P0, 1792 MHz, 14001 MHz, 148.48 W, [N/A], 86, 9753 MiB, 100 %
2026/09/25 04:12:13.935, 0, P0, 1792 MHz, 14001 MHz, 151.21 W, [N/A], 86, 9753 MiB, 100 %
2026/09/25 04:12:14.937, 0, P0, 1800 MHz, 14001 MHz, 148.64 W, [N/A], 86, 9753 MiB, 100 %
2026/09/25 04:12:15.939, 0, P0, 1792 MHz, 14001 MHz, 150.41 W, [N/A], 86, 9753 MiB, 100 %
2026/09/25 04:12:16.940, 0, P0, 1792 MHz, 14001 MHz, 151.63 W, [N/A], 87, 9753 MiB, 100 %
2026/09/25 04:12:17.942, 0, P0, 1815 MHz, 14001 MHz, 147.77 W, [N/A], 88, 9753 MiB, 93 %
2026/09/25 04:12:18.944, 0, P0, 1485 MHz, 14001 MHz, 115.50 W, [N/A], 86, 9753 MiB, 100 %
2026/09/25 04:12:19.945, 0, P0, 1747 MHz, 14001 MHz, 123.84 W, [N/A], 86, 9753 MiB, 99 %
2026/09/25 04:12:20.948, 0, P0, 1800 MHz, 14001 MHz, 151.74 W, [N/A], 86, 9753 MiB, 99 %
2026/09/25 04:12:21.950, 0, P0, 1800 MHz, 14001 MHz, 152.41 W, [N/A], 86, 9753 MiB, 100 %
2026/09/25 04:12:22.952, 0, P0, 1822 MHz, 14001 MHz, 148.44 W, [N/A], 86, 9753 MiB, 99 %
2026/09/25 04:12:23.954, 0, P0, 1800 MHz, 14001 MHz, 154.84 W, [N/A], 86, 9753 MiB, 99 %
